Filename,Date,Monkey,Task,dob,date_mature,Day_to_maturation,age,DI_1,DI_2,DI_3,DI_4,DI_5,DI_6,DI_7,DI_8,class_weight_1,class_weight_2,class_weight_3,class_weight_4,class_weight_5,class_weight_6,class_weight_7,class_weight_8,iqr_1,iqr_2,iqr_3,iqr_4,iqr_5,iqr_6,iqr_7,iqr_8,mad_1,mad_2,mad_3,mad_4,mad_5,mad_6,mad_7,mad_8,range_1,range_2,range_3,range_4,range_5,range_6,range_7,range_8,std_1,std_2,std_3,std_4,std_5,std_6,std_7,std_8,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,RT_7,RT_8,TP,age_group,mature_group,mature_group4,month_to_maturation,age_month,age_group4
oli011_1,06-Dec-2019,OLI,ODR3,01-Jan-2016,02-Dec-2020,-362,1435,9.17673645675361,29.522153942269,74.7349668856427,4.97314206038688,1.71093869840953,16.3263321239514,4.94347545800103,1.70335836735579,0.0983606557377049,0.114754098360656,0.245901639344262,0.131147540983607,0.0983606557377049,0.114754098360656,0.0819672131147541,0.114754098360656,1.52424779138904,1.32411338948744,1.81878003778092,0.665117139485484,0.404747214559913,1.66657788987339,0.996116533660504,0.47476719462456,0.932439125093672,1.36813041409033,3.34504172213351,0.541828571674421,0.256821049779387,2.18007399790761,0.895815843572207,0.289214397573395,3.08363227757749,6.37703464266621,17.3838037537201,2.4028856634969,0.840472093531333,10.0115133547009,3.04359428434678,1.00701267701821,1.19887356036876,2.14060155128594,5.19189027255412,0.790378416128905,0.32006034561728,3.40541800820468,1.26620010930139,0.361833189030056,0.282666666666667,0.285714285714286,0.313866666666667,0.2875,0.292,0.297714285714286,0.3088,0.308,1,2,4,2,-11.9013698630137,47.1780821917808,1
oli012_1,06-Dec-2019,OLI,ODR3,01-Jan-2016,02-Dec-2020,-362,1435,13.2651331166481,40.3826759271868,11.6984901511433,3.6976875057852,11.0344088114095,20.8762743311641,3.4444262217465,9.06344796297611,0.123287671232877,0.123287671232877,0.123287671232877,0.136986301369863,0.10958904109589,0.10958904109589,0.150684931506849,0.123287671232877,0.589542304517839,2.7283777700123,0.912811014341782,0.6753043751884,0.9702572730829,1.56283872098201,0.926452841846159,0.75044232743906,0.95262479846265,1.78607934658254,0.693324793481785,0.422906051850231,1.99232887783369,1.87420877274412,0.586117274330957,0.58183319291057,5.59043989886601,8.20409768856237,3.30498730775806,1.74493075590953,9.61850693663765,8.38858447524235,2.53135709578438,2.16251106869041,1.59672091337062,2.58860731045386,1.00275672501492,0.540131029565326,3.25116736207885,2.82885139594565,0.783373104599841,0.773718177675979,0.317777777777778,0.284888888888889,0.292,0.294,0.3055,0.319,0.34,0.306222222222222,1,2,4,2,-11.9013698630137,47.1780821917808,1
oli013_1,07-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-330,1467,5.6965687296607,8.22465836994637,4.67412819002938,3.97496930612861,2.06688584314705,7.99095515781695,35.3913491653059,59.5606780648842,0.133333333333333,0.106666666666667,0.133333333333333,0.12,0.133333333333333,0.133333333333333,0.12,0.12,0.660098572258499,1.7070221397204,1.04066835846596,1.25492569375778,0.501238145203449,0.737343365145416,0.860677646278408,2.32440449423707,0.464675521078427,0.923883063180964,0.508927063116647,0.746022562824777,0.272812378870741,0.954183399371446,4.10611507840444,2.31971032510806,1.7994034337068,2.53421994002666,1.98655924935567,2.44036433710363,0.976040376397584,5.50798580613918,21.5821570663786,11.9030146519654,0.591997400270732,1.01895154919958,0.645969724158093,0.9518853458254,0.333842726674693,1.60495041811132,6.94565861496194,3.6442400594792,0.34,0.2925,0.2972,0.313333333333333,0.332,0.2904,0.378222222222222,0.321333333333333,1,3,4,2,-10.8493150684931,48.2301369863014,2
oli014_1,08-Jan-2020,OLI,ODR,01-Jan-2016,02-Dec-2020,-329,1468,1.78135836813173,3.49320214265533,5.00959088977406,15.8778785270494,1.10176453647163,2.15612099395296,1.51595488871383,1.88802427393535,0.10958904109589,0.0821917808219178,0.315068493150685,0.136986301369863,0.0821917808219178,0.0958904109589041,0.0958904109589041,0.0821917808219178,0.308956927179904,0.982663039557266,0.784593723124305,1.31048174247289,0.542348512151621,0.345662557821211,0.743751761926047,0.590986365514853,0.26832318406681,0.536349201769226,0.438687669329087,4.05379241311686,0.256967757462906,0.356555478383411,0.368390604050587,0.263962792810653,1.2624375858997,1.62363698607505,2.05772588431192,14.7176554340007,0.761213435787877,1.83843445086666,1.0703949374739,0.790525407569769,0.380072014087158,0.636838935973838,0.540407088413022,5.4006981893586,0.312758944034765,0.568767886310974,0.450296021188668,0.322990500872098,0.332,0.333333333333333,0.304869565217391,0.3,0.254,0.315428571428571,0.32,0.308,1,3,4,2,-10.8164383561644,48.2630136986301,2
oli015_1,10-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-327,1470,32.1445619641463,6.71854910135652,1.79907167212497,10.297415278345,28.9147994003401,2.7356191032797,2.39902647556457,3.82871546859779,0.108108108108108,0.135135135135135,0.148648648648649,0.135135135135135,0.148648648648649,0.108108108108108,0.108108108108108,0.108108108108108,1.0316783595071,1.28725490132327,0.740060598400071,0.824529982089528,0.982105458698184,0.678804314131049,0.572821496161865,0.815790188413808,1.90506960832341,0.692399512584444,0.437712587039967,1.59019952160808,3.55347679514966,0.347895529267365,0.305836188014616,0.472675930004529,9.34789646877744,2.79623366417445,1.67136695553688,9.7603986143625,22.5017038017906,1.30637227291648,1.16164732241297,1.94209898641421,3.1204095605561,0.889804108784078,0.5270416021056,2.83988092474909,6.50400585829438,0.438835874732351,0.401812284692738,0.622819759143942,0.3025,0.296,0.343636363636364,0.3424,0.310909090909091,0.3085,0.326,0.3135,1,3,4,2,-10.7506849315069,48.3287671232877,2
oli016_1,14-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-323,1474,10.231010919744,4.25156204429441,93.3246872713226,25.0999084456033,1.84340100717245,1.49037567309378,2.52252730403603,16.3611575408017,0.114942528735632,0.126436781609195,0.160919540229885,0.114942528735632,0.114942528735632,0.126436781609195,0.114942528735632,0.126436781609195,0.581514689432504,0.904931853702411,1.84206992358318,0.679127075518302,0.332580842943403,0.560943065024606,0.626317917340442,0.676995511504248,0.63246198060885,0.442015290007287,3.77372793359767,2.68984472314748,0.334580219136735,0.26822532925993,0.376876076336938,1.6153875149877,3.90553819681113,1.4765562967483,20.9027393161308,16.1695896975915,1.67509012245925,0.883340936214696,1.5896461781847,9.73726292610792,1.10672856004101,0.540838094930063,5.87222460625282,4.75337727533198,0.496146820466238,0.316525384907156,0.460457050567632,2.80493048052607,0.3128,0.322545454545454,0.301142857142857,0.296,0.3012,0.304363636363636,0.3356,0.314545454545455,1,3,4,2,-10.6191780821918,48.4602739726027,2
oli017_1,15-Jan-2020,OLI,ODR,01-Jan-2016,02-Dec-2020,-322,1475,4.45087310736766,8.20722652261436,2.63467884856071,3.26547940603253,2.44799476616797,1.05709800067579,1.44489832462121,3.54064888282842,0.121212121212121,0.121212121212121,0.136363636363636,0.121212121212121,0.136363636363636,0.121212121212121,0.121212121212121,0.121212121212121,0.244911482794436,0.643700446473289,0.828229218541247,0.586191483407376,0.570413634528874,0.555927050059067,0.47677107846992,1.21014558723104,0.266267389713296,0.521530165813735,0.402976740685478,0.292909970524334,0.374515299930813,0.30218865906116,0.22671410448349,0.613978473181762,1.39074851164513,2.68198083091972,1.434769605399,0.993315332894911,1.5837147542815,0.959013574692772,0.764992862073174,1.90617761409825,0.419318243814263,0.77063491150321,0.494411877817439,0.358180067987461,0.485186538969464,0.346735122695088,0.282648014592949,0.716399717896829,0.3015,0.311,0.330666666666667,0.3255,0.325777777777778,0.2965,0.3375,0.3185,1,3,4,2,-10.586301369863,48.4931506849315,2
oli018_1,16-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-321,1476,42.373113776992,7.17714879475417,3.99928895638368,18.983101454851,2.50794512056948,1.84831681520573,4.9813428764883,2.25668226748875,0.136363636363636,0.106060606060606,0.121212121212121,0.166666666666667,0.121212121212121,0.121212121212121,0.121212121212121,0.106060606060606,1.94629625542575,0.854355586446109,1.09996762186196,1.38953964064565,0.412321963140068,0.651469933152685,0.605339545546312,0.384682208434992,2.12189603448056,0.789404439520666,0.852850332364564,1.98222688656726,0.203075347631625,0.33387690014627,0.533518778722332,0.187875925835382,9.98971271224182,3.43171202566018,3.7247636695443,11.061912062708,0.683314451580471,1.0871021524481,2.40454787674576,0.734286085532722,3.06096915483167,1.14812416690002,1.22056027229755,3.17506568050545,0.253262564569915,0.394723988787339,0.805720220887354,0.257170176328498,0.297777777777778,0.294857142857143,0.334,0.294545454545454,0.2945,0.286,0.3255,0.306285714285714,1,3,4,2,-10.5534246575342,48.5260273972603,2
oli019_1,17-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-320,1477,77.7196968445483,5.31101340433846,76.598865034727,3.73843822182174,0.760428922854896,1.48103678897476,1.35700404991521,2.45914067658194,0.136986301369863,0.123287671232877,0.178082191780822,0.10958904109589,0.10958904109589,0.10958904109589,0.123287671232877,0.10958904109589,2.09926780956879,0.669535562254441,1.01648625730695,0.488005594725577,0.397231606948063,0.469679618597728,0.318323579276436,0.4382567577089,3.34412363919129,0.54140248108895,2.69401136992857,0.261988561033511,0.196521669827557,0.235668782245265,0.229859117355664,0.337224365713344,18.9819557159825,2.61188475776638,14.4343832976659,0.875484346373064,0.652823397239246,0.822131211641061,0.989680333869148,1.63634627115204,5.64668945022815,0.789311996050317,4.14363971868445,0.310348431098715,0.241660416018667,0.28745094922727,0.325905718446428,0.519175240377465,0.3332,0.306666666666667,0.338153846153846,0.3145,0.31,0.303,0.306666666666667,0.316,1,3,4,2,-10.5205479452055,48.558904109589,2
oli021_1,22-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-315,1482,12.7179241337591,4.16853648108869,5.65468804489986,3.72468022042722,18.6965308465685,1.11122975367835,3.76650643147081,3.25019483389758,0.128571428571429,0.1,0.142857142857143,0.128571428571429,0.114285714285714,0.114285714285714,0.128571428571429,0.142857142857143,1.30008195358177,1.30983499356398,0.74562733707695,0.561530118039587,0.406778289495417,0.486507365245361,0.60588756873128,0.379982730649033,0.944329985398017,0.631611860541328,0.443922207304962,0.336763613142048,3.1622638694541,0.251628763030756,0.787473757505392,0.365626522819833,4.53844349457035,1.92110385606824,2.26321262857993,1.20818220678143,15.1836156147476,0.850762774086728,4.13722408156128,1.64566772616416,1.37789547466759,0.748337812537133,0.651937380331978,0.423536293002024,5.12260370317272,0.300596858997708,1.26479087196742,0.491446862795366,0.342222222222222,0.316,0.3332,0.301777777777778,0.3085,0.3195,0.326666666666667,0.3268,1,3,4,2,-10.3561643835616,48.7232876712329,2
oli022_1,23-Jan-2020,OLI,ODR,01-Jan-2016,02-Dec-2020,-314,1483,5.88757133653263,12.5506090212941,29.0246820576247,26.6695239756287,17.7129599169547,4.21720197175353,17.8427872545734,5.9482611574782,0.123456790123457,0.111111111111111,0.135802469135802,0.123456790123457,0.111111111111111,0.111111111111111,0.135802469135802,0.148148148148148,0.862705636562672,1.53341380293264,1.04588598431798,0.426717144232063,1.10210427227343,0.527382696525663,1.08329020346404,0.623305342210934,0.71191329899665,0.910584083653546,2.25576880801968,3.20772067203456,3.02585633295683,0.575579879289713,2.38080800482216,0.394875589826999,2.86308406818077,3.1694246517833,14.4329351832438,18.2837867966599,16.5402289975478,2.67766658150631,11.617730058309,2.10707775776739,0.957628894074488,1.09733443935463,4.14567126984308,5.64481717534758,5.14938427251208,0.827593702928441,3.500833134059,0.569454117396204,0.3204,0.317333333333333,0.315636363636364,0.3492,0.301333333333333,0.294666666666667,0.324727272727273,0.320333333333333,1,3,4,2,-10.3232876712329,48.7561643835616,2
oli023_1,24-Jan-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-313,1484,7.35894041956117,6.62141757172847,4.0640014944856,9.26937437873547,0.860731981905907,3.12577561131825,29.4201372416527,10.6696510905868,0.10958904109589,0.123287671232877,0.136986301369863,0.123287671232877,0.10958904109589,0.10958904109589,0.164383561643836,0.123287671232877,0.450619378743584,1.10353253408955,0.625895220092386,0.72901067783013,0.308687059336611,0.804693649196261,0.545622106727365,0.661488587420746,0.358653466403819,0.587329095152112,0.371656799373467,1.19679249005149,0.177020159480822,0.37083078521476,2.24578580043005,0.757901860441153,1.87612762326003,2.0891412299043,1.24090768572017,6.5987981054425,0.772031030320396,1.09526145485203,15.6806820789458,4.30133458477148,0.549823419492117,0.69624655526639,0.440010240185556,1.9866297508684,0.252026751682536,0.435882186355515,4.2817695691158,1.21600456915397,0.3165,0.287111111111111,0.2836,0.312,0.311,0.294,0.321333333333333,0.305777777777778,1,3,4,2,-10.2904109589041,48.7890410958904,2
oli024_1,15-Jun-2020,OLI,ODR,01-Jan-2016,02-Dec-2020,-170,1627,141.321448991067,63.1312964710335,66.6236685781096,14.7114755621605,206.276065725147,3.98235462820063,381.870553670262,549.93836966123,0.0978260869565217,0.0978260869565217,0.130434782608696,0.0869565217391304,0.130434782608696,0.0652173913043478,0.239130434782609,0.152173913043478,6.90940916164888,4.47524470113438,1.98193742565985,1.14268372583743,2.36929065189247,1.28051239490917,8.58072730715616,2.02264470962561,4.21795255150602,3.04258348236923,3.63568790426083,1.4104745587053,2.81924118374789,0.594557893029805,4.46326560262148,1.96923096679256,16.7488991012694,13.2179745341519,16.0068973042572,7.05191720158489,11.5171713084301,1.65333007881478,17.8343745630157,8.57476856903037,5.39326328066567,4.21847807861336,5.21332866704787,2.27281438821877,3.78707865372518,0.702518661579221,5.46211326730116,2.61097103766995,0.396,0.360888888888889,0.339666666666667,0.3565,0.405333333333333,0.364,0.349090909090909,0.385142857142857,2,4,5,3,-5.58904109589041,53.4904109589041,2
oli025_1,16-Jun-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-169,1628,5.91947696096144,4.42413831983457,7.13265914308888,3.01185006256737,2.98396144618757,1.46419628057137,102.411788336222,2.87487981189887,0.115384615384615,0.115384615384615,0.115384615384615,0.115384615384615,0.115384615384615,0.115384615384615,0.205128205128205,0.102564102564103,0.830571990084528,1.15206317387331,1.08944670102383,0.448841480933937,0.750840908046482,0.684032044932892,2.10559442405681,0.720873798192742,0.474628891261722,0.600762123413076,0.550361730174611,0.329638711872772,0.38079028861663,0.286098183301037,3.49563205268008,0.372587288936923,1.97516136464787,1.98261380060839,1.67612952847403,1.4263151506524,1.42637312955954,0.897721778937571,22.1811720307582,1.46301186875072,0.611193086892766,0.713015507948609,0.630717529736033,0.435936814954177,0.475749604186973,0.34945007713832,5.76014427689964,0.511865614564837,0.351555555555555,0.306666666666667,0.339111111111111,0.3,0.309333333333333,0.331555555555555,0.36625,0.328,2,4,5,3,-5.55616438356164,53.5232876712329,2
oli025_2,16-Jun-2020,OLI,ODR,01-Jan-2016,02-Dec-2020,-169,1628,70.9838316694869,32.1537867701532,28.2016396784086,24.8634830066124,5.95708319916094,11.087779973668,11.1134873614476,195.760903205924,0.118918918918919,0.124324324324324,0.12972972972973,0.124324324324324,0.118918918918919,0.108108108108108,0.118918918918919,0.156756756756757,1.67958459686663,2.07232953745033,0.92785040554947,0.943060714943517,0.533234853617485,0.797967621363596,0.570606733785956,2.39628755048947,2.55890331009215,2.25587461305474,1.87875487267994,2.08320841853361,0.891982720105064,1.18364660542599,1.11248753143014,3.70500468740844,23.0191966039833,14.8088188727375,18.6921417449955,19.6589105672656,9.39129409904933,11.5399607333254,9.13449623426727,24.3094514080407,4.8694250187328,3.74301618952387,3.78909392431375,4.18103588681036,1.92592440004229,2.49269601414252,1.95557235888035,5.94884531945168,0.312727272727273,0.289217391304348,0.305166666666667,0.28104347826087,0.287818181818182,0.291,0.307454545454545,0.27848275862069,2,4,5,3,-5.55616438356164,53.5232876712329,2
oli026_1,17-Jun-2020,OLI,ODR3,01-Jan-2016,02-Dec-2020,-168,1629,20.3092475860873,7.07544869541822,5.58382219678276,1.60103645715339,14.2396359802801,1.97018740562687,8.89125210550905,2.15907137403262,0.111111111111111,0.12037037037037,0.148148148148148,0.111111111111111,0.12962962962963,0.12962962962963,0.12037037037037,0.12962962962963,0.8303019617459,1.12964884751479,1.36460764597271,0.483714045128622,0.639689511727529,0.501102734674314,0.78549053196393,0.646554068251596,1.36442191800773,0.513884214702732,0.689280152700342,0.251649990463689,1.8948004984353,0.334640253569135,1.15377984195306,0.307682119650589,9.80759431801318,1.57239264251843,2.68775577600067,1.00473434916606,14.9916797422701,1.69284108924945,7.49886033606114,1.10487245515046,2.62275397198013,0.580741841622363,0.807885757046533,0.308121303692351,3.84010117536657,0.446840888947868,2.01431316244917,0.36557072580605,0.358333333333333,0.317230769230769,0.34675,0.296,0.325714285714286,0.323428571428571,0.328923076923077,0.334571428571429,2,4,5,3,-5.52328767123288,53.5561643835616,2
