Filename,Date,Monkey,Task,dob,date_mature,Day_to_maturation,age,percorr,percorr_class_1,percorr_class_2,percorr_class_3,percorr_class_4,percorr_class_5,percorr_class_6,percorr_class_7,percorr_class_8,ID,age_group4,mature_group4,month_to_maturation,age_month
pic037_1,29-Dec-2020,PIC,ODR,04-Mar-2016,19-Aug-2022,-598,1761,0.955882352941177,1,1,1,1,1,1,0.888888888888889,0.8,PIC,3,1,-19.6602739726027,57.8958904109589
pic038_1,30-Dec-2020,PIC,ODR3,04-Mar-2016,19-Aug-2022,-597,1762,0.831168831168831,1,0.888888888888889,1,0.888888888888889,1,0.666666666666667,0.533333333333333,1,PIC,3,1,-19.627397260274,57.9287671232877
pic039_1,31-Dec-2020,PIC,ODR3,04-Mar-2016,19-Aug-2022,-596,1763,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,0.727272727272727,0.8,PIC,3,1,-19.5945205479452,57.9616438356164
pic040_1,05-Jan-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-591,1768,0.931034482758621,0.909090909090909,0.909090909090909,1,0.909090909090909,1,1,1,0.769230769230769,PIC,3,1,-19.4301369863014,58.1260273972603
pic041_1,06-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-590,1769,0.839506172839506,0.727272727272727,1,1,1,0.666666666666667,0.818181818181818,0.75,0.888888888888889,PIC,3,1,-19.3972602739726,58.158904109589
pic042_1,07-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-589,1770,1,1,1,1,1,1,1,1,1,PIC,3,1,-19.3643835616438,58.1917808219178
pic043_1,08-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-588,1771,0.918032786885246,0.875,0.777777777777778,1,1,1,0.875,0.875,1,PIC,3,1,-19.3315068493151,58.2246575342466
pic044_1,12-Jan-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-584,1775,0.853333333333333,1,0.8,1,0.888888888888889,1,1,0.615384615384615,0.727272727272727,PIC,3,1,-19.2,58.3561643835616
pic045_1,13-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-583,1776,0.876712328767123,0.666666666666667,0.8,0.888888888888889,1,1,1,0.8,1,PIC,3,1,-19.1671232876712,58.3890410958904
pic046_1,14-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-582,1777,0.771084337349398,0.727272727272727,0.888888888888889,0.888888888888889,1,1,0.727272727272727,0.5,0.727272727272727,PIC,3,1,-19.1342465753425,58.4219178082192
pic047_1,15-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-581,1778,0.941176470588235,1,1,0.888888888888889,1,1,1,0.888888888888889,0.8,PIC,3,1,-19.1013698630137,58.4547945205479
pic048_1,19-Jan-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-577,1782,0.944444444444444,1,0.857142857142857,1,1,0.875,1,0.857142857142857,1,PIC,3,1,-18.9698630136986,58.586301369863
pic049_1,20-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-576,1783,0.898876404494382,1,0.909090909090909,0.909090909090909,1,0.909090909090909,0.909090909090909,0.769230769230769,0.833333333333333,PIC,3,2,-18.9369863013699,58.6191780821918
pic050_1,21-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-575,1784,0.916666666666667,0.8,0.888888888888889,1,1,1,1,0.9,0.8,PIC,3,2,-18.9041095890411,58.6520547945206
pic051_1,22-Jan-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-574,1785,0.919540229885057,1,1,0.666666666666667,0.909090909090909,0.909090909090909,1,1,1,PIC,3,2,-18.8712328767123,58.6849315068493
pic052_1,18-May-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-458,1901,0.771084337349398,0.727272727272727,0.615384615384615,0.888888888888889,1,1,1,0.8,0.5,PIC,4,2,-15.0575342465753,62.4986301369863
pic053_1,19-May-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-457,1902,0.780487804878049,0.888888888888889,1,1,1,1,1,0.888888888888889,0.333333333333333,PIC,4,2,-15.0246575342466,62.5315068493151
pic054_1,20-May-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-456,1903,0.621359223300971,0.888888888888889,0.571428571428571,0.615384615384615,0.727272727272727,1,1,0.533333333333333,0.32,PIC,4,2,-14.9917808219178,62.5643835616438
pic055_1,21-May-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-455,1904,0.903225806451613,1,0.636363636363636,0.875,1,1,1,1,0.875,PIC,4,2,-14.958904109589,62.5972602739726
pic056_1,25-May-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-451,1908,0.780487804878049,1,0.615384615384615,0.8,0.8,1,1,0.727272727272727,0.571428571428571,PIC,4,2,-14.827397260274,62.7287671232877
pic057_1,26-May-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-450,1909,0.853333333333333,1,0.888888888888889,1,1,1,1,0.615384615384615,0.615384615384615,PIC,4,2,-14.7945205479452,62.7616438356164
pic058_1,27-May-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-449,1910,0.914285714285714,1,1,1,0.888888888888889,1,1,0.666666666666667,0.888888888888889,PIC,4,2,-14.7616438356164,62.7945205479452
pic059_1,02-Jun-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-443,1916,0.893333333333333,0.9,0.692307692307692,0.888888888888889,0.888888888888889,1,1,0.888888888888889,1,PIC,4,2,-14.5643835616438,62.9917808219178
pic060_1,03-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-442,1917,0.916666666666667,1,0.727272727272727,1,1,1,1,0.888888888888889,0.8,PIC,4,2,-14.5315068493151,63.0246575342466
pic061_1,04-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-441,1918,0.752941176470588,0.615384615384615,1,1,1,1,1,0.533333333333333,0.470588235294118,PIC,4,2,-14.4986301369863,63.0575342465753
pic062_1,08-Jun-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-437,1922,0.771084337349398,0.727272727272727,0.888888888888889,1,1,0.888888888888889,0.888888888888889,0.444444444444444,0.727272727272727,PIC,4,2,-14.3671232876712,63.1890410958904
pic063_1,09-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-436,1923,0.752941176470588,0.615384615384615,0.666666666666667,0.888888888888889,1,1,1,0.727272727272727,0.5,PIC,4,2,-14.3342465753425,63.2219178082192
pic064_1,10-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-435,1924,0.771084337349398,0.666666666666667,0.888888888888889,1,1,0.888888888888889,1,0.533333333333333,0.571428571428571,PIC,4,2,-14.3013698630137,63.2547945205479
pic065_1,15-Jun-2021,PIC,ODR,04-Mar-2016,19-Aug-2022,-430,1929,0.627450980392157,0.8,0.888888888888889,1,1,0.363636363636364,1,0.470588235294118,0.4,PIC,4,2,-14.1369863013699,63.4191780821918
pic066_1,16-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-429,1930,0.864864864864865,1,0.888888888888889,1,1,0.727272727272727,1,0.666666666666667,0.8,PIC,4,2,-14.1041095890411,63.4520547945205
pic067_1,17-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-428,1931,0.587155963302752,0.4,1,0.8,1,1,1,0.666666666666667,0.228571428571429,PIC,4,2,-14.0712328767123,63.4849315068493
pic068_1,18-Jun-2021,PIC,ODR3,04-Mar-2016,19-Aug-2022,-427,1932,0.587155963302752,0.296296296296296,0.615384615384615,0.8,0.888888888888889,0.727272727272727,1,0.727272727272727,0.4,PIC,4,2,-14.0383561643836,63.5178082191781
QUA001_1,07-Jan-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-251,1467,0.829268292682927,1,1,0.692307692307692,1,1,1,0.75,0.533333333333333,QUA,2,2,-8.25205479452055,48.2301369863014
QUA002_1,08-Jan-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-250,1468,0.680851063829787,0.888888888888889,0.888888888888889,0.615384615384615,0.533333333333333,0.727272727272727,0.888888888888889,0.615384615384615,0.533333333333333,QUA,2,2,-8.21917808219178,48.2630136986301
QUA003_1,09-Jan-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-249,1469,0.657407407407407,1,1,1,0.818181818181818,1,0.9,0.818181818181818,0.2,QUA,2,2,-8.18630136986301,48.2958904109589
QUA004_1,10-Jan-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-248,1470,0.694736842105263,0.888888888888889,1,0.4,1,1,1,0.8,0.363636363636364,QUA,2,2,-8.15342465753425,48.3287671232877
QUA005_1,14-Jan-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-244,1474,0.717391304347826,1,0.727272727272727,1,0.9,0.888888888888889,0.8,0.888888888888889,0.333333333333333,QUA,2,2,-8.02191780821918,48.4602739726027
QUA006_1,15-Jan-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-243,1475,0.64,1,0.533333333333333,0.888888888888889,0.8,1,0.571428571428571,0.727272727272727,0.32,QUA,2,2,-7.98904109589041,48.4931506849315
QUA007_1,19-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-208,1510,0.920634920634921,1,1,0.888888888888889,0.777777777777778,1,1,0.888888888888889,0.875,QUA,2,3,-6.83835616438356,49.6438356164384
QUA008_1,20-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-207,1511,0.758064516129032,1,1,0.384615384615385,1,1,0.857142857142857,0.857142857142857,0.545454545454545,QUA,2,3,-6.80547945205479,49.6767123287671
QUA009_1,21-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-206,1512,0.827586206896552,1,0.857142857142857,0.75,1,1,0.666666666666667,0.857142857142857,0.666666666666667,QUA,2,3,-6.77260273972603,49.7095890410959
QUA010_1,25-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-202,1516,0.857142857142857,1,1,0.666666666666667,0.857142857142857,1,1,0.857142857142857,0.666666666666667,QUA,2,3,-6.64109589041096,49.841095890411
QUA011_1,26-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-201,1517,0.883333333333333,1,0.875,0.538461538461538,1,1,1,1,1,QUA,2,3,-6.60821917808219,49.8739726027397
QUA012_1,27-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-200,1518,0.857142857142857,0.888888888888889,0.888888888888889,1,1,0.8,0.888888888888889,0.642857142857143,0.9,QUA,2,3,-6.57534246575342,49.9068493150685
QUA013_1,28-Feb-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-199,1519,0.868421052631579,1,1,0.8,1,1,0.75,0.666666666666667,0.888888888888889,QUA,2,3,-6.54246575342466,49.9397260273973
QUA014_1,10-Mar-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-188,1530,0.875,1,1,0.888888888888889,1,0.888888888888889,0.888888888888889,0.777777777777778,0.666666666666667,QUA,2,3,-6.18082191780822,50.3013698630137
QUA015_1,11-Mar-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-187,1531,0.765432098765432,1,0.875,1,1,1,0.5,0.4375,0.888888888888889,QUA,2,3,-6.14794520547945,50.3342465753425
QUA016_1,12-Mar-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-186,1532,0.84,1,1,1,0.833333333333333,1,0.857142857142857,0.75,0.555555555555556,QUA,2,3,-6.11506849315069,50.3671232876712
QUA017_1,13-Mar-2020,QUA,ODR,01-Jan-2016,14-Sep-2020,-185,1533,0.941176470588235,1,0.888888888888889,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889,QUA,2,3,-6.08219178082192,50.4
ros001_1,15-Oct-2019,ROS,ODR,01-Jan-2016,02-Jul-2021,-626,1383,0.808080808080808,0.666666666666667,0.625,1,0.769230769230769,1,1,0.909090909090909,0.714285714285714,ROS,1,1,-20.5808219178082,45.4684931506849
ros002_1,16-Oct-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-625,1384,0.963855421686747,1,0.833333333333333,1,1,1,1,1,0.909090909090909,ROS,1,1,-20.5479452054795,45.5013698630137
ros003_1,17-Oct-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-624,1385,0.966666666666667,1,1,1,0.875,1,1,0.875,1,ROS,1,1,-20.5150684931507,45.5342465753425
ros004_1,18-Oct-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-623,1386,0.975609756097561,1,1,1,1,0.909090909090909,1,1,0.909090909090909,ROS,1,1,-20.4821917808219,45.5671232876712
ros010_1,30-Oct-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-611,1398,0.632075471698113,0.571428571428571,0.529411764705882,0.5,0.571428571428571,1,1,0.571428571428571,0.642857142857143,ROS,1,1,-20.0876712328767,45.9616438356164
ros011_1,31-Oct-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-610,1399,0.904109589041096,0.888888888888889,1,0.8,0.9,1,1,0.8,0.9,ROS,1,1,-20.0547945205479,45.9945205479452
ros012_1,01-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-609,1400,0.901408450704225,1,1,0.727272727272727,1,1,0.888888888888889,0.8,0.888888888888889,ROS,1,1,-20.0219178082192,46.027397260274
ros013_1,05-Nov-2019,ROS,ODR,01-Jan-2016,02-Jul-2021,-605,1404,0.449438202247191,0.714285714285714,0.526315789473684,0.238095238095238,0.285714285714286,1,0.769230769230769,0.37037037037037,0.555555555555556,ROS,1,1,-19.8904109589041,46.158904109589
ros014_1,06-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-604,1405,0.82051282051282,0.888888888888889,1,0.615384615384615,0.615384615384615,1,0.888888888888889,0.8,1,ROS,1,1,-19.8575342465753,46.1917808219178
ros015_1,07-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-603,1406,0.829545454545455,0.9,0.833333333333333,0.6,0.9,1,1,0.818181818181818,0.75,ROS,1,1,-19.8246575342466,46.2246575342466
ros016_1,12-Nov-2019,ROS,ODR,01-Jan-2016,02-Jul-2021,-598,1411,0.559440559440559,0.909090909090909,0.454545454545455,0.238095238095238,0.909090909090909,0.909090909090909,0.833333333333333,0.625,0.555555555555556,ROS,1,1,-19.6602739726027,46.3890410958904
ros017_1,13-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-597,1412,0.96969696969697,1,1,0.888888888888889,1,1,1,0.888888888888889,1,ROS,2,1,-19.627397260274,46.4219178082192
ros018_1,14-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-596,1413,0.888888888888889,0.888888888888889,0.727272727272727,0.8,0.888888888888889,1,0.888888888888889,1,1,ROS,2,1,-19.5945205479452,46.4547945205479
ros019_1,19-Nov-2019,ROS,ODR,01-Jan-2016,02-Jul-2021,-591,1418,0.609090909090909,0.615384615384615,0.533333333333333,0.727272727272727,0.888888888888889,1,0.5,0.36,0.75,ROS,2,1,-19.4301369863014,46.6191780821918
ros020_1,20-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-590,1419,0.842105263157895,0.909090909090909,1,1,0.588235294117647,0.909090909090909,0.666666666666667,1,0.909090909090909,ROS,2,1,-19.3972602739726,46.6520547945205
ros021_1,21-Nov-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-589,1420,0.752688172043011,0.818181818181818,0.818181818181818,0.380952380952381,0.818181818181818,1,0.75,0.9,1,ROS,2,1,-19.3643835616438,46.6849315068493
ros022_1,26-Nov-2019,ROS,ODR,01-Jan-2016,02-Jul-2021,-584,1425,0.727272727272727,1,0.588235294117647,0.666666666666667,0.625,1,0.833333333333333,0.555555555555556,0.833333333333333,ROS,2,1,-19.2,46.8493150684932
ros023_1,10-Dec-2019,ROS,ODR,01-Jan-2016,02-Jul-2021,-570,1439,0.647058823529412,0.5,0.434782608695652,0.714285714285714,0.75,0.75,1,0.909090909090909,0.526315789473684,ROS,2,2,-18.7397260273973,47.3095890410959
ros024_1,11-Dec-2019,ROS,ODR3,01-Jan-2016,02-Jul-2021,-569,1440,0.735632183908046,1,0.727272727272727,0.8,0.470588235294118,1,0.571428571428571,0.888888888888889,0.8,ROS,2,2,-18.7068493150685,47.3424657534247
ros025_1,07-Jan-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-542,1467,0.581818181818182,0.615384615384615,0.296296296296296,0.666666666666667,0.8,1,0.888888888888889,0.615384615384615,0.444444444444444,ROS,2,2,-17.8191780821918,48.2301369863014
ros026_1,09-Jan-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-540,1469,0.559322033898305,0.8,0.533333333333333,0.307692307692308,0.75,1,0.666666666666667,0.444444444444444,0.529411764705882,ROS,2,2,-17.7534246575342,48.2958904109589
ros027_1,10-Jan-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-539,1470,0.615384615384615,0.666666666666667,0.363636363636364,0.727272727272727,1,1,0.888888888888889,0.666666666666667,0.363636363636364,ROS,2,2,-17.7205479452055,48.3287671232877
ros028_1,22-Jan-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-527,1482,0.571428571428571,0.727272727272727,0.571428571428571,0.470588235294118,0.888888888888889,0.571428571428571,0.571428571428571,0.470588235294118,0.5,ROS,2,2,-17.3260273972603,48.7232876712329
ros029_1,23-Jan-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-526,1483,0.810126582278481,0.615384615384615,0.8,1,0.8,0.888888888888889,0.888888888888889,0.666666666666667,1,ROS,2,2,-17.2931506849315,48.7561643835616
ros030_1,24-Jan-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-525,1484,0.842105263157895,0.8,1,0.666666666666667,0.666666666666667,1,1,0.888888888888889,0.888888888888889,ROS,2,2,-17.2602739726027,48.7890410958904
ros031_1,12-May-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-416,1593,0.790123456790123,0.8,1,1,0.888888888888889,1,0.571428571428571,0.727272727272727,0.615384615384615,ROS,2,2,-13.6767123287671,52.372602739726
ros032_1,13-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-415,1594,0.838095238095238,0.6875,1,0.916666666666667,0.6875,1,0.916666666666667,0.846153846153846,0.785714285714286,ROS,2,2,-13.6438356164384,52.4054794520548
ros033_1,18-May-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-410,1599,0.581560283687943,0.785714285714286,0.423076923076923,0.909090909090909,0.526315789473684,1,0.714285714285714,0.434782608695652,0.416666666666667,ROS,2,2,-13.4794520547945,52.5698630136986
ros034_1,19-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-409,1600,0.697916666666667,0.615384615384615,0.666666666666667,0.666666666666667,0.533333333333333,1,0.888888888888889,0.692307692307692,0.692307692307692,ROS,2,2,-13.4465753424658,52.6027397260274
ros035_1,20-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-408,1601,0.580357142857143,0.4,0.533333333333333,0.5,0.571428571428571,0.888888888888889,0.615384615384615,0.8,0.615384615384615,ROS,2,2,-13.413698630137,52.6356164383562
ros036_1,21-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-407,1602,0.776699029126214,0.833333333333333,1,0.909090909090909,0.833333333333333,1,1,0.416666666666667,0.714285714285714,ROS,2,2,-13.3808219178082,52.6684931506849
ros037_1,22-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-406,1603,0.570247933884298,0.727272727272727,0.533333333333333,0.642857142857143,0.642857142857143,0.9,0.9,0.25,0.6,ROS,2,2,-13.3479452054795,52.7013698630137
ros038_1,26-May-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-402,1607,0.648854961832061,0.785714285714286,0.3125,0.714285714285714,0.647058823529412,0.785714285714286,0.846153846153846,0.909090909090909,0.6875,ROS,2,2,-13.2164383561644,52.8328767123288
ros039_1,27-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-401,1608,0.925233644859813,1,0.866666666666667,1,0.923076923076923,1,0.928571428571429,0.928571428571429,0.8,ROS,2,2,-13.1835616438356,52.8657534246575
ros040_1,28-May-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-400,1609,0.843373493975904,0.75,0.818181818181818,0.888888888888889,1,1,1,0.666666666666667,0.75,ROS,2,2,-13.1506849315068,52.8986301369863
ros041_1,05-Jun-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-392,1617,0.786407766990291,1,0.846153846153846,0.909090909090909,0.833333333333333,0.909090909090909,0.833333333333333,0.555555555555556,0.625,ROS,2,2,-12.8876712328767,53.1616438356164
ros042_1,06-Jun-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-391,1618,0.855263157894737,0.666666666666667,0.888888888888889,0.888888888888889,0.8,0.888888888888889,1,0.888888888888889,0.9,ROS,2,2,-12.8547945205479,53.1945205479452
ros043_1,07-Jun-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-390,1619,0.818181818181818,0.666666666666667,1,0.8,0.727272727272727,1,1,0.888888888888889,0.636363636363636,ROS,2,2,-12.8219178082192,53.227397260274
ros044_1,08-Jun-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-389,1620,0.8875,1,0.9,1,0.6,0.818181818181818,1,1,1,ROS,2,2,-12.7890410958904,53.2602739726027
ros045_1,09-Jun-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-388,1621,0.673684210526316,0.666666666666667,0.8,1,0.363636363636364,1,0.888888888888889,0.615384615384615,0.615384615384615,ROS,2,2,-12.7561643835616,53.2931506849315
ros046_1,10-Jun-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-387,1622,0.637254901960784,0.888888888888889,0.888888888888889,0.666666666666667,0.5,0.888888888888889,0.9,0.296296296296296,0.8,ROS,2,2,-12.7232876712329,53.3260273972603
ros047_1,29-Sep-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-276,1733,0.719101123595506,0.533333333333333,0.666666666666667,1,0.8,0.888888888888889,0.888888888888889,1,0.444444444444444,ROS,3,2,-9.07397260273973,56.9753424657534
ros048_1,30-Sep-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-275,1734,0.673684210526316,0.470588235294118,0.8,1,0.888888888888889,0.888888888888889,0.888888888888889,1,0.32,ROS,3,2,-9.04109589041096,57.0082191780822
ros049_1,01-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-274,1735,0.60377358490566,0.533333333333333,0.8,0.727272727272727,0.8,0.727272727272727,0.8,0.380952380952381,0.444444444444444,ROS,3,2,-9.00821917808219,57.041095890411
ros050_1,02-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-273,1736,0.610619469026549,0.75,1,1,1,1,0.571428571428571,0.242424242424242,0.444444444444444,ROS,3,2,-8.97534246575342,57.0739726027397
ros051_1,06-Oct-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-269,1740,0.956521739130435,0.888888888888889,1,1,1,1,0.9,1,0.888888888888889,ROS,3,2,-8.84383561643835,57.2054794520548
ros052_1,07-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-268,1741,0.986486486486487,1,1,1,1,1,1,1,0.9,ROS,3,2,-8.81095890410959,57.2383561643836
ros053_1,08-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-267,1742,0.888888888888889,1,1,0.888888888888889,0.615384615384615,0.888888888888889,0.888888888888889,1,1,ROS,3,2,-8.77808219178082,57.2712328767123
ros054_1,09-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-266,1743,0.914285714285714,0.8,1,1,1,1,1,1,0.666666666666667,ROS,3,2,-8.74520547945206,57.3041095890411
ros055_1,13-Oct-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-262,1747,0.878378378378378,1,0.888888888888889,1,0.5,1,1,1,1,ROS,3,2,-8.61369863013699,57.4356164383562
ros056_1,14-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-261,1748,0.908045977011494,1,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,0.642857142857143,ROS,3,2,-8.58082191780822,57.4684931506849
ros057_1,15-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-260,1749,0.955223880597015,0.8,1,1,1,1,1,1,0.888888888888889,ROS,3,2,-8.54794520547945,57.5013698630137
ros058_1,16-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-259,1750,0.771084337349398,0.666666666666667,0.615384615384615,0.888888888888889,1,0.888888888888889,0.888888888888889,0.8,0.615384615384615,ROS,3,2,-8.51506849315068,57.5342465753425
ros059_1,20-Oct-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-255,1754,0.853333333333333,0.888888888888889,0.8,0.888888888888889,0.888888888888889,1,0.888888888888889,0.888888888888889,0.666666666666667,ROS,3,2,-8.38356164383562,57.6657534246575
ros060_1,21-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-254,1755,0.931818181818182,1,1,1,0.833333333333333,1,1,1,0.714285714285714,ROS,3,2,-8.35068493150685,57.6986301369863
ros061_1,22-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-253,1756,0.943661971830986,0.888888888888889,1,1,1,1,1,0.818181818181818,0.888888888888889,ROS,3,2,-8.31780821917808,57.7315068493151
ros062_1,27-Oct-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-248,1761,0.888888888888889,0.888888888888889,0.8,0.8,0.888888888888889,1,1,0.8,1,ROS,3,2,-8.15342465753425,57.8958904109589
ros063_1,28-Oct-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-247,1762,0.677083333333333,0.533333333333333,0.727272727272727,0.8,0.727272727272727,1,1,0.421052631578947,0.615384615384615,ROS,3,2,-8.12054794520548,57.9287671232877
ros064_1,03-Nov-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-241,1768,0.842105263157895,0.666666666666667,0.888888888888889,1,0.8,1,0.888888888888889,0.8,0.8,ROS,3,2,-7.92328767123288,58.1260273972603
ros065_1,04-Nov-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-240,1769,0.96969696969697,1,1,1,0.888888888888889,1,1,1,0.888888888888889,ROS,3,2,-7.89041095890411,58.158904109589
ros066_1,05-Nov-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-239,1770,0.876712328767123,0.888888888888889,0.727272727272727,0.888888888888889,0.888888888888889,1,0.8,1,0.888888888888889,ROS,3,2,-7.85753424657534,58.1917808219178
ros067_1,06-Nov-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-238,1771,0.876712328767123,0.8,1,1,0.888888888888889,0.888888888888889,0.888888888888889,0.727272727272727,0.888888888888889,ROS,3,2,-7.82465753424658,58.2246575342466
ros068_1,10-Nov-2020,ROS,ODR,01-Jan-2016,02-Jul-2021,-234,1775,0.914285714285714,0.888888888888889,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,0.8,ROS,3,2,-7.69315068493151,58.3561643835616
ros069_1,11-Nov-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-233,1776,0.914285714285714,0.888888888888889,0.888888888888889,0.888888888888889,1,1,1,0.8,0.888888888888889,ROS,3,2,-7.66027397260274,58.3890410958904
ros070_1,12-Nov-2020,ROS,ODR3,01-Jan-2016,02-Jul-2021,-232,1777,0.927536231884058,0.8,1,0.888888888888889,1,1,1,0.888888888888889,0.888888888888889,ROS,3,2,-7.62739726027397,58.4219178082192
ros071_1,23-Mar-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,-101,1908,0.644736842105263,0.75,0.875,0.5,0.545454545454545,1,0.857142857142857,0.461538461538462,0.545454545454545,ROS,4,3,-3.32054794520548,62.7287671232877
