d,mature,ID,r2,fixrate,age
0.318671382,-19.13424658,PIC,0.973406575,4.34375,58.42191781
1.00602874,1.150684932,ROS,0.972511306,0.5625,67.2
0.50354444,16.40547945,UNI,0.96885452,2.25,60.98630137
0.824712475,11.34246575,UNI,0.964766526,7.21875,55.92328767
0.338037319,2.136986301,SON,0.96400188,9.815972222,56.84383562
0.996322853,-14.56438356,PIC,0.963181922,0.864583333,62.99178082
0.723276073,5.030136986,OLI,0.962212547,3.421875,64.10958904
0.242757627,-24,PIC,0.961735278,18.15625,53.55616438
1.483975905,2.268493151,SON,0.961561014,6.127232143,56.97534247
1.119633816,11.40821918,UNI,0.96111809,1.963541667,55.9890411
0.491643005,-19.10136986,PIC,0.961112911,23.09375,58.45479452
2,-0.42739726,OLI,0.959743633,2.25,58.65205479
0.434180975,-17.3260274,ROS,0.95968179,1.03125,48.72328767
0.752902933,6.345205479,TRI,0.959172628,1.270833333,56.15342466
1.034957968,0.756164384,TRI,0.958129923,1.453125,50.56438356
0.504452308,7.397260274,VIK,0.957906432,1.446180556,62.46575342
1.360252753,-8.18630137,TRI,0.957415627,0.625,41.62191781
1.543964309,2.991780822,SON,0.957047887,42.90625,57.69863014
0.689852159,2.531506849,SON,0.957021941,2.57514881,57.23835616
1.459476273,0.032876712,OLI,0.956020348,2.234375,59.11232877
0.57936906,5.589041096,UNI,0.955433253,2.91875,50.16986301
0.4395378,-18.87123288,PIC,0.955231505,3.125,58.68493151
0.633837357,11.11232877,TRI,0.954749227,8,60.92054795
0.683914088,-29.75342466,PIC,0.954055048,2.274305556,47.80273973
0.440649607,-9.17260274,VIK,0.953364924,2.140625,45.89589041
0.478562196,2.82739726,SON,0.95259062,0.513888889,57.53424658
1.52226677,-19.39726027,PIC,0.94785339,36.55729167,58.15890411
1.59506584,11.11232877,TRI,0.947687795,6.84375,60.92054795
0.622913181,5.030136986,OLI,0.946948286,0.703125,64.10958904
0.263523111,10.1260274,OLI,0.946465087,1.53125,69.20547945
0.596730395,-9.17260274,VIK,0.945001741,3.84375,45.89589041
0.932038867,10.68493151,UNI,0.944773609,2.536363636,55.26575342
1.724762209,-3.057534247,ROS,0.94393983,4.625,62.99178082
0.506921913,16.86575342,UNI,0.943675964,2.041666667,61.44657534
0.549991738,1.380821918,ROS,0.942461404,1.833333333,67.43013699
1.346780735,16.60273973,UNI,0.942413778,1.958333333,61.18356164
0.727845211,-9.994520548,VIK,0.941441417,2.470486111,45.0739726
0.66272072,-18.87123288,PIC,0.940448705,1.3625,58.68493151
0.786789129,-8.383561644,SON,0.94005051,1.015625,46.32328767
0.240545955,6.871232877,SON,0.93995107,5.729910714,61.57808219
0.251786086,16.37260274,UNI,0.939017485,1.714285714,60.95342466
0.49981831,-19.39726027,PIC,0.938619639,2.15625,58.15890411
1.266616905,5.260273973,OLI,0.936353923,4.664930556,64.33972603
1.002488351,-0.197260274,UNI,0.936028556,2.821428571,44.38356164
0.582019453,5.128767123,UNI,0.935044118,0.890625,49.70958904
2,-2.564383562,ROS,0.934375662,13.35714286,63.48493151
1.521123379,-9.994520548,TRI,0.934336593,0.65625,39.81369863
0.23999694,7.397260274,VIK,0.934123482,0.756944444,62.46575342
0.701542218,-10.55342466,OLI,0.933583467,3,48.5260274
0.243411439,-2.498630137,QUA,0.933536958,9.0625,53.98356164
0.73318262,2.82739726,SON,0.93152376,1.501736111,57.53424658
0.91454937,6.345205479,TRI,0.93109826,4.104166667,56.15342466
0.897030182,7.857534247,SON,0.931032361,0.515625,62.56438356
0.238730199,-5.293150685,OLI,0.930513837,1.5,53.78630137
1.058975706,-2.695890411,QUA,0.930448175,1.166666667,53.78630137
0.266334684,-3.550684932,VIK,0.930387686,6.059027778,51.51780822
0.250502614,-19.10136986,PIC,0.930065759,26.09375,58.45479452
0.875509572,5.030136986,OLI,0.929806068,4.140625,64.10958904
0.646065673,-7.989041096,TRI,0.929015899,0.9625,41.81917808
0.730653758,15.97808219,UNI,0.928928299,2.029513889,60.55890411
0.246886779,1.052054795,ROS,0.928164168,4.5,67.10136986
0.117958814,16.86575342,UNI,0.928146525,0.75,61.44657534
0.25026426,-10.52054795,OLI,0.92775844,0.776041667,48.55890411
1.427623876,6.312328767,TRI,0.926930133,0.765625,56.12054795
0.595461431,0.493150685,UNI,0.924589664,5.035714286,45.0739726
0.232302685,16.40547945,UNI,0.923723324,0.916666667,60.98630137
0.783630711,-14.49863014,PIC,0.923556839,11.328125,63.05753425
0.367118093,-10.29041096,SON,0.923428131,4.7375,44.41643836
0.240735318,16.86575342,UNI,0.922815638,10.97916667,61.44657534
0.242757234,-9.073972603,ROS,0.922448952,0.78125,56.97534247
0.261376331,-14.30136986,PIC,0.922413668,0.78125,63.25479452
0.949687839,10.1260274,OLI,0.922181047,4.53125,69.20547945
0.5067039,-18.87123288,PIC,0.921434331,0.5625,58.68493151
0.262480879,5.030136986,OLI,0.921349474,1,64.10958904
0.25891571,6.345205479,TRI,0.92130993,16.27083333,56.15342466
0.853083417,11.11232877,TRI,0.920365301,1.9375,60.92054795
0.142209492,2.104109589,SON,0.919938254,112.1979167,56.8109589
0.223812894,4.865753425,UNI,0.919484602,0.546875,49.44657534
0.2376176,-3.254794521,SON,0.918061805,1.205357143,51.45205479
0.487876777,-19.10136986,PIC,0.91744634,14.609375,58.45479452
0.493467567,16.40547945,UNI,0.916758732,2.583333333,60.98630137
1.042072869,1.545205479,ROS,0.9163702,12.6,67.59452055
0.245218015,2.597260274,SON,0.914285698,0.611111111,57.30410959
1.000334738,1.545205479,ROS,0.914237851,7.316666667,67.59452055
0.248652295,-15.02465753,PIC,0.914216094,0.96875,62.53150685
0.246546135,-14.76164384,PIC,0.914149421,1.234375,62.79452055
0.237271228,5.260273973,OLI,0.914127046,1.232638889,64.33972603
0.272536737,-14.56438356,PIC,0.913891476,2.847222222,62.99178082
0.15188964,7.134246575,SON,0.912432878,2.015625,61.84109589
0.235807279,-15.02465753,PIC,0.912170662,1.546875,62.53150685
1.116564751,-24.42739726,PIC,0.911286701,5.25,53.12876712
0.251092314,-3.550684932,VIK,0.910799385,1.366319444,51.51780822
0.277603101,11.57260274,UNI,0.910740746,14.15625,56.15342466
0.234542033,10.1260274,OLI,0.910663853,2.316666667,69.20547945
0.2225102,11.11232877,UNI,0.910298978,0.796875,55.69315068
1.440441558,11.34246575,UNI,0.909808376,2.078125,55.92328767
1.010179623,5.030136986,OLI,0.90922051,16.72767857,64.10958904
0.497946316,16.17534247,UNI,0.908916733,2.666666667,60.75616438
0.249011269,2.104109589,SON,0.908179016,1.072916667,56.8109589
0.672773413,-5.687671233,UNI,0.908120634,2.55,38.89315068
0.226258131,1.084931507,ROS,0.907173426,6.604166667,67.13424658
1.117769932,1.117808219,ROS,0.906502282,3.0625,67.16712329
1.459553048,-19.39726027,PIC,0.906424086,43.71006944,58.15890411
0.247818141,11.37534247,TRI,0.905810303,38.96875,61.18356164
2,7.890410959,SON,0.905643498,12.34375,62.59726027
1.125307731,6.049315068,TRI,0.90416652,1.890625,55.85753425
0.240567215,5.819178082,TRI,0.904051159,0.5625,55.62739726
0.251353519,11.11232877,TRI,0.90399998,0.875,60.92054795
1.361710395,-5.687671233,UNI,0.903664613,4.2625,38.89315068
0.242470309,-0.032876712,OLI,0.90344511,3.53125,59.04657534
2,6.049315068,TRI,0.903093296,25.78125,55.85753425
0.146248436,16.86575342,UNI,0.902794494,18.9375,61.44657534
1.696349593,4.832876712,OLI,0.901466367,16.72619048,63.91232877
1.17381169,5.030136986,OLI,0.901139062,1.625,64.10958904
0.464790341,-0.42739726,OLI,0.9011109,11.025,58.65205479
0.112697754,-2.794520548,SON,0.900682183,0.953125,51.91232877
0.779132403,1.545205479,ROS,0.900543125,3.0375,67.59452055
1.149267006,15.94520548,UNI,0.899170443,0.791666667,60.5260274
0.254638721,-0.164383562,UNI,0.899070432,0.828125,44.41643836
0.233242591,-14.76164384,PIC,0.898748057,6.30952381,62.79452055
0.255096382,2.531506849,SON,0.898332245,2.015625,57.23835616
0.238944013,-5.030136986,OLI,0.897682467,1.421875,54.04931507
0.243929176,11.34246575,UNI,0.897463505,3.921875,55.92328767
0.925418387,-3.057534247,ROS,0.897364262,21.71875,62.99178082
1.90433448,16.60273973,UNI,0.897313779,7.104166667,61.18356164
0.534805435,11.83561644,TRI,0.89640823,0.7,61.64383562
0.711499268,-10.32328767,SON,0.896070841,0.541666667,44.38356164
1.593449287,11.83561644,TRI,0.894612159,10.421875,61.64383562
0.633520859,5.523287671,OLI,0.894055216,0.857142857,64.60273973
2,0.493150685,TRI,0.894022274,15.67708333,50.30136986
1.422582642,0.493150685,TRI,0.893940687,31.546875,50.30136986
0.240283414,7.397260274,VIK,0.892738204,26.21701389,62.46575342
0.608948575,-3.156164384,SON,0.89229784,2.411458333,51.55068493
0.235658492,2.071232877,SON,0.891348073,1.262152778,56.77808219
0.45309575,-12.62465753,OLI,0.890943292,3.696428571,46.45479452
0.245190343,-3.189041096,SON,0.890937488,1.6875,51.51780822
0.239724815,10.68493151,UNI,0.889116389,3.506818182,55.26575342
1.24285325,0.493150685,UNI,0.888953702,7.296875,45.0739726
1.24285325,0.493150685,UNI,0.888953702,7.296875,45.0739726
0.23498304,5.490410959,OLI,0.888888872,2.325,64.56986301
0.248284447,11.30958904,UNI,0.888473071,2.620535714,55.89041096
0.156287126,16.86575342,UNI,0.888393349,2.916666667,61.44657534
2,-0.460273973,OLI,0.887889839,1.78125,58.61917808
0.243514357,10.42191781,UNI,0.88708729,19.03125,55.00273973
0.638676715,-5.621917808,UNI,0.887022756,1.630952381,38.95890411
0.851866355,-19.39726027,PIC,0.886661436,11.98263889,58.15890411
1.147112458,11.30958904,UNI,0.886387443,2.265625,55.89041096
0.80591336,5.556164384,OLI,0.886208993,1.107142857,64.63561644
0.687813408,-8.252054795,QUA,0.884708498,1.366319444,48.23013699
0.550039969,-14.56438356,PIC,0.88171265,0.792410714,62.99178082
0.499696979,-3.550684932,VIK,0.881151198,2.503472222,51.51780822
0.742074656,-7.989041096,TRI,0.881131748,3.925,41.81917808
0.882279948,5.556164384,OLI,0.879590707,1.408333333,64.63561644
1.126712151,-0.361643836,UNI,0.879419992,1.96875,44.21917808
0.687776515,10.42191781,UNI,0.879001825,10.4375,55.00273973
0.279354042,-15.02465753,PIC,0.87891892,1.015625,62.53150685
0.735574601,6.246575342,TRI,0.878335958,0.640625,56.05479452
1.002651262,0.493150685,TRI,0.877785585,3.239583333,50.30136986
1.459199796,-0.460273973,OLI,0.877774111,16.02430556,58.61917808
0.241364055,11.83561644,TRI,0.877362319,11.265625,61.64383562
0.606283655,2.268493151,SON,0.875891347,0.546875,56.97534247
0.415818389,-5.260273973,OLI,0.875765731,0.875,53.81917808
0.584496001,6.082191781,TRI,0.87550386,1.637152778,55.89041096
1.213265883,0.493150685,TRI,0.875500644,8.772569444,50.30136986
0.783857523,15.97808219,UNI,0.875342408,4.4375,60.55890411
1.046968336,11.80273973,TRI,0.875226655,4.541666667,61.6109589
0.606465297,0.591780822,UNI,0.87450264,1.675,45.17260274
2,-2.893150685,QUA,0.874077934,5.96875,53.5890411
0.974780405,-15.05753425,PIC,0.873790787,4.921875,62.49863014
2,-3.550684932,VIK,0.872457011,7.234375,51.51780822
0.758872531,16.93150685,UNI,0.871761152,26.03125,61.51232877
0.834036265,11.86849315,TRI,0.871542649,6.171875,61.67671233
0.854580153,10.42191781,UNI,0.871407308,13.65625,55.00273973
0.804566564,15.97808219,UNI,0.870264397,10.68576389,60.55890411
2,-2.991780822,ROS,0.869333982,20.93055556,63.05753425
1.376597882,10.45479452,UNI,0.869129722,0.677083333,55.03561644
0.251006742,-0.197260274,UNI,0.868666933,5.654761905,44.38356164
1.063584701,-2.893150685,QUA,0.868474202,0.96875,53.5890411
0.247056834,6.246575342,TRI,0.868211748,7.5,56.05479452
0.226182263,16.40547945,UNI,0.868123789,2.4375,60.98630137
0.233932749,7.660273973,VIK,0.867502704,0.640625,62.72876712
0.76632073,-7.956164384,VIK,0.867446594,1.050347222,47.11232877
0.466059116,10.32328767,OLI,0.867006979,11.5,69.40273973
0.242833535,-0.164383562,UNI,0.866364786,5.15625,44.41643836
0.549123746,15.97808219,UNI,0.86588319,13.22743056,60.55890411
0.63792618,-5.063013699,UNI,0.865624902,5.575,39.51780822
0.234068277,7.660273973,VIK,0.865462942,2.03125,62.72876712
0.799350366,11.07945205,TRI,0.865034867,3.982142857,60.88767123
0.221950532,11.80273973,TRI,0.864977489,1.479166667,61.6109589
0.866871898,-7.989041096,TRI,0.864870251,20.35,41.81917808
2,-14.49863014,PIC,0.864343851,5.805803571,63.05753425
0.218291196,-5.063013699,UNI,0.864130783,2.05,39.51780822
0.828269225,7.232876712,VIK,0.86399053,0.961805556,62.30136986
0.153389213,-10.29041096,VIK,0.86326923,0.59375,44.77808219
0.587794807,2.071232877,SON,0.862172656,8.880208333,56.77808219
0.241444318,-3.254794521,VIK,0.861627478,1.022569444,51.81369863
0.919484839,-8.284931507,SON,0.861445416,0.734375,46.42191781
1.876665727,16.43835616,UNI,0.860420246,1.958333333,61.01917808
1.14165384,11.11232877,TRI,0.860045929,5.78125,60.92054795
1.53048231,-15.02465753,PIC,0.859312706,1.553571429,62.53150685
0.241499631,-0.394520548,UNI,0.859197535,2.00625,44.18630137
0.241171815,16.86575342,UNI,0.856395187,10.6875,61.44657534
0.260700671,11.83561644,TRI,0.856348748,7.15625,61.64383562
0.589758607,11.11232877,TRI,0.855519261,2.15625,60.92054795
1.575840592,-2.991780822,QUA,0.855355577,1.59375,53.49041096
0.711224671,0.032876712,OLI,0.853140177,9.28125,59.11232877
0.560100298,2.268493151,SON,0.853093807,2.96875,56.97534247
1.03137886,16.93150685,UNI,0.852647528,8.15625,61.51232877
0.432137669,11.17808219,UNI,0.852343993,2.291666667,55.75890411
0.857894897,1.545205479,ROS,0.851187527,17.20833333,67.59452055
0.487508923,-2.761643836,SON,0.850895417,1.652777778,51.94520548
0.150251515,5.293150685,OLI,0.850588135,11.53645833,64.37260274
0.256697524,2.728767123,SON,0.850243054,1.269097222,57.43561644
0.552599162,6.082191781,TRI,0.849313747,9.147569444,55.89041096
0.284806403,2.728767123,SON,0.849254113,18.12152778,57.43561644
2,2.728767123,SON,0.848464559,4.272569444,57.43561644
1.149211321,-14.36712329,PIC,0.848220349,1.046875,63.1890411
0.889554146,0,OLI,0.847669573,8.765625,59.07945205
0.576438402,6.871232877,SON,0.847395337,4.640625,61.57808219
1.359682003,-2.95890411,SON,0.846759061,7.520089286,51.74794521
1.189608258,6.082191781,TRI,0.846348348,8.289930556,55.89041096
0.216349637,-19.10136986,PIC,0.846264168,5.6875,58.45479452
1.522696858,-2.728767123,QUA,0.845948676,1.140625,53.75342466
1.676253279,2.597260274,SON,0.845554105,7.666666667,57.30410959
1.486292321,-20.05479452,PIC,0.845270464,0.90625,57.50136986
1.966545209,-2.531506849,ROS,0.84482849,11.275,63.51780822
0.226171063,-8.317808219,SON,0.844337258,0.90625,46.3890411
0.882573354,2.597260274,SON,0.844151364,1.694444444,57.30410959
0.212197555,16.83287671,UNI,0.843915338,2.5,61.41369863
0.932121843,-19.16712329,PIC,0.843694801,26.203125,58.3890411
2,10.1260274,OLI,0.842594659,10.51666667,69.20547945
0.253250615,-8.61369863,ROS,0.84258659,3.520833333,57.43561644
0.240672821,7.62739726,VIK,0.842436937,5.166666667,62.69589041
0.578514838,-8.284931507,SON,0.841883224,4.75,46.42191781
0.239126658,16.24109589,UNI,0.841468115,9.484375,60.82191781
1.989039345,5.095890411,OLI,0.840714665,5.453125,64.17534247
2,-17.75342466,ROS,0.84002976,4.697916667,48.29589041
0.223253206,-3.254794521,SON,0.839191235,3.651785714,51.45205479
0.229467679,-3.287671233,ROS,0.838288603,0.671875,62.76164384
1.172493652,6.871232877,SON,0.837347652,1.6,61.57808219
0.942362518,11.53972603,TRI,0.837241614,5.859375,61.34794521
0.970504413,-14.49863014,PIC,0.836948268,3.699404762,63.05753425
0.277751159,4.898630137,UNI,0.836484414,8.111309524,49.47945205
1.748489058,2.136986301,SON,0.83642674,1.147569444,56.84383562
0.240699868,-0.394520548,UNI,0.835572606,5.53125,44.18630137
0.244926843,11.53972603,TRI,0.835502236,9.5,61.34794521
0.249926263,16.93150685,UNI,0.833961151,4,61.51232877
0.807588356,16.60273973,UNI,0.833553629,15.1375,61.18356164
0.523701523,11.86849315,VIK,0.833534832,2.265625,66.9369863
0.252883068,-19.16712329,PIC,0.833408749,52.3125,58.3890411
0.22498279,11.30958904,UNI,0.833296355,0.625,55.89041096
0.234931091,1.282191781,ROS,0.832607814,0.520833333,67.33150685
0.242357012,7.660273973,VIK,0.832512301,1.640625,62.72876712
0.260765939,-10.29041096,OLI,0.832151583,0.916666667,48.7890411
0.244161398,-2.728767123,QUA,0.831854143,3.660714286,53.75342466
1.534743209,-0.131506849,UNI,0.831749644,2.65625,44.44931507
1.534743209,-0.131506849,UNI,0.831749644,2.65625,44.44931507
0.686084118,-0.131506849,UNI,0.830485691,1.34375,44.44931507
1.143643855,-5.490410959,OLI,0.829689713,18.46875,53.5890411
1.309811147,-7.693150685,VIK,0.82912794,0.66875,47.37534247
1.427029076,-7.956164384,VIK,0.82876015,3.114583333,47.11232877
0.247963392,-9.928767123,TRI,0.826989135,3.328125,39.87945205
1.464618055,2.564383562,SON,0.825734034,1.046875,57.27123288
0.651397692,-2.991780822,SON,0.825590835,11.50892857,51.71506849
0.254852512,0.493150685,TRI,0.825540652,3.708333333,50.30136986
1.262133832,2.728767123,SON,0.824907597,1.201388889,57.43561644
0.235036857,0.032876712,OLI,0.824853215,1.125,59.11232877
2,16.40547945,UNI,0.824807,7.875,60.98630137
1.122407134,-7.561643836,VIK,0.823934802,3.21875,47.50684932
0.671739114,-10.29041096,SON,0.823663349,38.359375,44.41643836
0.979036884,1.150684932,ROS,0.823027783,3.71875,67.2
0.483391223,16.83287671,UNI,0.822858295,43.8125,61.41369863
0.657077734,12.2630137,VIK,0.822260537,26.78125,67.33150685
0.661326858,-8.284931507,SON,0.821795203,1.9375,46.42191781
1.673462857,-7.989041096,TRI,0.821573297,2.625,41.81917808
0.955683135,-3.287671233,ROS,0.821426114,2.703125,62.76164384
0.243638934,6.246575342,TRI,0.821307487,0.640625,56.05479452
0.488932928,-5.063013699,UNI,0.821024325,1.151785714,39.51780822
1.085259616,5.326027397,OLI,0.820935294,1.159722222,64.40547945
0.242061512,-5.884931507,UNI,0.820880449,4.443452381,38.69589041
2,-5.161643836,UNI,0.819831175,1.300595238,39.41917808
0.234694126,2.531506849,SON,0.817863298,0.796875,57.23835616
0.238667092,10.68493151,UNI,0.816957403,3.140909091,55.26575342
0.898384386,2.071232877,SON,0.815643052,3.321180556,56.77808219
0.241059766,11.30958904,TRI,0.815378507,6.921875,61.11780822
1.036164984,2.794520548,SON,0.815334345,4.140625,57.50136986
0.251585915,-7.265753425,VIK,0.814996717,1.15625,47.80273973
0.457784281,-2.991780822,ROS,0.814774534,1.276041667,63.05753425
0.118576425,16.40547945,UNI,0.814333741,0.8125,60.98630137
0.247275865,-0.460273973,OLI,0.814305128,5.112847222,58.61917808
0.249230263,2.268493151,SON,0.814212708,5.633928571,56.97534247
2,2.136986301,SON,0.813938832,0.597222222,56.84383562
1.625039447,2.794520548,SON,0.813751434,1.875,57.50136986
1.446816878,6.049315068,TRI,0.813210166,22.578125,55.85753425
2,5.589041096,OLI,0.81309839,0.767857143,64.66849315
0.702186724,-24.39452055,PIC,0.813040625,6.71875,53.16164384
1.525394401,-5.720547945,UNI,0.812913362,0.508680556,38.86027397
0.734974183,4.931506849,UNI,0.812866033,3.84375,49.51232877
1.294609514,-14.56438356,PIC,0.812806619,2.769097222,62.99178082
0.427639037,-3.550684932,VIK,0.812762916,0.765625,51.51780822
1.469973571,5.556164384,OLI,0.812550289,1.431547619,64.63561644
0.237959183,10.68493151,UNI,0.812281387,7.598863636,55.26575342
0.440923314,-8.219178082,TRI,0.812248027,0.9625,41.5890411
0.243494988,-30.83835616,PIC,0.812087869,0.953125,46.71780822
0.668794998,11.53972603,UNI,0.81186167,6.84375,56.12054795
0.233881948,-5.391780822,UNI,0.811547699,1.5375,39.1890411
0.778418355,-3.780821918,VIK,0.810858964,7.044642857,51.28767123
0.462843241,-7.857534247,ROS,0.809345943,7.765625,58.19178082
1.048491953,15.94520548,UNI,0.809298967,12.3,60.5260274
1.055615408,-15.02465753,PIC,0.809169557,17.65625,62.53150685
0.508297193,-8.252054795,QUA,0.809153959,4.539930556,48.23013699
0.146651065,12.2630137,VIK,0.809152583,9.979910714,67.33150685
1.404329253,6.246575342,TRI,0.808113267,1.96875,56.05479452
0.247148766,6.082191781,TRI,0.806060721,9.883680556,55.89041096
1.025087402,5.095890411,UNI,0.805702796,2.590277778,49.67671233
0.625388399,5.424657534,UNI,0.805212227,0.54375,50.00547945
1.129362399,6.936986301,SON,0.803970729,2.109375,61.64383562
0.816996326,-4.109589041,VIK,0.803493287,2.237847222,50.95890411
0.153531869,-19.62739726,PIC,0.803491827,9.174107143,57.92876712
1.561116293,-14.36712329,PIC,0.803013064,4.625,63.1890411
0.23188396,16.37260274,UNI,0.802672131,4.767857143,60.95342466
0.232463676,16.24109589,UNI,0.800995005,1.515625,60.82191781
0.257881934,-15.02465753,PIC,0.800652438,0.8125,62.53150685
2,10.45479452,UNI,0.800176557,17.06770833,55.03561644
0.690462638,2.071232877,SON,0.798692253,3.329861111,56.77808219
0.24771207,0.723287671,TRI,0.797503449,2.796875,50.53150685
0.230023543,6.871232877,SON,0.79748821,1.390625,61.57808219
0.232765381,2.597260274,SON,0.796938761,1.75,57.30410959
0.154506777,-18.90410959,PIC,0.796478622,4.934027778,58.65205479
0.250386639,-15.02465753,PIC,0.795829318,17.62723214,62.53150685
1.11954328,-18.90410959,PIC,0.795358805,0.604166667,58.65205479
1.229433063,-0.460273973,OLI,0.79471094,1.506944444,58.61917808
0.614211847,6.312328767,TRI,0.794347295,1.8125,56.12054795
0.508935939,-5.063013699,OLI,0.793397119,4.296875,54.01643836
0.241283488,11.57260274,UNI,0.793046609,7.6875,56.15342466
1.681441113,-10.75068493,SON,0.792779938,10.19345238,43.95616438
2,-14.56438356,PIC,0.792665828,16.17708333,62.99178082
0.230004065,-10.22465753,VIK,0.792462728,0.50625,44.84383562
1.659600364,4.8,OLI,0.791900189,10.26190476,63.87945205
0.926183397,-17.75342466,ROS,0.791810181,7.769097222,48.29589041
1.217246517,6.871232877,SON,0.791212016,4.417410714,61.57808219
0.25200992,-14.30136986,PIC,0.790969229,1.109375,63.25479452
1.211209205,6.049315068,TRI,0.789360059,25.421875,55.85753425
0.23381598,16.37260274,UNI,0.789115629,0.879166667,60.95342466
0.244848012,-13.64383562,ROS,0.788806359,3.061111111,52.40547945
1.292192653,10.65205479,UNI,0.788731127,16.61111111,55.23287671
0.605485908,11.60547945,UNI,0.788610609,7.535714286,56.18630137
0.976458807,-17.26027397,ROS,0.787555419,2.109375,48.7890411
0.232021852,-10.15890411,SON,0.786568799,0.647569444,44.54794521
0.641613879,16.86575342,UNI,0.78591218,7.145833333,61.44657534
0.260772385,16.37260274,UNI,0.785714216,2.125,60.95342466
1.302504969,10.42191781,UNI,0.78568857,51.734375,55.00273973
1.655384779,6.312328767,TRI,0.785447721,3.904017857,56.12054795
0.242680138,0.263013699,UNI,0.784731748,8.578125,44.84383562
0.242680138,0.263013699,UNI,0.784731748,8.578125,44.84383562
2,-19.43013699,PIC,0.784191253,3.655681818,58.1260274
0.233975436,10.1260274,OLI,0.783375744,2.416666667,69.20547945
0.26853811,-3.189041096,SON,0.783239833,3.34375,51.51780822
0.861852898,-19.85753425,PIC,0.783058384,2.46875,57.69863014
0.525835393,2.728767123,SON,0.782275869,5.890625,57.43561644
1.018255074,2.498630137,SON,0.781543961,0.581597222,57.20547945
0.24081782,-2.794520548,ROS,0.780487717,0.84375,63.25479452
0.242632309,1.084931507,ROS,0.779106852,2.102430556,67.13424658
0.645485969,2.071232877,SON,0.778810705,5.404513889,56.77808219
0.250529308,-14.76164384,PIC,0.777914139,23.078125,62.79452055
0.676632969,7.890410959,SON,0.777609725,2.28125,62.59726027
0.635832998,-14.1369863,PIC,0.777194314,10.015625,63.41917808
0.740994142,-5.391780822,UNI,0.777156865,7.6,39.1890411
0.508768351,2.794520548,SON,0.777102735,8.375,57.50136986
1.265930869,11.34246575,UNI,0.776620836,2.0625,55.92328767
0.235749249,2.071232877,SON,0.775330375,1.84375,56.77808219
0.505563103,-2.531506849,ROS,0.774671985,1.375,63.51780822
0.839568294,-10.52054795,OLI,0.774644586,2.390625,48.55890411
2,10.45479452,UNI,0.774105647,8.225694444,55.03561644
0.700624784,10.32328767,OLI,0.774029049,2.833333333,69.40273973
0.858785732,-14.10410959,PIC,0.772830119,3.09375,63.45205479
0.131663916,-11.70410959,SON,0.7723462,1.427083333,43.00273973
0.237424965,11.53972603,UNI,0.771861433,9.484375,56.12054795
1.492170772,-8.18630137,TRI,0.770069737,2.725,41.62191781
2,-19.10136986,PIC,0.769599671,1.84375,58.45479452
0.224050488,16.40547945,UNI,0.769142769,6.645833333,60.98630137
