eff_dim,sess,mature,age,ID
3.48973623068107,oli047_1,0.0328767123287671,59.1123287671233,OLI
3.92752557065047,oli049_1,4.6027397260274,63.6821917808219,OLI
4.07581546373387,oli050_1,4.66849315068493,63.7479452054795,OLI
3.84223895263684,oli051_1,4.8,63.8794520547945,OLI
3.58994250915493,oli052_1,4.83287671232877,63.9123287671233,OLI
4.02683677958645,oli054_1,4.8986301369863,63.9780821917808,OLI
3.10594176241227,oli055_1,5.03013698630137,64.1095890410959,OLI
3.95707378321205,oli056_1,5.06301369863014,64.1424657534247,OLI
3.82435936515724,oli057_1,5.0958904109589,64.1753424657534,OLI
2.73883511631856,oli058_1,5.12876712328767,64.2082191780822,OLI
3.34955742184449,oli059_1,5.26027397260274,64.3397260273973,OLI
3.76015400627373,oli060_1,5.29315068493151,64.372602739726,OLI
3.92227067342677,oli061_1,5.32602739726027,64.4054794520548,OLI
3.90751506444015,oli062_1,5.35890410958904,64.4383561643836,OLI
3.99514331789976,oli063_1,5.49041095890411,64.5698630136986,OLI
3.03055777396973,oli064_1,5.52328767123288,64.6027397260274,OLI
3.20209015513626,oli065_1,5.55616438356164,64.6356164383562,OLI
3.22205603650067,oli066_1,5.58904109589041,64.6684931506849,OLI
3.79176282483477,oli070_1,10.1260273972603,69.2054794520548,OLI
4.00384886977109,oli071_1,10.158904109589,69.2383561643836,OLI
4.02322484701314,oli072_1,10.3232876712329,69.4027397260274,OLI
3.87962074269468,oli073_1,10.3561643835616,69.4356164383562,OLI
1.96027359707693,pic001_1,-30.9041095890411,46.6520547945205,PIC
3.80892902118451,pic003_1,-30.8383561643836,46.7178082191781,PIC
NaN,pic007_1,-30.2465753424658,47.3095890410959,PIC
4.01515772224498,pic008_1,-30.213698630137,47.3424657534247,PIC
3.59814418272663,pic009_1,-30.1808219178082,47.3753424657534,PIC
4.03740685523089,pic010_1,-30.0164383561644,47.5397260273973,PIC
NaN,pic012_1,-29.9506849315068,47.6054794520548,PIC
3.70612535009481,pic013_1,-29.786301369863,47.7698630136986,PIC
3.39358299081617,pic014_1,-29.7534246575342,47.8027397260274,PIC
2.49439405391786,pic018_1,-24.6246575342466,52.9315068493151,PIC
3.62951334379906,pic019_1,-24.4931506849315,53.0630136986301,PIC
3.11404959628887,pic020_1,-24.4602739726027,53.0958904109589,PIC
3.70875579752598,pic021_1,-24.427397260274,53.1287671232877,PIC
3.40784716692238,pic022_1,-24.3945205479452,53.1616438356164,PIC
3.66124532681931,pic023_1,-24.2630136986301,53.2931506849315,PIC
2.78725974048117,pic024_1,-24.2301369863014,53.3260273972603,PIC
3.3144213441008,pic026_1,-24.1643835616438,53.3917808219178,PIC
3.67505693003064,pic028_1,-24,53.5561643835616,PIC
4.2726410395122,pic030_1,-23.9342465753425,53.6219178082192,PIC
4.51744744937196,pic031_1,-20.3178082191781,57.2383561643836,PIC
4.59050448416074,pic032_1,-20.2849315068493,57.2712328767123,PIC
3.00160821885329,pic033_1,-20.1205479452055,57.4356164383562,PIC
3.18276761515505,pic035_1,-20.0547945205479,57.5013698630137,PIC
3.57974635726528,pic036_1,-19.8575342465753,57.6986301369863,PIC
4.06911880165115,pic037_1,-19.6602739726027,57.8958904109589,PIC
3.94356060052649,pic038_1,-19.627397260274,57.9287671232877,PIC
3.84324587410651,pic040_1,-19.4301369863014,58.1260273972603,PIC
3.6360494353902,pic041_1,-19.3972602739726,58.158904109589,PIC
4.09386944274781,pic042_1,-19.3643835616438,58.1917808219178,PIC
2.17353255769689,pic043_1,-19.3315068493151,58.2246575342466,PIC
3.80331966493005,pic045_1,-19.1671232876712,58.3890410958904,PIC
3.36700292360249,pic046_1,-19.1342465753425,58.4219178082192,PIC
3.69900810949633,pic047_1,-19.1013698630137,58.4547945205479,PIC
3.86947174260143,pic048_1,-18.9698630136986,58.586301369863,PIC
2.75206233021192,pic049_1,-18.9369863013699,58.6191780821918,PIC
3.97035392060786,pic050_1,-18.9041095890411,58.6520547945206,PIC
3.17180570692007,pic051_1,-18.8712328767123,58.6849315068493,PIC
3.00553175874081,pic052_1,-15.0575342465753,62.4986301369863,PIC
3.60389424285514,pic053_1,-15.0246575342466,62.5315068493151,PIC
3.94191131685462,pic055_1,-14.958904109589,62.5972602739726,PIC
3.95142643590362,pic056_1,-14.827397260274,62.7287671232877,PIC
3.94937388068009,pic057_1,-14.7945205479452,62.7616438356164,PIC
3.95196837217416,pic058_1,-14.7616438356164,62.7945205479452,PIC
3.75524171820544,pic059_1,-14.5643835616438,62.9917808219178,PIC
3.42675873703083,pic061_1,-14.4986301369863,63.0575342465753,PIC
3.62700707883613,pic062_1,-14.3671232876712,63.1890410958904,PIC
2.70953022766697,pic063_1,-14.3342465753425,63.2219178082192,PIC
3.71908106087123,pic064_1,-14.3013698630137,63.2547945205479,PIC
3.5196155441902,pic065_1,-14.1369863013699,63.4191780821918,PIC
3.7318208277743,pic066_1,-14.1041095890411,63.4520547945205,PIC
3.63115109802783,pic067_1,-14.0712328767123,63.4849315068493,PIC
3.12168120988601,pic068_1,-14.0383561643836,63.5178082191781,PIC
3.46274625404169,ros012_1,-20.0219178082192,46.027397260274,ROS
2.67184616415039,ros013_1,-19.8904109589041,46.158904109589,ROS
2.61886645816069,ros014_1,-19.8575342465753,46.1917808219178,ROS
3.92316450485746,ros015_1,-19.8246575342466,46.2246575342466,ROS
3.74423234650709,ros016_1,-19.6602739726027,46.3890410958904,ROS
3.96637252426169,ros017_1,-19.627397260274,46.4219178082192,ROS
3.77372191565714,ros018_1,-19.5945205479452,46.4547945205479,ROS
4.1128522103926,ros020_1,-19.3972602739726,46.6520547945205,ROS
2.98404371764952,ros021_1,-19.3643835616438,46.6849315068493,ROS
3.65401797162843,ros025_1,-17.8191780821918,48.2301369863014,ROS
4.13606489412092,ros026_1,-17.7534246575342,48.2958904109589,ROS
3.54003467006845,ros028_1,-17.3260273972603,48.7232876712329,ROS
4.05957916109914,ros029_1,-17.2931506849315,48.7561643835616,ROS
3.83596736295292,ros030_1,-17.2602739726027,48.7890410958904,ROS
3.82205416270629,ros031_1,-13.6767123287671,52.372602739726,ROS
3.19340844658152,ros032_1,-13.6438356164384,52.4054794520548,ROS
3.74627552382469,ros033_1,-13.4794520547945,52.5698630136986,ROS
1.85061137692717,ros034_1,-13.4465753424658,52.6027397260274,ROS
4.07412012919458,ros036_1,-13.3808219178082,52.6684931506849,ROS
4.51687860681273,ros037_1,-13.3479452054795,52.7013698630137,ROS
3.94349985206874,ros038_1,-13.2164383561644,52.8328767123288,ROS
4.75602788328962,ros041_1,-12.8876712328767,53.1616438356164,ROS
3.07548902562219,ros043_1,-12.8219178082192,53.227397260274,ROS
3.80924439971898,ros044_1,-12.7890410958904,53.2602739726027,ROS
3.29984169220924,ros047_1,-9.07397260273973,56.9753424657534,ROS
4.60625064876581,ros051_1,-8.84383561643835,57.2054794520548,ROS
2.92397569714909,ros053_1,-8.77808219178082,57.2712328767123,ROS
3.4800620367825,ros055_1,-8.61369863013699,57.4356164383562,ROS
4.5378906069195,ros056_1,-8.58082191780822,57.4684931506849,ROS
4.13928565018401,ros057_1,-8.54794520547945,57.5013698630137,ROS
4.76470588235294,ros065_1,-7.89041095890411,58.158904109589,ROS
3.86710410264637,ros066_1,-7.85753424657534,58.1917808219178,ROS
3.95119182746879,ros068_1,-7.69315068493151,58.3561643835616,ROS
3.25681918776929,ros069_1,-7.66027397260274,58.3890410958904,ROS
3.69210051689209,ros072_1,-3.28767123287671,62.7616438356164,ROS
4.120082745032,ros075_1,-3.09041095890411,62.958904109589,ROS
4.02470859333852,ros076_1,-3.05753424657534,62.9917808219178,ROS
4.28512312299718,ros077_1,-2.99178082191781,63.0575342465753,ROS
4.58275688685971,ros078_1,-2.86027397260274,63.1890410958904,ROS
4.42854970345212,ros079_1,-2.82739726027397,63.2219178082192,ROS
4.20636004898471,ros080_1,-2.79452054794521,63.2547945205479,ROS
3.99107580259092,ros081_1,-2.76164383561644,63.2876712328767,ROS
4.28166700637895,ros082_1,-2.63013698630137,63.4191780821918,ROS
3.63721689737472,ros083_1,-2.5972602739726,63.4520547945205,ROS
4.29249864353416,ros084_1,-2.56438356164384,63.4849315068493,ROS
3.48895328417721,ros085_1,-2.53150684931507,63.5178082191781,ROS
4.1497693360489,ros086_1,1.05205479452055,67.1013698630137,ROS
3.61955092006019,ros087_1,1.08493150684932,67.1342465753425,ROS
3.91358775204479,ros088_1,1.11780821917808,67.1671232876712,ROS
4.27524000890088,ros089_1,1.15068493150685,67.2,ROS
3.69208843187441,ros090_1,1.28219178082192,67.3315068493151,ROS
4.31064807877832,ros091_1,1.31506849315068,67.3643835616438,ROS
3.48239144264221,ros092_1,1.34794520547945,67.3972602739726,ROS
4.05960826330441,ros093_1,1.38082191780822,67.4301369863014,ROS
3.86165914876905,ros094_1,1.51232876712329,67.5616438356164,ROS
3.5066219186081,ros095_1,1.54520547945205,67.5945205479452,ROS
3.20138312145903,son011_1,-12.6246575342466,42.0821917808219,SON
3.55830803419856,son013_1,-12.4602739726027,42.2465753424658,SON
3.48354023219581,son014_1,-12.427397260274,42.2794520547945,SON
3.46370623398805,son015_1,-12.3945205479452,42.3123287671233,SON
3.64247377452596,son016_1,-12.3616438356164,42.3452054794521,SON
3.68661696549709,son019_1,-11.9342465753425,42.772602739726,SON
2.25268949849756,son021_1,-11.7698630136986,42.9369863013699,SON
1.97673912403611,son022_1,-11.7369863013699,42.9698630136986,SON
3.36510562442824,son023_1,-11.7041095890411,43.0027397260274,SON
3.08887057411235,son024_1,-10.8493150684931,43.8575342465753,SON
3.80932336620578,son025_1,-10.8164383561644,43.8904109589041,SON
3.70664511558346,son026_1,-10.7835616438356,43.9232876712329,SON
2.81304814215784,son027_1,-10.7506849315069,43.9561643835616,SON
3.46574673557993,son030_1,-10.5534246575342,44.1534246575342,SON
3.59249785401248,son032_1,-10.3232876712329,44.3835616438356,SON
3.17386229307988,son033_1,-10.2904109589041,44.4164383561644,SON
3.80313808992404,son034_1,-10.158904109589,44.5479452054795,SON
1.26544088618594,son036_1,-10.0931506849315,44.613698630137,SON
3.98921246938936,son038_1,-8.41643835616438,46.2904109589041,SON
1.73882201205164,son039_1,-8.38356164383562,46.3232876712329,SON
4.19611863921449,son040_1,-8.35068493150685,46.3561643835616,SON
3.64689767888374,son041_1,-8.31780821917808,46.3890410958904,SON
2.67254501391435,son042_1,-8.28493150684931,46.4219178082192,SON
3.38694854210591,son043_1,-3.25479452054795,51.4520547945205,SON
3.8161295599542,son044_1,-3.22191780821918,51.4849315068493,SON
3.99237280615368,son045_1,-3.18904109589041,51.5178082191781,SON
3.37286244444616,son046_1,-3.15616438356164,51.5506849315069,SON
3.56461267415577,son047_1,-2.99178082191781,51.7150684931507,SON
3.61228040697886,son048_1,-2.95890410958904,51.7479452054795,SON
3.84125239884353,son049_1,-2.92602739726027,51.7808219178082,SON
2.39454657875653,son050_1,-2.79452054794521,51.9123287671233,SON
3.02292693629476,son051_1,-2.76164383561644,51.9452054794521,SON
4.12594583118918,son052_1,-2.72876712328767,51.9780821917808,SON
3.13200995928555,son053_1,-2.6958904109589,52.0109589041096,SON
3.80712472660711,son054_1,2.07123287671233,56.7780821917808,SON
2.55128705375309,son055_1,2.1041095890411,56.8109589041096,SON
4.05273643124736,son056_1,2.13698630136986,56.8438356164384,SON
3.58577682830169,son057_1,2.26849315068493,56.9753424657534,SON
3.72726980474814,son058_1,2.3013698630137,57.0082191780822,SON
3.85461134350768,son059_1,2.33424657534247,57.041095890411,SON
3.73137347428769,son060_1,2.4986301369863,57.2054794520548,SON
3.53438320404509,son061_1,2.53150684931507,57.2383561643836,SON
3.74342767137416,son062_1,2.56438356164384,57.2712328767123,SON
3.94340073356014,son063_1,2.5972602739726,57.3041095890411,SON
3.74398810434554,son064_1,2.72876712328767,57.4356164383562,SON
3.83256287163547,son065_1,2.76164383561644,57.4684931506849,SON
3.5753441402463,son066_1,2.79452054794521,57.5013698630137,SON
4.00511501318335,son067_1,2.82739726027397,57.5342465753425,SON
4.19431319223893,son069_1,2.99178082191781,57.6986301369863,SON
3.35279179268088,son071_1,3.22191780821918,57.9287671232877,SON
3.89852096435065,son072_1,3.25479452054795,57.9616438356164,SON
3.6188627828851,son073_1,6.87123287671233,61.5780821917808,SON
4.35950497210952,son074_1,6.9041095890411,61.6109589041096,SON
3.88062349460943,son075_1,6.93698630136986,61.6438356164384,SON
3.55808625054102,son076_1,7.13424657534247,61.841095890411,SON
3.76414343426981,son079_1,7.36438356164384,62.0712328767123,SON
3.55667293728749,son080_1,7.3972602739726,62.1041095890411,SON
4.18637272809335,son082_1,7.56164383561644,62.2684931506849,SON
NaN,son084_1,7.62739726027397,62.3342465753425,SON
3.40753621702721,son086_1,7.85753424657534,62.5643835616438,SON
3.78301528958095,son087_1,7.89041095890411,62.5972602739726,SON
3.47459646302461,tri001_1,-10.2246575342466,39.5835616438356,TRI
3.48556129613467,tri002_1,-10.2246575342466,39.5835616438356,TRI
2.68746189798822,tri003_1,-10.1917808219178,39.6164383561644,TRI
3.24418228420813,tri006_1,-9.99452054794521,39.813698630137,TRI
3.3129646641859,tri008_1,-9.92876712328767,39.8794520547945,TRI
3.31042951968401,tri009_1,-9.89589041095891,39.9123287671233,TRI
3.80031569658327,tri010_1,-9.76438356164384,40.0438356164384,TRI
2.70724503863947,tri015_1,-8.25205479452055,41.5561643835616,TRI
3.17987755186544,tri016_1,-8.21917808219178,41.5890410958904,TRI
3.58331693610473,tri017_1,-8.18630136986301,41.6219178082192,TRI
3.96866450150623,tri020_1,-7.98904109589041,41.8191780821918,TRI
3.97947934413881,tri023_1,-7.52876712328767,42.2794520547945,TRI
4.15658755102055,tri024_1,-7.4958904109589,42.3123287671233,TRI
NaN,tri025_1,-7.46301369863014,42.3452054794521,TRI
3.27789541131464,tri042_1,0.361643835616438,50.1698630136986,TRI
3.22909483020767,tri043_1,0.493150684931507,50.3013698630137,TRI
3.02332116578609,tri046_1,0.723287671232877,50.5315068493151,TRI
2.87777119069379,tri047_1,0.756164383561644,50.5643835616438,TRI
3.84097413709858,tri051_1,0.986301369863014,50.7945205479452,TRI
3.46437802990247,tri063_1,5.81917808219178,55.627397260274,TRI
3.38319368018035,tri065_1,6.01643835616438,55.8246575342466,TRI
3.7241681445205,tri066_1,6.04931506849315,55.8575342465753,TRI
3.6898882293868,tri067_1,6.08219178082192,55.8904109589041,TRI
3.79735143140463,tri068_1,6.24657534246575,56.0547945205479,TRI
3.62113121195854,tri070_1,6.31232876712329,56.1205479452055,TRI
3.12801718921067,tri071_1,6.34520547945205,56.1534246575342,TRI
3.91761293820298,tri076_1,11.0794520547945,60.8876712328767,TRI
2.78308327442598,tri077_1,11.1123287671233,60.9205479452055,TRI
3.59997648755783,tri078_1,11.3095890410959,61.1178082191781,TRI
3.89152976424933,tri080_1,11.3753424657534,61.1835616438356,TRI
3.94908233510746,tri082_1,11.5397260273973,61.3479452054794,TRI
4.26757280152083,tri083_1,11.572602739726,61.3808219178082,TRI
3.58351781825997,tri086_1,11.8027397260274,61.6109589041096,TRI
4.34770237403339,tri087_1,11.8356164383562,61.6438356164384,TRI
3.75939632139007,tri088_1,11.8684931506849,61.6767123287671,TRI
3.2468233422765,uni001_1,-5.91780821917808,38.6630136986301,UNI
3.27067803740136,uni002_1,-5.88493150684931,38.6958904109589,UNI
3.86443130494787,uni003_1,-5.85205479452055,38.7287671232877,UNI
3.46706291815432,uni004_1,-5.72054794520548,38.8602739726027,UNI
3.02233396075511,uni005_1,-5.68767123287671,38.8931506849315,UNI
4.12617232199469,uni006_1,-5.65479452054795,38.9260273972603,UNI
3.00204526640474,uni007_1,-5.62191780821918,38.958904109589,UNI
2.94122472848921,uni008_1,-5.45753424657534,39.1232876712329,UNI
3.94779326864187,uni009_1,-5.42465753424657,39.1561643835616,UNI
3.92170583041738,uni010_1,-5.39178082191781,39.1890410958904,UNI
3.5277322831543,uni011_1,-5.26027397260274,39.3205479452055,UNI
4.50407079267273,uni012_1,-5.22739726027397,39.3534246575342,UNI
3.54154291999993,uni013_1,-5.19452054794521,39.386301369863,UNI
2.83640183012605,uni014_1,-5.16164383561644,39.4191780821918,UNI
3.82313652642753,uni015_1,-5.06301369863014,39.5178082191781,UNI
3.70320098039651,uni016_1,-4.9972602739726,39.5835616438356,UNI
3.58549621695476,uni017_1,-4.96438356164384,39.6164383561644,UNI
2.87801425423635,uni025_1,-0.394520547945205,44.186301369863,UNI
3.6794779678877,uni026_1,-0.361643835616438,44.2191780821918,UNI
3.08753288826782,uni027_1,-0.197260273972603,44.3835616438356,UNI
3.45592291108298,uni028_1,-0.164383561643836,44.4164383561644,UNI
3.34725192936186,uni029_1,-0.131506849315069,44.4493150684931,UNI
4.03708093467265,uni031_1,0.263013698630137,44.8438356164384,UNI
4.27959862054324,uni032_1,0.295890410958904,44.8767123287671,UNI
3.42598469698287,uni033_1,0.328767123287671,44.9095890410959,UNI
3.50079214423482,uni034_1,0.361643835616438,44.9424657534247,UNI
3.04123267537033,uni035_1,0.493150684931507,45.0739726027397,UNI
2.97751273510363,uni036_1,0.526027397260274,45.1068493150685,UNI
4.15969829014566,uni037_1,0.558904109589041,45.1397260273973,UNI
4.01902440568107,uni038_1,0.591780821917808,45.172602739726,UNI
3.16859354423318,uni039_1,4.86575342465753,49.4465753424657,UNI
4.024901171162,uni040_1,4.8986301369863,49.4794520547945,UNI
3.77965826439743,uni041_1,4.93150684931507,49.5123287671233,UNI
3.75486226190106,uni042_1,5.0958904109589,49.6767123287671,UNI
3.97059644933005,uni043_1,5.12876712328767,49.7095890410959,UNI
3.88128781904225,uni044_1,5.16164383561644,49.7424657534247,UNI
4.37453939383193,uni048_1,5.39178082191781,49.972602739726,UNI
3.90071014220231,uni049_1,5.42465753424657,50.0054794520548,UNI
3.44427789845639,uni051_1,5.58904109589041,50.1698630136986,UNI
4.18438217188768,uni053_1,5.65479452054795,50.2356164383562,UNI
3.20004079363487,uni054_1,10.4219178082192,55.0027397260274,UNI
3.98543429668898,uni055_1,10.4547945205479,55.0356164383562,UNI
3.86125544911096,uni056_1,10.4876712328767,55.0684931506849,UNI
4.09513770095471,uni058_1,10.6520547945205,55.2328767123288,UNI
3.58171248292595,uni059_1,10.6849315068493,55.2657534246575,UNI
3.5335570484894,uni060_1,10.7178082191781,55.2986301369863,UNI
3.869798078036,uni061_1,10.8493150684931,55.4301369863014,UNI
3.49442455903532,uni062_1,10.9150684931507,55.4958904109589,UNI
4.22122601092053,uni063_1,10.9479452054795,55.5287671232877,UNI
4.44344946948604,uni064_1,11.1123287671233,55.6931506849315,UNI
3.63299644918672,uni065_1,11.1452054794521,55.7260273972603,UNI
3.93612139992087,uni066_1,11.1780821917808,55.758904109589,UNI
3.69287626621825,uni067_1,11.3095890410959,55.8904109589041,UNI
3.50772863634928,uni068_1,11.3424657534247,55.9232876712329,UNI
3.43942479340856,uni069_1,11.3753424657534,55.9561643835616,UNI
3.39020118551504,uni070_1,11.4082191780822,55.9890410958904,UNI
3.55053585057793,uni071_1,11.5397260273973,56.1205479452055,UNI
3.21375306351529,uni072_1,11.572602739726,56.1534246575342,UNI
4.08643213546459,uni073_1,11.6054794520548,56.186301369863,UNI
3.83199129557797,uni074_1,11.6383561643836,56.2191780821918,UNI
4.07575866142163,uni076_1,15.9452054794521,60.5260273972603,UNI
3.65464268641043,uni077_1,15.9780821917808,60.558904109589,UNI
3.71781636528926,uni078_1,16.1753424657534,60.7561643835616,UNI
3.81623782708306,uni079_1,16.241095890411,60.8219178082192,UNI
3.85399452481514,uni080_1,16.372602739726,60.9534246575342,UNI
3.16024998578773,uni081_1,16.4054794520548,60.986301369863,UNI
3.92769171837523,uni082_1,16.4383561643836,61.0191780821918,UNI
3.61883611312096,uni083_1,16.4712328767123,61.0520547945205,UNI
3.77703423159809,uni084_1,16.6027397260274,61.1835616438356,UNI
3.86756747086198,uni085_1,16.6356164383562,61.2164383561644,UNI
3.71842168603473,uni086_1,16.6684931506849,61.2493150684932,UNI
3.95264775701882,uni087_1,16.8328767123288,61.413698630137,UNI
3.20577033986227,uni088_1,16.8657534246575,61.4465753424657,UNI
3.71376410640277,uni089_1,16.8986301369863,61.4794520547945,UNI
3.68648196635961,uni090_1,16.9315068493151,61.5123287671233,UNI
3.40386321385558,vik004_1,-10.4547945205479,44.613698630137,VIK
4.09925658026924,vik006_1,-10.2904109589041,44.7780821917808,VIK
3.28841007318214,vik007_1,-10.2904109589041,44.7780821917808,VIK
3.84548385433896,vik008_1,-10.2575342465753,44.8109589041096,VIK
3.65957390972624,vik009_1,-10.2246575342466,44.8438356164384,VIK
3.72204710684625,vik011_1,-10.0602739726027,45.0082191780822,VIK
3.94752888706034,vik014_1,-9.99452054794521,45.0739726027397,VIK
2.33569716590425,vik021_1,-9.17260273972603,45.8958904109589,VIK
3.70810346725972,vik024_1,-7.95616438356164,47.1123287671233,VIK
3.84985553709564,vik026_1,-7.69315068493151,47.3753424657534,VIK
3.00302566293053,vik027_1,-7.56164383561644,47.5068493150685,VIK
2.82953661441413,vik029_1,-7.26575342465753,47.8027397260274,VIK
2.92148590853396,vik030_1,-7.23287671232877,47.8356164383562,VIK
4.46759530414183,vik033_1,-7.03561643835616,48.0328767123288,VIK
1.77008633281808,vik034_1,-4.10958904109589,50.958904109589,VIK
3.76690395502962,vik037_1,-3.87945205479452,51.1890410958904,VIK
4.21695497235648,vik039_1,-3.81369863013699,51.2547945205479,VIK
4.40872118042563,vik040_1,-3.78082191780822,51.2876712328767,VIK
3.7454571776537,vik042_1,-3.55068493150685,51.5178082191781,VIK
3.96895940837256,vik043_1,-3.55068493150685,51.5178082191781,VIK
3.21363526572645,vik044_1,-3.55068493150685,51.5178082191781,VIK
3.76455826523059,vik046_1,-3.28767123287671,51.7808219178082,VIK
3.07215909726672,vik047_1,-3.25479452054795,51.813698630137,VIK
3.70640423413695,vik051_1,6.73972602739726,61.8082191780822,VIK
3.98785227054976,vik057_1,7.2,62.2684931506849,VIK
3.46557121091094,vik058_1,7.23287671232877,62.3013698630137,VIK
3.44576293177298,vik060_1,7.3972602739726,62.4657534246575,VIK
3.3811796777098,vik064_1,7.62739726027397,62.6958904109589,VIK
3.65996427712451,vik065_1,7.66027397260274,62.7287671232877,VIK
4.06931262775761,vik068_1,11.8684931506849,66.9369863013699,VIK
3.31334859245006,vik069_1,12.0328767123288,67.1013698630137,VIK
3.85292492577727,vik072_1,12.2630136986301,67.3315068493151,VIK
3.91137069881582,vik076_1,12.4931506849315,67.5616438356164,VIK
4.03137692483493,vik077_1,12.6904109589041,67.758904109589,VIK
3.64694034288186,vik083_1,13.0191780821918,68.0876712328767,VIK
