omega2,mature,age,ID,delay,sess
NaN,-0.197260273972603,44.3835616438356,UNI,1.5,uni027_1
NaN,-0.197260273972603,44.3835616438356,UNI,1.5,uni027_1
0,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0.0307767464582316,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0.047848813831926,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0,-0.131506849315069,44.4493150684931,UNI,3,uni029_1
0,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
NaN,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
0.0927115076666006,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
0,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
0,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
0.0927115076666006,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
NaN,0.263013698630137,44.8438356164384,UNI,1.5,uni031_1
0,0.328767123287671,44.9095890410959,UNI,3,uni033_1
NaN,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0.0646153846153846,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0.103586429725363,0.361643835616438,44.9424657534247,UNI,3,uni034_1
NaN,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0.0646153846153846,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.361643835616438,44.9424657534247,UNI,3,uni034_1
0,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.0323393532129357,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
NaN,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.715241261604333,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
NaN,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.2002200220022,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.0489131648075249,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.106584723441615,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.715241261604333,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
NaN,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.2002200220022,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
NaN,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.0489131648075249,0.493150684931507,45.0739726027397,UNI,1.5,uni035_1
0.0091935407040442,0.526027397260274,45.1068493150685,UNI,3,uni036_1
0,0.526027397260274,45.1068493150685,UNI,3,uni036_1
0.0349708576186511,0.526027397260274,45.1068493150685,UNI,3,uni036_1
0.0937815638518857,0.526027397260274,45.1068493150685,UNI,3,uni036_1
NaN,0.558904109589041,45.1397260273973,UNI,3,uni037_1
0,0.558904109589041,45.1397260273973,UNI,3,uni037_1
NaN,0.558904109589041,45.1397260273973,UNI,3,uni037_1
NaN,0.558904109589041,45.1397260273973,UNI,3,uni037_1
NaN,0.558904109589041,45.1397260273973,UNI,3,uni037_1
NaN,0.558904109589041,45.1397260273973,UNI,3,uni037_1
NaN,4.86575342465753,49.4465753424657,UNI,1.5,uni039_1
NaN,4.86575342465753,49.4465753424657,UNI,1.5,uni039_1
0,4.86575342465753,49.4465753424657,UNI,1.5,uni039_1
0,4.86575342465753,49.4465753424657,UNI,1.5,uni039_1
0,4.86575342465753,49.4465753424657,UNI,1.5,uni039_1
0,4.86575342465753,49.4465753424657,UNI,1.5,uni039_1
NaN,4.8986301369863,49.4794520547945,UNI,3,uni040_1
NaN,4.8986301369863,49.4794520547945,UNI,3,uni040_1
NaN,4.8986301369863,49.4794520547945,UNI,3,uni040_1
NaN,4.8986301369863,49.4794520547945,UNI,3,uni040_1
NaN,4.93150684931507,49.5123287671233,UNI,3,uni041_1
NaN,4.93150684931507,49.5123287671233,UNI,3,uni041_1
NaN,4.93150684931507,49.5123287671233,UNI,3,uni041_1
0.00375790545132003,5.0958904109589,49.6767123287671,UNI,1.5,uni042_1
0.00494786920094779,5.0958904109589,49.6767123287671,UNI,1.5,uni042_1
0.0605407758347552,5.0958904109589,49.6767123287671,UNI,1.5,uni042_1
0,5.0958904109589,49.6767123287671,UNI,1.5,uni042_1
0.0522074711105516,5.0958904109589,49.6767123287671,UNI,1.5,uni042_1
NaN,5.12876712328767,49.7095890410959,UNI,3,uni043_1
0,5.12876712328767,49.7095890410959,UNI,3,uni043_1
0,5.39178082191781,49.972602739726,UNI,3,uni048_1
0.0115511551155116,5.39178082191781,49.972602739726,UNI,3,uni048_1
0.0123078129134043,5.58904109589041,50.1698630136986,UNI,3,uni051_1
0.095122880634412,5.58904109589041,50.1698630136986,UNI,3,uni051_1
0,5.58904109589041,50.1698630136986,UNI,3,uni051_1
0,5.58904109589041,50.1698630136986,UNI,3,uni051_1
0.0199303464625906,5.58904109589041,50.1698630136986,UNI,3,uni051_1
0.0297747699275661,5.58904109589041,50.1698630136986,UNI,3,uni051_1
0,5.58904109589041,50.1698630136986,UNI,3,uni051_1
NaN,5.65479452054795,50.2356164383562,UNI,3,uni053_1
NaN,5.65479452054795,50.2356164383562,UNI,3,uni053_1
NaN,5.65479452054795,50.2356164383562,UNI,3,uni053_1
0,10.4219178082192,55.0027397260274,UNI,1.5,uni054_1
NaN,10.4219178082192,55.0027397260274,UNI,1.5,uni054_1
0,10.4219178082192,55.0027397260274,UNI,1.5,uni054_1
0,10.4219178082192,55.0027397260274,UNI,1.5,uni054_1
0.0369198905006944,10.4219178082192,55.0027397260274,UNI,1.5,uni054_1
0,10.4219178082192,55.0027397260274,UNI,1.5,uni054_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0.0580893619269583,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0.0167758393230817,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0.0194664823492168,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.4547945205479,55.0356164383562,UNI,3,uni055_1
0,10.6520547945205,55.2328767123288,UNI,3,uni058_1
NaN,10.6520547945205,55.2328767123288,UNI,3,uni058_1
0,10.6520547945205,55.2328767123288,UNI,3,uni058_1
0,10.6520547945205,55.2328767123288,UNI,3,uni058_1
0,10.6520547945205,55.2328767123288,UNI,3,uni058_1
0.0612311819214118,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0.0182923152282678,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0.0163789992839778,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0.0810357679115693,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0.0619557078234467,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0,10.6849315068493,55.2657534246575,UNI,3,uni059_1
0.0178401914349286,10.7178082191781,55.2986301369863,UNI,3,uni060_1
NaN,10.7178082191781,55.2986301369863,UNI,3,uni060_1
NaN,10.7178082191781,55.2986301369863,UNI,3,uni060_1
NaN,10.7178082191781,55.2986301369863,UNI,3,uni060_1
0,10.8493150684931,55.4301369863014,UNI,1.5,uni061_1
0,10.8493150684931,55.4301369863014,UNI,1.5,uni061_1
0.0307767464582316,10.8493150684931,55.4301369863014,UNI,1.5,uni061_1
0,10.8493150684931,55.4301369863014,UNI,1.5,uni061_1
0,10.8493150684931,55.4301369863014,UNI,1.5,uni061_1
0.0670605545733111,10.9150684931507,55.4958904109589,UNI,3,uni062_1
0,10.9150684931507,55.4958904109589,UNI,3,uni062_1
0.0908032575507691,10.9150684931507,55.4958904109589,UNI,3,uni062_1
0,10.9479452054795,55.5287671232877,UNI,3,uni063_1
0,10.9479452054795,55.5287671232877,UNI,3,uni063_1
0,10.9479452054795,55.5287671232877,UNI,3,uni063_1
0,11.1123287671233,55.6931506849315,UNI,1.5,uni064_1
0.0596205297603555,11.1452054794521,55.7260273972603,UNI,3,uni065_1
0.057484601897569,11.1452054794521,55.7260273972603,UNI,3,uni065_1
NaN,11.1780821917808,55.758904109589,UNI,3,uni066_1
0.067709998201942,11.1780821917808,55.758904109589,UNI,3,uni066_1
NaN,11.1780821917808,55.758904109589,UNI,3,uni066_1
0,11.1780821917808,55.758904109589,UNI,3,uni066_1
0,11.1780821917808,55.758904109589,UNI,3,uni066_1
0,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0.0344443412867886,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0.0422535211267606,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0.0601167983510821,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0.083614088820827,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
NaN,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
NaN,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0,11.3095890410959,55.8904109589041,UNI,1.5,uni067_1
0.105749691682241,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0.0988172407718604,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0.00777422358990971,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0.0101647542891221,11.4082191780822,55.9890410958904,UNI,3,uni070_1
0,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0.0598741747802495,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0.0861440827359267,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0.00702431493631802,11.5397260273973,56.1205479452055,UNI,1.5,uni071_1
0.413487848060518,11.572602739726,56.1534246575342,UNI,3,uni072_1
0.594258616260712,11.572602739726,56.1534246575342,UNI,3,uni072_1
0.4260877819893,11.572602739726,56.1534246575342,UNI,3,uni072_1
0.204433128650592,11.572602739726,56.1534246575342,UNI,3,uni072_1
0.0252786936724761,11.572602739726,56.1534246575342,UNI,3,uni072_1
0,11.572602739726,56.1534246575342,UNI,3,uni072_1
0,11.572602739726,56.1534246575342,UNI,3,uni072_1
0,11.572602739726,56.1534246575342,UNI,3,uni072_1
0.0580431177446103,11.572602739726,56.1534246575342,UNI,3,uni072_1
0.0760483495402067,11.6054794520548,56.186301369863,UNI,3,uni073_1
0.0696250956388676,11.6054794520548,56.186301369863,UNI,3,uni073_1
0.102593574129768,11.6054794520548,56.186301369863,UNI,3,uni073_1
0,11.6054794520548,56.186301369863,UNI,3,uni073_1
0,11.6054794520548,56.186301369863,UNI,3,uni073_1
NaN,11.6054794520548,56.186301369863,UNI,3,uni073_1
NaN,11.6054794520548,56.186301369863,UNI,3,uni073_1
0.00797373553108179,11.6054794520548,56.186301369863,UNI,3,uni073_1
0.0335741710724844,11.6054794520548,56.186301369863,UNI,3,uni073_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
NaN,15.9452054794521,60.5260273972603,UNI,3,uni076_1
0.0347001369444412,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0356297663055971,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.169753779044511,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0774712348075685,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0644117283092843,15.9780821917808,60.558904109589,UNI,3,uni077_1
0,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0407486671433103,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0537978212812221,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.029398205748501,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0367373425989722,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.013022429873735,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0835144775241092,15.9780821917808,60.558904109589,UNI,3,uni077_1
0,15.9780821917808,60.558904109589,UNI,3,uni077_1
0,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.129920328968103,15.9780821917808,60.558904109589,UNI,3,uni077_1
NaN,15.9780821917808,60.558904109589,UNI,3,uni077_1
0.0368275451464545,15.9780821917808,60.558904109589,UNI,3,uni077_1
0,15.9780821917808,60.558904109589,UNI,3,uni077_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.1753424657534,60.7561643835616,UNI,1.5,uni078_1
NaN,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0.201720430107527,16.241095890411,60.8219178082192,UNI,3,uni079_1
0.0238824084687479,16.241095890411,60.8219178082192,UNI,3,uni079_1
NaN,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
NaN,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0.0514314669369141,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0,16.241095890411,60.8219178082192,UNI,3,uni079_1
0.102631410461617,16.241095890411,60.8219178082192,UNI,3,uni079_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
NaN,16.4054794520548,60.986301369863,UNI,3,uni081_1
0.0728880756328149,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.179487179487179,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.0286724442719786,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.0205278592375367,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.128002868411617,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.250628095243019,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.0524899057873486,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.104570791527313,16.4712328767123,61.0520547945205,UNI,3,uni083_1
0.113658070678128,16.4712328767123,61.0520547945205,UNI,3,uni083_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
0,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
0.0160624139513538,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
0.182883560907429,16.8328767123288,61.413698630137,UNI,1.5,uni087_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
NaN,16.8657534246575,61.4465753424657,UNI,3,uni088_1
0.00268390206496138,16.8986301369863,61.4794520547945,UNI,1.5,uni089_1
0,16.8986301369863,61.4794520547945,UNI,1.5,uni089_1
0,16.8986301369863,61.4794520547945,UNI,1.5,uni089_1
0.06158357771261,16.8986301369863,61.4794520547945,UNI,1.5,uni089_1
0,16.8986301369863,61.4794520547945,UNI,1.5,uni089_1
0.0620698938300271,16.8986301369863,61.4794520547945,UNI,1.5,uni089_1
0.0199712172090792,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0.20683472207573,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0.0477243412566796,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0.247377373315259,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0.242105263157895,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0.0265666193469884,16.9315068493151,61.5123287671233,UNI,3,uni090_1
0.00726291761776302,-20.0219178082192,46.027397260274,ROS,3,ros012_1
0,-20.0219178082192,46.027397260274,ROS,3,ros012_1
0,-20.0219178082192,46.027397260274,ROS,3,ros012_1
0,-20.0219178082192,46.027397260274,ROS,3,ros012_1
NaN,-19.8904109589041,46.158904109589,ROS,1.5,ros013_1
0,-19.8904109589041,46.158904109589,ROS,1.5,ros013_1
0,-19.8904109589041,46.158904109589,ROS,1.5,ros013_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0.0101253728326612,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0.0614108043949041,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0.018929084138147,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.627397260274,46.4219178082192,ROS,3,ros017_1
