eff_dim,ID,age
5.13539521202313,OLI,-12.6246575342466
4.00655637343772,OLI,-12.6246575342466
3.49551766528541,OLI,-12.6246575342466
4.41539400770651,OLI,-12.6246575342466
5.13780171591506,OLI,-12.6246575342466
3.50081139871327,OLI,-12.6246575342466
4.29005025889816,OLI,-10.8493150684931
4.56585763154116,OLI,-10.8493150684931
3.42211022227808,OLI,-10.8493150684931
2.75079460612203,OLI,-10.8493150684931
4.13765819517849,OLI,-10.8493150684931
4.21489804814259,OLI,-10.8164383561644
4.38518536982451,OLI,-10.6191780821918
4.18733860443622,OLI,-10.6191780821918
1,OLI,-10.586301369863
3.13723052389574,OLI,-10.5205479452055
1.24877425489555,OLI,-10.5205479452055
2.83561123265101,OLI,-10.5205479452055
4.19243548025423,OLI,-10.5205479452055
4.17167574105091,OLI,-10.5205479452055
3.91920774619834,OLI,-10.5205479452055
4.72084150454118,OLI,-10.5205479452055
4.92348889639819,OLI,-10.5205479452055
4.65668870058877,OLI,-10.5205479452055
4.62269246986872,OLI,-10.5205479452055
4.52197342281091,OLI,-10.5205479452055
3.7094825818013,OLI,-10.5205479452055
2.39226106050577,OLI,-10.2904109589041
1,OLI,-10.2904109589041
4.45442482780461,OLI,-10.2904109589041
3.83719868517166,OLI,-10.2904109589041
5.53906623562747,OLI,-5.55616438356164
1.36595520968273,OLI,-5.55616438356164
4.26017940556406,OLI,-5.55616438356164
5.03114407447407,OLI,-5.55616438356164
4.38838369861414,OLI,-5.49041095890411
4.1852899241838,OLI,-5.49041095890411
3.97571100707308,OLI,-5.32602739726027
4.71579908488286,OLI,-5.32602739726027
5.03597569025561,OLI,-5.29315068493151
4.29037652998121,OLI,-5.26027397260274
2.63535879084691,OLI,-5.26027397260274
4.8548154196187,OLI,-5.06301369863014
4.68963497709939,OLI,-5.06301369863014
1.86556923975985,OLI,-5.06301369863014
4.00853532214626,OLI,-5.03013698630137
2.49415292582098,OLI,-5.03013698630137
2.13149079740577,OLI,-5.03013698630137
4.88074631755995,OLI,-5.03013698630137
1.61392174928997,OLI,-0.657534246575342
3.29345246129883,OLI,-0.657534246575342
3.24179839414275,OLI,-0.657534246575342
5.2973823543857,OLI,-0.657534246575342
4.86969343078378,OLI,-0.657534246575342
3.59674231646887,OLI,-0.657534246575342
4.12326359295845,OLI,-0.657534246575342
4.68368460827945,OLI,-0.657534246575342
4.07324202800524,OLI,-0.46027397260274
4.35135135135135,OLI,-0.46027397260274
4.84767179244313,OLI,-0.46027397260274
3.38283356855434,OLI,-0.46027397260274
4.68985114276451,OLI,-0.46027397260274
2.99976143526151,OLI,-0.46027397260274
3.48997743737872,OLI,-0.46027397260274
5.29898254080278,OLI,-0.46027397260274
4.20055949836165,OLI,-0.46027397260274
1.97069167643611,OLI,-0.46027397260274
5.30482820746843,OLI,-0.46027397260274
3.93498780017979,OLI,-0.0328767123287671
2.70596347814622,OLI,-0.0328767123287671
4.65575268262934,OLI,-0.0328767123287671
NaN,OLI,-0.0328767123287671
3.31495629648227,OLI,4.66849315068493
5.09967300892116,OLI,4.66849315068493
2.11113275543002,OLI,4.66849315068493
2.81830703222429,OLI,4.66849315068493
3.61397974371879,OLI,4.66849315068493
3.79928772136183,OLI,4.66849315068493
4.45960424075453,OLI,4.66849315068493
3.61399666506189,OLI,4.66849315068493
2.06472529230357,OLI,4.8
4.75576639450564,OLI,4.8
3.97214581996882,OLI,4.8
4.13789684730425,OLI,4.8
1,OLI,4.83287671232877
5.40863864928561,OLI,4.83287671232877
3.36239611645794,OLI,4.83287671232877
3.60297868258251,OLI,4.83287671232877
4.5070546593818,OLI,4.83287671232877
3.01174678251114,OLI,4.83287671232877
4.1633102105809,OLI,4.83287671232877
3.62828363455743,OLI,4.83287671232877
3.69194140437479,OLI,4.83287671232877
3.61614812948734,OLI,5.03013698630137
4.58776401612312,OLI,5.03013698630137
4.55229640177689,OLI,5.03013698630137
5.02253049338553,OLI,5.03013698630137
3.75410992349845,OLI,5.03013698630137
5.19489629459013,OLI,5.03013698630137
4.39283878324598,OLI,5.03013698630137
4.02545322328233,OLI,5.03013698630137
3.4325906264368,OLI,5.03013698630137
3.1052651067525,OLI,5.03013698630137
5.11452096432625,OLI,5.03013698630137
4.01994170126681,OLI,5.03013698630137
4.02185572998551,OLI,5.03013698630137
2.60327843413439,OLI,5.03013698630137
3.53379056867624,OLI,5.03013698630137
5.50722662350057,OLI,5.06301369863014
4.63756012080086,OLI,5.06301369863014
4.63505341618391,OLI,5.06301369863014
3.9443635544818,OLI,5.06301369863014
3.79261171870678,OLI,5.0958904109589
4.99022662058258,OLI,5.0958904109589
5.04274969247156,OLI,5.0958904109589
4.10653392481213,OLI,5.0958904109589
3.04085096708327,OLI,5.0958904109589
3.22026156765933,OLI,5.0958904109589
3.80006915332626,OLI,5.0958904109589
3.84810765337952,OLI,5.0958904109589
3.97144373071895,OLI,5.0958904109589
3.79386640712815,OLI,5.0958904109589
3.42562800822192,OLI,5.0958904109589
4.89960250206811,OLI,5.0958904109589
4.97135407219827,OLI,5.26027397260274
4.35178075288852,OLI,5.26027397260274
2.33113155618463,OLI,5.26027397260274
5.15514673341696,OLI,5.26027397260274
3.64397686992856,OLI,5.26027397260274
4.84483114512992,OLI,5.26027397260274
3.19648802601325,OLI,5.26027397260274
3.99304684583529,OLI,5.26027397260274
4.49474105220166,OLI,5.26027397260274
4.6073624546018,OLI,5.29315068493151
4.95887677348571,OLI,5.29315068493151
3.72347115353429,OLI,5.29315068493151
4.88946078146438,OLI,5.29315068493151
3.97169346198407,OLI,5.35890410958904
2.7496674009291,OLI,5.49041095890411
3.88411367079552,OLI,5.49041095890411
4.8012673275816,OLI,5.49041095890411
4.54552306210537,OLI,5.49041095890411
1.80698284387496,OLI,5.49041095890411
3.9598289190902,OLI,5.49041095890411
3.39855545916166,OLI,5.52328767123288
2.93937009409222,OLI,5.52328767123288
1.81548787780735,OLI,5.52328767123288
2.28524569531736,OLI,5.52328767123288
3.07941245778022,OLI,5.52328767123288
5.01781929129739,OLI,5.52328767123288
4.52859097344502,OLI,5.52328767123288
3.99343733419743,OLI,5.55616438356164
3.86452242940303,OLI,5.55616438356164
4.4954785140019,OLI,5.55616438356164
4.67936774408087,OLI,5.55616438356164
3.55541798998762,OLI,5.55616438356164
2.8839590443686,OLI,5.55616438356164
3.74831829059185,OLI,5.55616438356164
4.79494257829083,OLI,5.55616438356164
4.66021211314537,OLI,5.58904109589041
2.48901775276201,OLI,5.58904109589041
1.71804518801657,OLI,5.58904109589041
3.66598451164571,OLI,5.58904109589041
1.30077837882958,OLI,5.58904109589041
3.48603796876994,OLI,5.58904109589041
2.80626737393437,OLI,10.158904109589
4.10787980152078,OLI,10.158904109589
5.2283184766758,OLI,10.158904109589
4.08508806695008,OLI,10.158904109589
4.01337085422648,OLI,10.158904109589
3.61834021850429,OLI,10.158904109589
4.76797736453414,OLI,10.158904109589
NaN,OLI,10.158904109589
4.21510622801751,OLI,10.158904109589
3.39954703103645,OLI,10.158904109589
5.26559592047824,OLI,10.158904109589
3.13683128921536,OLI,10.158904109589
4.89654330067066,OLI,10.158904109589
4.17875516735418,OLI,10.158904109589
5.64168692015841,OLI,10.158904109589
5.40812777953031,OLI,10.158904109589
4.91280096098605,OLI,10.158904109589
3.69361470047081,OLI,-12.3945205479452
4.6987214833959,OLI,-11.9671232876712
2.79587477172914,OLI,-11.9671232876712
4.42087885321473,OLI,-11.9342465753425
4.00607514521485,OLI,-10.5534246575342
1.78744188202897,OLI,-10.5534246575342
1.88459622755918,OLI,-10.5534246575342
3.86461062990133,OLI,-10.5534246575342
4.05788558756973,OLI,-10.5534246575342
4.09866812613037,OLI,-10.3232876712329
2.69959166065438,OLI,-5.45753424657534
3.32925438893943,OLI,-5.45753424657534
3.7051650261635,OLI,-5.45753424657534
4.81804183473695,OLI,-5.45753424657534
3.74695679249174,OLI,-5.22739726027397
3.10567776756679,OLI,-5.22739726027397
3.61892454798677,OLI,-0.624657534246575
1.51922664546696,OLI,-0.624657534246575
3.40983148044148,OLI,-0.624657534246575
4.3057470831752,OLI,-0.493150684931507
2.63628279235216,OLI,-0.493150684931507
4.08350386605731,OLI,-0.427397260273973
4.38437015010746,OLI,-0.427397260273973
4.72017615056373,OLI,-0.427397260273973
4.51674497347311,OLI,-0.263013698630137
1.80372986277868,OLI,-0.263013698630137
3.38015944077351,OLI,-0.263013698630137
3.54804622933239,OLI,-0.263013698630137
4.31931740146975,OLI,-0.263013698630137
4.96556804250415,OLI,-0.263013698630137
4.66899547663218,OLI,-0.263013698630137
4.28195716380714,OLI,-0.23013698630137
4.08163102396065,OLI,-0.23013698630137
4.23079690597802,OLI,-0.23013698630137
4.40861357776263,OLI,-0.23013698630137
