predictor,fit,model_name
12.58281445,0.165094208,anterior cingulum
13.06600249,0.165162437,anterior cingulum
13.54919054,0.165230666,anterior cingulum
14.03237858,0.165298896,anterior cingulum
14.51556663,0.165367125,anterior cingulum
14.99875467,0.165435355,anterior cingulum
15.48194272,0.165503584,anterior cingulum
15.96513076,0.165571813,anterior cingulum
16.44831881,0.165640043,anterior cingulum
16.93150685,0.165708272,anterior cingulum
-30.90410959,0.334420078,body cc
-30.42092155,0.335314583,body cc
-29.9377335,0.336209087,body cc
-29.45454546,0.337103592,body cc
-28.97135741,0.337998096,body cc
-28.48816937,0.338892601,body cc
-28.00498132,0.339787105,body cc
-27.52179328,0.34068161,body cc
-27.03860523,0.341576114,body cc
-26.55541719,0.342470619,body cc
-26.07222914,0.343365123,body cc
-25.5890411,0.344259628,body cc
-25.10585305,0.345154132,body cc
-24.62266501,0.346048637,body cc
-24.13947696,0.346943141,body cc
-23.65628892,0.347837646,body cc
-23.17310087,0.34873215,body cc
-22.68991283,0.349626654,body cc
-22.20672478,0.350521159,body cc
