mature,ID,fano_fix,fano_cue,fano_del
57.2424657534247,OLI,1.4458391604587,1.48996218921863,1.42358698503206
57.2753424657534,OLI,1.26993918675021,1.33778993979096,1.17987088215406
57.4068493150685,OLI,1.04829931737885,1.05612244926117,1.03873015827603
57.4397260273973,OLI,1.38103996937293,1.24638592130774,1.2033970542479
57.472602739726,OLI,1.55352154238498,1.70449735867711,1.60127770747553
57.6369863013699,OLI,1.32782764195156,1.28761604566088,1.28972439856732
57.6698630136986,OLI,1.20752404169364,1.1662745552389,1.10691122920771
57.8671232876712,OLI,1.29010951376611,1.29868495427694,1.30187591870755
57.9,OLI,1.10799862593863,1.09737156344705,1.18357987307046
57.9328767123288,OLI,1.30402356638895,1.16972089360686,1.28337931838338
62.5027397260274,OLI,1.19334812855707,1.1953481162464,1.14906153652096
62.5684931506849,OLI,1.09623976455137,1.09828669794883,1.09780377082308
62.7,OLI,1.28809961621753,1.21254648633361,1.32640992916467
62.7328767123288,OLI,1.38731992538183,1.31523001607436,1.34734559961945
62.7986301369863,OLI,1.04607142667478,1.07814625553422,0.932134340525156
62.9301369863014,OLI,1.44339994197693,1.25568539025271,1.32928220951956
62.9630136986301,OLI,1.02917809626745,1.05006751083695,1.0218419308128
62.9958904109589,OLI,1.12780923429976,1.12638756451521,1.14440083941872
63.0287671232877,OLI,NaN,NaN,NaN
63.1602739726027,OLI,1.53536905348599,1.45363017163466,1.41354607884528
63.1931506849315,OLI,1.28090707393525,1.09927529100588,1.12578869485001
63.2260273972603,OLI,1.12238817843085,1.08538412411573,1.10539282873463
63.258904109589,OLI,1.55121686105395,1.62018633998174,1.70663261407921
63.4232876712329,OLI,1.18655656326727,1.21962379503401,1.15327299502176
63.4561643835616,OLI,1.14078090428561,1.13313954037258,1.10945027764018
63.4890410958904,OLI,1.03716310742517,1.06456165959711,1.10735376870889
68.058904109589,OLI,1.05621775493718,1.03907969187145,1.04020968570521
68.2561643835616,OLI,1.01649656281987,0.933588283122166,1.07883543671892
26.9958904109589,PIC,NaN,0.999999972060323,NaN
27.0616438356164,PIC,1.12801587068372,NaN,1.07317460325029
27.6534246575342,PIC,1.09157144686512,1.01027780134905,0.974968968289891
27.686301369863,PIC,NaN,NaN,NaN
27.7191780821918,PIC,NaN,NaN,NaN
27.8835616438356,PIC,1.19109114340977,1.21831396888789,1.11370961850564
27.9493150684931,PIC,NaN,1.09821429498563,NaN
28.113698630137,PIC,1.68531737082432,1.40815493329468,1.30300824741298
28.1465753424658,PIC,1.57695158365315,1.71887858548074,1.74080200915426
33.2753424657534,PIC,NaN,NaN,NaN
33.4068493150685,PIC,NaN,1.03174603316519,NaN
33.4397260273973,PIC,1.35073642158725,1.39384920370142,1.50290413599096
33.472602739726,PIC,1.34123936542084,1.34514545908179,1.33265924330334
33.5054794520548,PIC,1.29380672025562,1.22654462010708,1.19410715060897
33.6369863013699,PIC,0.99345745409484,1.03621549854759,1.01439813185232
33.6698630136986,PIC,1.19454077515722,1.11532734738042,1.16541662025886
33.7356164383562,PIC,1.08259568606004,1.07136243680193,1.113813785494
33.9,PIC,1.89237496596976,1.62911130056726,1.68477546180722
33.9657534246575,PIC,1.27134717709355,1.24162729337276,1.15231330113026
37.5821917808219,PIC,1.0324344604269,1.65347190564899,1.0453400039244
37.6150684931507,PIC,1.16488034336926,1.1383284463394,1.0507709302026
37.7794520547945,PIC,1.44641062959042,1.20824664328846,1.27779514770831
37.8452054794521,PIC,1.85993213796315,1.83062665286835,1.64628793398066
38.0424657534247,PIC,1.27260899488059,1.22390199862738,1.23118273708021
38.2397260273973,PIC,1.03095115223426,1.06001261194975,1.0186352261078
38.272602739726,PIC,1.33491926165029,1.3300749806961,1.40432474467098
38.4698630136986,PIC,1.27627975257159,1.31210251683631,1.31318863332521
38.5027397260274,PIC,1.47715755814275,1.21704719326753,1.30193735040762
38.5356164383562,PIC,1.26723642767831,1.21409621042782,1.15603802112843
38.5684931506849,PIC,1.78499297218332,1.83024431709689,1.83738547542876
38.7328767123288,PIC,1.33345748057581,1.30216651957212,1.38682455384743
38.7657534246575,PIC,1.64787367818698,1.43138565749069,1.48786523255189
38.7986301369863,PIC,1.4929354662494,1.47008148969541,1.4437186658973
38.9301369863014,PIC,1.26072033926614,1.4028486241908,1.3196157778178
38.9630136986301,PIC,3.96249115693242,3.38593729499848,3.47336119724493
38.9958904109589,PIC,1.49790195352,1.4976492989863,1.3796215960394
39.0287671232877,PIC,1.34337502946825,1.15813293999313,1.17074722564762
42.8424657534247,PIC,1.59551890441471,1.35964883450063,1.31316002733674
42.8753424657534,PIC,1.31008546995663,1.28690467522941,1.32384203972941
42.941095890411,PIC,1.13075727684566,1.09331872685836,1.10228017828361
43.072602739726,PIC,1.01014381775847,0.981938775318287,1.03849404577675
43.1383561643836,PIC,1.20572951412721,1.03106194534101,1.0899592761081
43.3356164383562,PIC,1.18408843109753,1.12038105356479,1.09569207674902
43.4013698630137,PIC,1.08533981307767,1.060293539698,1.11587678685516
43.5328767123288,PIC,1.21542566017403,1.18927657686531,1.21564947732093
43.5657534246575,PIC,1.59880020887852,1.72530971294384,1.63197227403417
43.5986301369863,PIC,1.03208925928793,1.00543530520165,1.00592965481994
43.7630136986301,PIC,1.13046868615707,1.1142071656671,1.09211435685701
43.7958904109589,PIC,1.54573793075388,1.37240152230917,1.42941976853656
43.8287671232877,PIC,1.11855682847906,1.04950687836529,1.04019156088816
43.8616438356164,PIC,1.60088585567968,1.57834248990501,1.69544377617843
37.8780821917808,ROS,1.08819728074093,1.06415343864097,1.09425547847357
38.0095890410959,ROS,1.09551148286425,1.07520292205918,0.985080050872043
38.0424657534247,ROS,1.12224077553166,1.03559145598658,1.08429705131622
38.0753424657534,ROS,1.43284604710942,1.43228915521354,1.51264112189304
38.2397260273973,ROS,1.45298423316985,1.57943314024606,1.40764153860255
38.272602739726,ROS,1.41189367106995,1.09756250739283,1.1032655165062
38.3054794520548,ROS,2.80028648641459,2.34676775755835,1.89645678328813
38.5027397260274,ROS,1.00952318647251,1.05469367463397,1.02419053608258
38.5356164383562,ROS,1.25185122694854,1.06095462929453,1.01998628100123
40.0808219178082,ROS,1.04128186886721,0.981627084484411,1.06937475085574
40.1465753424658,ROS,1.65819888204421,1.66723667705675,1.51652808951053
40.5739726027397,ROS,1.77929881516372,1.65495313343979,1.70191144569077
40.6068493150685,ROS,0.926649660271785,1.02678572364033,0.973609219510404
40.6397260273973,ROS,1.13392469397244,1.27250081493334,1.05271139202689
44.2232876712329,ROS,1.24053765709618,1.22110710482643,1.17741916710721
44.2561643835616,ROS,1.35156020458356,1.41860749898383,1.39543955254783
44.4205479452055,ROS,1.20503880875151,1.16542339492583,1.18324871629437
44.4534246575342,ROS,NaN,NaN,NaN
44.5191780821918,ROS,1.52144753680521,1.41474432569501,1.38650629936928
44.5520547945205,ROS,1.06785712795332,1.0204860993066,1.02642856092917
44.6835616438356,ROS,1.26307687215916,1.19827193631401,1.08150059159211
45.0123287671233,ROS,1.17976723344881,1.09691747990014,0.944956514504658
45.0780821917808,ROS,NaN,NaN,NaN
45.1109589041096,ROS,1.58673324396337,1.64215456400278,1.51166025281288
48.8260273972603,ROS,1.18238095392783,1.0002645480412,NaN
49.0561643835616,ROS,1.01977050387906,0.942674887638962,1.0100312757973
49.1219178082192,ROS,NaN,0.987301588058472,NaN
49.286301369863,ROS,1.10645005758057,1.06463844324331,1.14705514334593
49.3191780821918,ROS,0.916773806712794,0.960951305662002,0.902909165428721
49.3520547945205,ROS,1.03779171613531,1.08483268086525,1.07139262572294
50.0095890410959,ROS,NaN,NaN,NaN
50.0424657534247,ROS,1.68094989751663,1.57305109181395,1.50533971829822
50.2068493150685,ROS,NaN,NaN,NaN
50.2397260273973,ROS,1.01921768781685,1.02003968382875,0.992226001202429
54.6123287671233,ROS,1.09314597405579,1.08579422140182,1.059242567012
54.8095890410959,ROS,1.09422553870446,1.05716168377173,1.07243647964114
54.8424657534247,ROS,1.15000050525927,1.21471008174107,1.19198157716753
54.9082191780822,ROS,1.63932766878969,1.48134589828394,1.61001918373396
55.0397260273973,ROS,0.994982981899132,1.18452379312366,1.02133785337564
55.072602739726,ROS,0.984515283087209,1.03768777018875,1.02131423548726
55.1054794520548,ROS,1.22255197643795,1.23627904504067,1.25667121429013
55.1383561643836,ROS,1.5441790847867,1.52464041873103,1.58099853498545
55.2698630136986,ROS,1.05653060507739,1.02316872259162,1.01290248790549
55.3027397260274,ROS,1.23272403868029,1.19255861403705,1.21815562306529
55.3356164383562,ROS,0.911772283561746,0.925605271063898,0.879766123233063
55.3684931506849,ROS,1.26451802711669,1.07298614897247,1.14600684108956
58.9520547945205,ROS,1.17760132863154,1.02121110919744,0.997341061062895
58.9849315068493,ROS,1.16081438648791,1.1248731853219,1.03053317422782
59.0178082191781,ROS,1.63573506763106,1.56828266129759,1.63316779933366
59.0506849315069,ROS,1.03197831766281,0.984056086024419,0.986125967904418
59.1821917808219,ROS,1.1594412812181,1.17083138722263,1.12405014641179
59.2150684931507,ROS,0.975826856004164,0.976542961159041,1.01318318777774
59.2479452054795,ROS,1.05361896955044,1.08981616142374,1.17172582744368
59.2808219178082,ROS,1.12491116331298,1.12570118296386,1.12899565198299
59.4123287671233,ROS,1.14614716505799,1.18029630897693,1.21416530826143
45.2753424657534,SON,1.66792728039775,1.81811930808217,1.60058384095454
45.4397260273973,SON,2.78512277894739,1.67933455177097,1.34075543508726
45.472602739726,SON,1.31589851428533,1.34544593776088,1.45636334699071
45.5054794520548,SON,0.993749966332689,1.07812496775296,NaN
45.5383561643836,SON,3.44291116356244,2.65277647735322,3.3693315072997
45.9657534246575,SON,1.40233275144025,1.44821567424306,1.323546318664
46.1301369863014,SON,1.5273351427884,1.4968869224638,1.16367304985428
46.1630136986301,SON,1.7558912966895,1.64365600275373,1.50757216789112
46.1958904109589,SON,1.27205335165254,1.26345759215144,1.39452548328275
47.0506849315069,SON,1.11839520840325,1.18079763149578,1.22602061776696
47.0835616438356,SON,1.23972046889723,1.17996736905712,1.16636561046062
47.1164383561644,SON,1.12426067346007,1.23948485990392,1.14756622112667
47.1493150684932,SON,1.07963993208211,1.08569013300739,1.2173739533008
47.3465753424658,SON,1.0834757763084,1.05160182775025,1.13733687587628
47.5767123287671,SON,1.17566660167774,1.19833326645196,1.12533327573822
47.6095890410959,SON,2.09552042526536,2.19116080341594,2.4777513976739
47.741095890411,SON,1.22768066593553,1.13330496529959,1.21796159745359
47.8068493150685,SON,2.31367346405983,3.75028347212171,NaN
49.4835616438356,SON,1.00221578705041,0.992481817342576,1.02437499395389
49.5164383561644,SON,1.38970035480466,1.57772236530935,1.42341548072304
49.5493150684932,SON,0.959011469004003,1.02141438323361,1.0533281204659
49.5821917808219,SON,1.18705889815883,1.20952870413213,1.14406758708775
49.6150684931507,SON,1.18202960887907,1.14368820746888,1.33517650614233
54.6452054794521,SON,1.4225578668936,1.46870322214532,1.48011180137601
54.7109589041096,SON,1.22770605504898,1.20705817754086,1.19234511386528
54.7438356164384,SON,1.12113944981748,1.14041840253946,1.15340327648547
54.9082191780822,SON,1.16489382610255,1.16676423196185,1.0873504449787
54.941095890411,SON,1.21983751356332,1.12011082895683,1.19159847851688
54.9739726027397,SON,1.04684228087487,0.988454906955225,0.9997177139603
55.1054794520548,SON,1.26945770166691,1.15128284131585,1.17896644823372
55.1383561643836,SON,1.13290779663731,1.127573390059,1.21911903231708
55.1712328767123,SON,1.08165275158459,0.982660963378011,0.994585760885409
55.2041095890411,SON,1.05756547090836,1.00788688702189,0.947785042827329
59.9712328767123,SON,1.17449411248182,1.1870682325016,1.16001672162356
60.0041095890411,SON,1.65058478491385,1.94217889465019,2.28148794864027
60.0369863013699,SON,1.14232540978352,1.12076413541055,1.10769992051317
60.1684931506849,SON,1.09039691274375,1.02718049416653,1.06429703485785
60.2013698630137,SON,1.21712036581607,1.24028944113569,1.24244137745991
60.2342465753425,SON,1.04571039657332,1.06127641002419,0.998383987031075
60.3986301369863,SON,1.36694763188415,1.37260264846545,1.44988766222036
60.4315068493151,SON,1.10481804751477,1.03072594486355,1.0639390902221
60.4643835616438,SON,1.10481635053096,1.08341363475962,1.05376916991708
60.4972602739726,SON,1.07357599784079,1.11238983692227,1.0518540990873
60.6287671232877,SON,1.51831913104349,1.59969750977685,1.54593147811408
60.6616438356164,SON,1.04433169802804,0.886985056201913,1.097660565214
60.6945205479452,SON,1.32380347430738,1.26128787635307,1.28263708664943
60.727397260274,SON,1.14313884608975,1.14051795781121,1.16848485195496
60.8917808219178,SON,1.074049588971,1.03887019791649,1.01690287797875
61.1219178082192,SON,1.01769533681828,1.04385685656636,1.05054110798027
61.1547945205479,SON,1.03605083177677,1.02289955622812,1.02072048542193
64.7712328767123,SON,1.31689657002919,1.24318327203909,1.25588280582282
64.8369863013699,SON,1.06464883859405,1.05220966546252,1.10600838829002
65.0342465753425,SON,1.94046894740967,1.90860983271499,1.47400986733753
65.2643835616438,SON,1.03231731277013,0.934110407005887,0.978921808049232
65.2972602739726,SON,1.14146132900103,1.11199277746109,1.10226548368028
65.4616438356164,SON,1.0838605561118,1.08411487804168,1.14952487384393
65.527397260274,SON,1.04286161163478,0.936890211656793,1.04864003692757
65.7575342465753,SON,1.13536406456911,1.10905244729352,1.11871682761342
65.7904109589041,SON,1.15738802553823,1.13877332712286,1.11386410778291
47.6753424657534,TRI,1.10639116065117,1.1286777003346,1.15183409961963
47.6753424657534,TRI,0.979052194562033,0.966051366546057,1.00410887562112
47.9054794520548,TRI,1.22182277871066,1.31104557586485,1.17955473567107
47.9712328767123,TRI,1.66933907916772,1.58308236270895,1.47386908077944
48.0041095890411,TRI,1.12685798237273,1.17429686386121,1.13942185251952
49.6808219178082,TRI,1.30624189573566,1.19955862301795,1.34676463668244
49.713698630137,TRI,1.85060154856415,1.79404321603717,1.86922183866153
49.9109589041096,TRI,1.20177180420897,1.27609064914036,1.30591920798075
50.3712328767123,TRI,1.13914077573261,1.00561726415047,1.09945768232062
50.4041095890411,TRI,1.02021859066056,1.11987235742236,1.1006925805104
58.2616438356164,TRI,2.11766087369631,2.10319554332772,1.73261101174263
58.3931506849315,TRI,1.54619974780901,1.3947098506727,1.49802636142978
58.6232876712329,TRI,1.71778235204018,1.58867992333405,1.38806648727856
58.6561643835616,TRI,1.18589039346641,1.11783014175732,1.09148318763318
58.886301369863,TRI,1.32701247285992,1.17433106420769,1.10207860864975
63.7191780821918,TRI,1.43001850300291,1.61495427073357,1.53312024719296
63.9164383561644,TRI,2.29755803170417,2.20582742447169,2.10530980382147
63.9493150684931,TRI,1.25783801828672,1.2480607405951,1.29635392700631
63.9821917808219,TRI,1.2870998846782,1.18316645683196,1.31836158391054
64.1465753424658,TRI,1.41277734004946,1.28296140522234,1.32277096993678
64.2123287671233,TRI,1.13229604998175,1.05254850958983,1.11388853890097
64.2452054794521,TRI,1.02373306454985,1.05537951070923,1.04619306505177
68.9794520547945,TRI,1.06165430634938,1.06704065866593,1.10474777796425
69.0123287671233,TRI,1.66063496962853,1.46200666715215,1.31881017212034
69.2095890410959,TRI,1.12690450788939,1.14063918748217,1.13201045589962
69.2753424657534,TRI,1.02903753707077,1.03338628505937,1.02184341676655
69.4397260273973,TRI,1.66498856538649,1.33108881275669,1.42969566237935
69.472602739726,TRI,1.06458476986167,1.12423168301738,1.03702986868468
69.7027397260274,TRI,1.1606197791299,1.07708060219618,1.11478356882007
69.7356164383562,TRI,1.08493737150284,1.0332542263033,1.09045134814072
69.7684931506849,TRI,1.19129805589906,1.04462520775505,1.0363472350341
51.9821917808219,UNI,1.11404314331249,1.12993415077806,1.02199928795565
52.0150684931507,UNI,1.11996392590799,1.15478410240513,1.13139763959094
52.0479452054795,UNI,1.18723370586677,1.254964304654,1.22910782030203
52.1794520547945,UNI,1.14793062092735,1.17554120764876,1.10546427169263
52.2123287671233,UNI,1.62195417440393,1.50471896973788,1.55864121667951
52.2452054794521,UNI,1.03192543238039,1.06202470302975,1.02663370208045
52.2780821917808,UNI,1.54615330164268,1.55599953728991,1.39031690836149
52.4753424657534,UNI,1.22746919430694,1.2039240021436,1.16300455413244
52.5082191780822,UNI,1.29821846288793,1.27897891634721,1.27462835308117
52.6397260273973,UNI,1.23845272512932,1.20496928005753,1.31951643275206
52.672602739726,UNI,0.988940208420097,1.00938498823038,1.020446407054
52.7054794520548,UNI,1.19581649313994,1.09438493307646,1.04535158945854
52.7383561643836,UNI,1.51537030918023,1.41215274097616,NaN
52.8369863013699,UNI,1.56202603536451,1.39085460848603,1.39151534637103
52.9027397260274,UNI,1.16768160887026,1.10035159354546,1.0558434840225
52.9356164383562,UNI,1.45134402979923,1.26538607546404,1.45917259065368
57.5383561643836,UNI,1.29273441710379,1.32551398134221,1.26041915279413
57.7027397260274,UNI,1.2436963734096,1.12942291968479,1.21936230442787
57.7356164383562,UNI,1.17629182845589,1.18983285486225,1.19176297094606
57.7684931506849,UNI,1.05832885059773,0.994000656157568,0.998842105325812
58.1630136986301,UNI,1.54207504580819,1.30582264927429,1.41679598657766
58.1958904109589,UNI,1.08265117933347,1.03094575494375,1.10434541323056
58.2287671232877,UNI,0.97767006228131,0.967176869854568,0.95058956544393
58.2616438356164,UNI,1.19338105533543,1.10825430990539,1.10922611272699
58.3931506849315,UNI,1.38381492484811,1.29953924428068,1.20566247514944
58.4260273972603,UNI,1.70145909247381,1.82519717869217,1.89853726242831
58.458904109589,UNI,1.16491414492931,1.1561664709852,1.0320413159128
62.7657534246575,UNI,1.17299479406466,1.08124253011224,1.17991363811628
62.7986301369863,UNI,1.18508258325656,1.04747703514101,1.00120043099027
62.9958904109589,UNI,1.11724490992022,1.21962194983896,1.11229645955827
63.0287671232877,UNI,1.1424066359965,1.18975009544495,1.14615456955718
63.0616438356164,UNI,1.34915316898671,1.53198868563975,1.29141569652925
63.2917808219178,UNI,0.992382835181986,0.984079496450485,1.00045745835121
63.4890410958904,UNI,1.19778798797243,1.07064262720459,1.01057125969029
63.5547945205479,UNI,1.15278162589611,1.22200553487595,1.08939211992506
68.3219178082192,UNI,2.98666440188857,2.30949331693322,1.75808439103326
68.3547945205479,UNI,1.11827235510288,1.06619500088452,1.1192050597992
68.3876712328767,UNI,1.18572602096507,1.09378967397219,1.06532004360301
68.5520547945205,UNI,1.3574798544338,1.40186605506615,1.49328097503883
68.5849315068493,UNI,1.25514033950922,1.1706685307315,1.16761609010781
68.6178082191781,UNI,1.14583333361273,NaN,NaN
68.7493150684931,UNI,1.00453964625313,1.00355449026808,1.0008071442833
68.8150684931507,UNI,1.48379250626087,1.26654684561532,1.56124242790706
68.8479452054794,UNI,1.1941003458203,1.0723036199893,1.02185998589756
69.0123287671233,UNI,0.987619048853715,0.96428571332384,1.00680272333206
69.0452054794521,UNI,1.18786087854286,1.05672035667816,1.14839978987125
69.0780821917808,UNI,1.26521739327062,1.16545319882177,1.12126537024115
69.2095890410959,UNI,1.29420592964171,1.31012655396075,1.18699643694391
69.2424657534247,UNI,1.25834301497613,1.15745518013774,1.28428466196173
69.2753424657534,UNI,1.01532228244241,0.967751594466973,1.02902774957899
69.3082191780822,UNI,1.57935846413578,1.53518602734292,1.47990137706243
69.4397260273973,UNI,1.86475460308138,1.4916386150466,1.72073392555612
69.472602739726,UNI,1.47765009201541,1.35529002295604,1.39627088421883
69.5054794520548,UNI,1.5726454360183,1.57115276216898,1.64159444034066
69.5383561643836,UNI,1.10505316022884,1.13820508224949,1.17151030641301
73.845205479452,UNI,1.06479551839511,1.09249720669779,1.10848534641995
73.8780821917808,UNI,1.12590512647094,1.12021096911341,1.10146162319308
74.0753424657534,UNI,1.11663058481218,1.16177299739621,1.16617605451799
74.141095890411,UNI,1.10302972803102,1.14643182284815,1.08935905795049
74.272602739726,UNI,1.12201164230058,1.09299537320359,1.10702139185796
74.3054794520548,UNI,1.22908381851355,1.18666415910184,1.13073191522617
74.3383561643836,UNI,1.08438331958764,1.09184091722958,1.08783384715888
74.3712328767123,UNI,1.05984962475072,1.1577204154185,1.07082778972342
74.5027397260274,UNI,1.16612621039531,1.22277137013319,1.18406303918544
74.5356164383562,UNI,1.19830861392117,1.24711781734713,1.22217475263708
74.5684931506849,UNI,1.08194091547537,1.05705840190063,1.07352815919
74.7328767123288,UNI,1.09074707217869,1.07582784548313,1.09046567423996
74.7657534246575,UNI,1.07635840003024,1.03133610183104,1.08374825541115
74.7986301369863,UNI,1.21420671314623,1.18062410608681,1.20415914651077
74.8315068493151,UNI,1.02062896022968,1.05041783592129,1.02353440358594
47.4452054794521,VIK,1.11235600287448,1.40825837236864,1.39805240628573
47.6095890410959,VIK,0.953809523582459,1.00396824909581,NaN
47.6095890410959,VIK,NaN,NaN,NaN
47.6424657534247,VIK,0.997576913680314,0.972076574341281,0.995361865226025
47.8397260273973,VIK,1.17226019237052,1.15953845531596,1.05889489349387
47.9054794520548,VIK,1.09376519671577,1.09032763139712,1.00443095252805
48.727397260274,VIK,2.99879712475146,2.50884776787349,1.91797774642325
49.9438356164384,VIK,1.10306871643742,1.13830721305964,1.1172632885131
50.6342465753425,VIK,1.19180969713734,1.19153666763811,1.21650972828376
50.6671232876712,VIK,1.14554045981182,1.10521633540646,1.10428161784237
53.7904109589041,VIK,1.65113799948755,NaN,1.74531684975943
54.0205479452055,VIK,1.06659630413208,1.26931077762092,1.06457164502378
54.086301369863,VIK,1.04404761837115,0.962857140264814,1.10212698224329
54.1191780821918,VIK,1.09712699238157,1.23852510704869,1.51686525824204
54.3493150684931,VIK,1.05240356207599,1.11352620330167,1.04044425685885
54.3493150684931,VIK,1.07655298054461,1.04732289098507,1.03739939086075
54.3493150684931,VIK,1.07261731976896,1.02496677702325,1.08703359239635
54.6123287671233,VIK,0.969318122990384,0.952346216729505,0.946301860682267
54.6452054794521,VIK,1.16492086297124,1.12137006019537,1.19909487522946
64.6397260273973,VIK,1.10051455518096,1.05440438010885,1.09473276238387
65.1,VIK,1.19535274818612,1.1912586247452,1.08774575504163
65.1328767123288,VIK,1.32466495456802,1.47531145925943,1.4934351775665
65.2972602739726,VIK,1.45208126979047,1.25984213999457,1.25804890303345
65.5602739726027,VIK,1.14127193406749,1.08207127272659,1.10450068007903
69.7684931506849,VIK,1.03599548818852,1.08463192115276,1.03242763739415
69.9328767123288,VIK,1.16153226164467,1.14618350889686,1.51926227182963
70.1630136986301,VIK,2.09334395726422,2.38548212429783,2.20902231911681
70.3931506849315,VIK,1.00878384844566,1.00994706360113,1.05188475269809
70.5904109589041,VIK,1.01226269717239,0.985617343665148,0.984972936316972
70.9191780821918,VIK,2.14935789090441,2.19925325086812,2.24454163888005
