"predictor","fit","model_name"
-12.0597758409091,601.967694339665,"anterior_cingulate_gyrus_contra"
-11.5765877960606,602.310501677329,"anterior_cingulate_gyrus_contra"
-11.0933997512121,602.644581030155,"anterior_cingulate_gyrus_contra"
-10.6102117063636,602.969624066485,"anterior_cingulate_gyrus_contra"
-10.1270236615151,603.285337704522,"anterior_cingulate_gyrus_contra"
-9.64383561666667,603.591464242366,"anterior_cingulate_gyrus_contra"
-9.16064757181818,603.887756158458,"anterior_cingulate_gyrus_contra"
-8.6774595269697,604.174068101602,"anterior_cingulate_gyrus_contra"
-8.19427148212121,604.450405742126,"anterior_cingulate_gyrus_contra"
-7.71108343727273,604.716826050845,"anterior_cingulate_gyrus_contra"
-7.22789539242424,604.973390283457,"anterior_cingulate_gyrus_contra"
-6.74470734757576,605.220159695659,"anterior_cingulate_gyrus_contra"
-6.26151930272727,605.457197633014,"anterior_cingulate_gyrus_contra"
-5.77833125787879,605.684590354052,"anterior_cingulate_gyrus_contra"
-5.2951432130303,605.902457988223,"anterior_cingulate_gyrus_contra"
-4.81195516818182,606.110957008614,"anterior_cingulate_gyrus_contra"
-4.32876712333333,606.310254941853,"anterior_cingulate_gyrus_contra"
-3.84557907848485,606.500519475623,"anterior_cingulate_gyrus_contra"
-3.36239103363636,606.681918297607,"anterior_cingulate_gyrus_contra"
-2.87920298878788,606.854618137637,"anterior_cingulate_gyrus_contra"
-2.39601494393939,607.018768718391,"anterior_cingulate_gyrus_contra"
-1.91282689909091,607.174490360972,"anterior_cingulate_gyrus_contra"
-1.42963885424242,607.321887220971,"anterior_cingulate_gyrus_contra"
-0.946450809393937,607.461061994014,"anterior_cingulate_gyrus_contra"
-0.463262764545455,607.592117375725,"anterior_cingulate_gyrus_contra"
0.0199252803030312,607.715155479444,"anterior_cingulate_gyrus_contra"
0.503113325151517,607.830275282972,"anterior_cingulate_gyrus_contra"
0.98630137,607.937580916062,"anterior_cingulate_gyrus_contra"
1.46948941484849,608.037188105915,"anterior_cingulate_gyrus_contra"
1.95267745969697,608.129214523109,"anterior_cingulate_gyrus_contra"
2.43586550454546,608.213777838222,"anterior_cingulate_gyrus_contra"
2.91905354939394,608.29099572183,"anterior_cingulate_gyrus_contra"
3.40224159424242,608.360993333276,"anterior_cingulate_gyrus_contra"
3.88542963909091,608.423982515479,"anterior_cingulate_gyrus_contra"
4.36861768393939,608.480269938651,"anterior_cingulate_gyrus_contra"
4.85180572878788,608.530181215073,"anterior_cingulate_gyrus_contra"
5.33499377363637,608.574069776707,"anterior_cingulate_gyrus_contra"
5.81818181848485,608.612315311834,"anterior_cingulate_gyrus_contra"
6.30136986333333,608.645298540253,"anterior_cingulate_gyrus_contra"
6.78455790818182,608.673400208677,"anterior_cingulate_gyrus_contra"
7.2677459530303,608.697009110695,"anterior_cingulate_gyrus_contra"
7.75093399787879,608.716537893433,"anterior_cingulate_gyrus_contra"
8.23412204272728,608.732414212574,"anterior_cingulate_gyrus_contra"
8.71731008757576,608.745067715228,"anterior_cingulate_gyrus_contra"
9.20049813242425,608.754928048503,"anterior_cingulate_gyrus_contra"
9.68368617727273,608.762421486871,"anterior_cingulate_gyrus_contra"
10.1668742221212,608.767941034745,"anterior_cingulate_gyrus_contra"
10.6500622669697,608.771817945437,"anterior_cingulate_gyrus_contra"
11.1332503118182,608.7743326604,"anterior_cingulate_gyrus_contra"
11.6164383566667,608.775758858696,"anterior_cingulate_gyrus_contra"
12.0996264015152,608.776370219384,"anterior_cingulate_gyrus_contra"
12.5828144463636,608.776440421524,"anterior_cingulate_gyrus_contra"
13.0660024912121,608.776234825664,"anterior_cingulate_gyrus_contra"
