omega2,mature,age,ID,delay,sess
0,-8.25205479452055,48.2301369863014,QUA,1.5,QUA001_1
0.00769230769230769,-8.21917808219178,48.2630136986301,QUA,1.5,QUA002_1
0.0072488102620554,-8.18630136986301,48.2958904109589,QUA,1.5,QUA003_1
NaN,-8.15342465753425,48.3287671232877,QUA,1.5,QUA004_1
NaN,-6.80547945205479,49.6767123287671,QUA,1.5,QUA008_1
NaN,-6.77260273972603,49.7095890410959,QUA,1.5,QUA009_1
0.0513091882662921,-2.99178082191781,53.4904109589041,QUA,1.5,QUA018_1
0.015809033733562,-2.89315068493151,53.5890410958904,QUA,1.5,QUA021_1
0,-2.86027397260274,53.6219178082192,QUA,1.5,QUA022_1
0,-2.72876712328767,53.7534246575342,QUA,1.5,QUA023_1
NaN,-2.6958904109589,53.786301369863,QUA,1.5,QUA024_1
NaN,-2.66301369863014,53.8191780821918,QUA,1.5,QUA025_1
0.31564742891771,-2.63013698630137,53.8520547945205,QUA,1.5,QUA026_1
0.239662747525822,-2.4986301369863,53.9835616438356,QUA,1.5,QUA027_1
0.0588312864062944,-2.46575342465753,54.0164383561644,QUA,1.5,QUA028_1
NaN,-12.6246575342466,46.4547945205479,OLI,3,oli002_1
NaN,-12.3945205479452,46.6849315068493,OLI,3,oli006_1
NaN,-11.9671232876712,47.1123287671233,OLI,3,oli009_1
NaN,-11.9342465753425,47.1452054794521,OLI,1.5,oli010_1
0.0184743225977527,-10.8493150684931,48.2301369863014,OLI,3,oli013_1
NaN,-10.8164383561644,48.2630136986301,OLI,1.5,oli014_1
0.0626744283719082,-10.6191780821918,48.4602739726027,OLI,3,oli016_1
0,-10.586301369863,48.4931506849315,OLI,1.5,oli017_1
0.125285016649263,-10.5534246575342,48.5260273972603,OLI,3,oli018_1
0.0311934576792754,-10.5205479452055,48.558904109589,OLI,3,oli019_1
0,-10.3232876712329,48.7561643835616,OLI,1.5,oli022_1
0.00775131040368301,-10.2904109589041,48.7890410958904,OLI,3,oli023_1
0.00528361491944037,-5.55616438356164,53.5232876712329,OLI,3,oli025_1
0.105469143682602,-5.49041095890411,53.5890410958904,OLI,3,oli027_1
0.0120719567103143,-5.45753424657534,53.6219178082192,OLI,3,oli028_1
0,-5.32602739726027,53.7534246575342,OLI,1.5,oli029_1
0.0251256281407035,-5.29315068493151,53.786301369863,OLI,3,oli030_1
0.207311522048364,-5.26027397260274,53.8191780821918,OLI,3,oli031_1
0.00232929731769562,-5.22739726027397,53.8520547945205,OLI,3,oli032_1
0.00145632621707262,-5.06301369863014,54.0164383561644,OLI,1.5,oli033_1
0.0241512827264904,-5.03013698630137,54.0493150684931,OLI,3,oli034_1
0.030402352017509,-0.657534246575342,58.4219178082192,OLI,3,oli037_1
0.030161258152241,-0.624657534246575,58.4547945205479,OLI,3,oli038_1
0.0123094958968347,-0.493150684931507,58.586301369863,OLI,3,oli039_1
0.099803933462864,-0.46027397260274,58.6191780821918,OLI,1.5,oli040_1
0,-0.427397260273973,58.6520547945206,OLI,1.5,oli041_1
0.00612946775710811,-0.263013698630137,58.8164383561644,OLI,1.5,oli043_1
0.0726308794792584,-0.23013698630137,58.8493150684932,OLI,3,oli044_1
0.039777802483608,-0.0328767123287671,59.0465753424658,OLI,1.5,oli045_1
0.0572499093608257,0,59.0794520547945,OLI,3,oli046_1
0.0672141470876823,0.0328767123287671,59.1123287671233,OLI,3,oli047_1
0,4.6027397260274,63.6821917808219,OLI,3,oli049_1
0.022079963014393,4.66849315068493,63.7479452054795,OLI,3,oli050_1
NaN,4.8,63.8794520547945,OLI,1.5,oli051_1
0.000545630280921647,4.83287671232877,63.9123287671233,OLI,3,oli052_1
0,4.8986301369863,63.9780821917808,OLI,3,oli054_1
0.0515772120568491,5.03013698630137,64.1095890410959,OLI,1.5,oli055_1
0.0131197329998464,5.06301369863014,64.1424657534247,OLI,3,oli056_1
0.0230142068768582,5.0958904109589,64.1753424657534,OLI,3,oli057_1
0,5.12876712328767,64.2082191780822,OLI,3,oli058_1
0.0534208539630226,5.26027397260274,64.3397260273973,OLI,1.5,oli059_1
0.0943749309536876,5.29315068493151,64.372602739726,OLI,3,oli060_1
0.0165694593498165,5.32602739726027,64.4054794520548,OLI,3,oli061_1
0,5.35890410958904,64.4383561643836,OLI,3,oli062_1
NaN,5.49041095890411,64.5698630136986,OLI,1.5,oli063_1
NaN,5.52328767123288,64.6027397260274,OLI,3,oli064_1
NaN,5.55616438356164,64.6356164383562,OLI,3,oli065_1
NaN,5.58904109589041,64.6684931506849,OLI,3,oli066_1
NaN,10.1260273972603,69.2054794520548,OLI,3,oli070_1
NaN,10.158904109589,69.2383561643836,OLI,3,oli071_1
NaN,10.3232876712329,69.4027397260274,OLI,1.5,oli072_1
0.00158013544018059,10.3561643835616,69.4356164383562,OLI,3,oli073_1
0.143550998381004,-30.9041095890411,46.6520547945205,PIC,3,pic001_1
0,-30.8383561643836,46.7178082191781,PIC,3,pic003_1
NaN,-30.2465753424658,47.3095890410959,PIC,3,pic007_1
0,-30.213698630137,47.3424657534247,PIC,3,pic008_1
0,-30.1808219178082,47.3753424657534,PIC,1.5,pic009_1
NaN,-30.0164383561644,47.5397260273973,PIC,3,pic010_1
0.090590443281591,-29.9506849315068,47.6054794520548,PIC,3,pic012_1
NaN,-29.786301369863,47.7698630136986,PIC,1.5,pic013_1
0.00941803065566965,-29.7534246575342,47.8027397260274,PIC,3,pic014_1
0,-24.6246575342466,52.9315068493151,PIC,3,pic018_1
0.0646153846153846,-24.4931506849315,53.0630136986301,PIC,1.5,pic019_1
0,-24.4602739726027,53.0958904109589,PIC,3,pic020_1
0.0991768875845777,-24.427397260274,53.1287671232877,PIC,3,pic021_1
0.0449207452178156,-24.3945205479452,53.1616438356164,PIC,3,pic022_1
0,-24.2630136986301,53.2931506849315,PIC,1.5,pic023_1
0,-24.2301369863014,53.3260273972603,PIC,3,pic024_1
0.0041371158392435,-24.1643835616438,53.3917808219178,PIC,3,pic026_1
0.245141581356256,-24,53.5561643835616,PIC,3,pic028_1
0.0150439593571386,-23.9342465753425,53.6219178082192,PIC,3,pic030_1
0,-20.3178082191781,57.2383561643836,PIC,1.5,pic031_1
0.0208829895229423,-20.2849315068493,57.2712328767123,PIC,3,pic032_1
0.0148514851485149,-20.1205479452055,57.4356164383562,PIC,1.5,pic033_1
0.052815470922013,-20.0547945205479,57.5013698630137,PIC,3,pic035_1
0.00418760469011725,-19.8575342465753,57.6986301369863,PIC,3,pic036_1
0.0146841491954649,-19.6602739726027,57.8958904109589,PIC,1.5,pic037_1
NaN,-19.627397260274,57.9287671232877,PIC,3,pic038_1
0.0222393767430306,-19.4301369863014,58.1260273972603,PIC,1.5,pic040_1
0.224997178298389,-19.3972602739726,58.158904109589,PIC,3,pic041_1
0.0188877399340787,-19.3643835616438,58.1917808219178,PIC,3,pic042_1
NaN,-19.3315068493151,58.2246575342466,PIC,3,pic043_1
0.127676136684997,-19.1671232876712,58.3890410958904,PIC,3,pic045_1
0.0602563038612755,-19.1342465753425,58.4219178082192,PIC,3,pic046_1
0.0242964502840006,-19.1013698630137,58.4547945205479,PIC,3,pic047_1
NaN,-18.9698630136986,58.586301369863,PIC,1.5,pic048_1
0,-18.9369863013699,58.6191780821918,PIC,3,pic049_1
0.0319245368329065,-18.9041095890411,58.6520547945206,PIC,3,pic050_1
0.0557916545537038,-18.8712328767123,58.6849315068493,PIC,3,pic051_1
0.0496878832565517,-15.0575342465753,62.4986301369863,PIC,1.5,pic052_1
0.02469914211391,-15.0246575342466,62.5315068493151,PIC,3,pic053_1
NaN,-14.958904109589,62.5972602739726,PIC,3,pic055_1
0,-14.827397260274,62.7287671232877,PIC,1.5,pic056_1
NaN,-14.7945205479452,62.7616438356164,PIC,3,pic057_1
0.0347216251846676,-14.7616438356164,62.7945205479452,PIC,3,pic058_1
0.0582120250304643,-14.5643835616438,62.9917808219178,PIC,1.5,pic059_1
0.090600166180199,-14.4986301369863,63.0575342465753,PIC,3,pic061_1
0.119079490930384,-14.3671232876712,63.1890410958904,PIC,1.5,pic062_1
0.196990430575534,-14.3342465753425,63.2219178082192,PIC,3,pic063_1
0.00527664706769184,-14.3013698630137,63.2547945205479,PIC,3,pic064_1
0.178909214747334,-14.1369863013699,63.4191780821918,PIC,1.5,pic065_1
0.0832691929358685,-14.1041095890411,63.4520547945205,PIC,3,pic066_1
0.0334557488459421,-14.0712328767123,63.4849315068493,PIC,3,pic067_1
0.0169765561843169,-14.0383561643836,63.5178082191781,PIC,3,pic068_1
0.00181572940444076,-20.0219178082192,46.027397260274,ROS,3,ros012_1
0,-19.8904109589041,46.158904109589,ROS,1.5,ros013_1
0.0286912087516643,-19.8575342465753,46.1917808219178,ROS,3,ros014_1
0.00904652613657123,-19.8246575342466,46.2246575342466,ROS,3,ros015_1
0,-19.6602739726027,46.3890410958904,ROS,1.5,ros016_1
0.00838323353293413,-19.627397260274,46.4219178082192,ROS,3,ros017_1
0.0331386629124747,-19.5945205479452,46.4547945205479,ROS,3,ros018_1
0.00422328716164467,-19.3972602739726,46.6520547945205,ROS,3,ros020_1
0.00334485993857754,-19.3643835616438,46.6849315068493,ROS,3,ros021_1
0.089540162699985,-17.8191780821918,48.2301369863014,ROS,1.5,ros025_1
0.0140386910664576,-17.7534246575342,48.2958904109589,ROS,3,ros026_1
0.0102851271512972,-17.3260273972603,48.7232876712329,ROS,1.5,ros028_1
0,-17.2931506849315,48.7561643835616,ROS,3,ros029_1
0.0685268854716536,-17.2602739726027,48.7890410958904,ROS,3,ros030_1
0.008547428935377,-13.6767123287671,52.372602739726,ROS,1.5,ros031_1
0.000540248514316584,-13.6438356164384,52.4054794520548,ROS,3,ros032_1
0.019836093835682,-13.4794520547945,52.5698630136986,ROS,1.5,ros033_1
0,-13.4465753424658,52.6027397260274,ROS,3,ros034_1
0.0213966273945418,-13.3808219178082,52.6684931506849,ROS,3,ros036_1
0,-13.3479452054795,52.7013698630137,ROS,3,ros037_1
0.0494157663340124,-13.2164383561644,52.8328767123288,ROS,1.5,ros038_1
0,-12.8876712328767,53.1616438356164,ROS,1.5,ros041_1
NaN,-12.8219178082192,53.227397260274,ROS,3,ros043_1
0.00639710391019291,-12.7890410958904,53.2602739726027,ROS,3,ros044_1
0,-9.07397260273973,56.9753424657534,ROS,1.5,ros047_1
0.0580774811133532,-8.84383561643835,57.2054794520548,ROS,1.5,ros051_1
0,-8.77808219178082,57.2712328767123,ROS,3,ros053_1
0.0350168148102875,-8.61369863013699,57.4356164383562,ROS,1.5,ros055_1
0.0165502808403359,-8.58082191780822,57.4684931506849,ROS,3,ros056_1
0,-8.54794520547945,57.5013698630137,ROS,3,ros057_1
0,-7.89041095890411,58.158904109589,ROS,3,ros065_1
0.00383307395238919,-7.85753424657534,58.1917808219178,ROS,3,ros066_1
0,-7.69315068493151,58.3561643835616,ROS,1.5,ros068_1
0.0594244850978375,-7.66027397260274,58.3890410958904,ROS,3,ros069_1
0.0309595198476882,-3.28767123287671,62.7616438356164,ROS,3,ros072_1
0.021482797609433,-3.09041095890411,62.958904109589,ROS,1.5,ros075_1
0.0154766187842554,-3.05753424657534,62.9917808219178,ROS,3,ros076_1
0.0111851477176486,-2.99178082191781,63.0575342465753,ROS,3,ros077_1
0.0428277624796487,-2.86027397260274,63.1890410958904,ROS,1.5,ros078_1
0,-2.82739726027397,63.2219178082192,ROS,3,ros079_1
0.0432156077743163,-2.79452054794521,63.2547945205479,ROS,3,ros080_1
0.0399582994998711,-2.76164383561644,63.2876712328767,ROS,1.5,ros081_1
