d,mature,ID,r2,fixrate,age
0.251923942,-7.561643836,VIK,0.540962796,3.21875,47.50684932
0.252240891,-19.82465753,ROS,0.683357852,13.66111111,46.22465753
0.25224121,-8.416438356,SON,0.617421585,2.4375,46.29041096
0.252254456,1.052054795,ROS,0.790468878,20.84375,67.10136986
0.252416203,16.60273973,UNI,0.623693368,0.958333333,61.18356164
0.252454345,-3.189041096,SON,0.630875536,1.6875,51.51780822
0.25271266,-19.10136986,PIC,0.828224393,1.84375,58.45479452
0.252989258,1.347945205,ROS,0.945858858,18.37673611,67.39726027
0.253461374,-5.063013699,UNI,0.739151618,1.151785714,39.51780822
0.253479688,7.397260274,VIK,0.57488476,3.074652778,62.46575342
0.253492152,-19.39726027,PIC,0.913432538,3.725694444,58.15890411
0.253617194,16.17534247,UNI,0.906761134,3.25,60.75616438
0.254285136,16.89863014,UNI,0.536110815,3.984375,61.47945205
0.254353946,11.37534247,UNI,0.661172084,3.625,55.95616438
0.254402662,7.561643836,SON,0.682365587,1.786111111,62.26849315
0.254969364,2.301369863,SON,0.642120753,0.734375,57.00821918
0.255206838,-19.66027397,PIC,0.626630035,2.548611111,57.89589041
0.255402055,5.819178082,TRI,0.755102019,0.5625,55.62739726
0.256058857,5.030136986,OLI,0.893476287,1,64.10958904
0.256397014,15.97808219,UNI,0.632613056,27.36458333,60.55890411
0.256541971,6.739726027,VIK,0.692249207,3.3125,61.80821918
0.256976525,-29.75342466,PIC,0.910981979,6.081597222,47.80273973
0.257217051,-19.82465753,ROS,0.903459804,2.965277778,46.22465753
0.257237501,-10.52054795,OLI,0.86314593,2.104166667,48.55890411
0.257901577,5.260273973,OLI,0.680739238,4.664930556,64.33972603
0.258014725,-5.063013699,OLI,0.542414028,1.205357143,54.01643836
0.258873354,-5.391780822,UNI,0.951316823,0.6,39.1890411
0.259255021,16.83287671,UNI,0.699518703,18.00446429,61.41369863
0.259658718,6.345205479,TRI,0.883620617,24.83333333,56.15342466
0.259727815,-12.39452055,OLI,0.817481689,3.395833333,46.68493151
0.259752213,12.03287671,VIK,0.897499782,1.335069444,67.10136986
0.260206147,-0.263013699,OLI,0.869866196,15.71875,58.81643836
0.260603588,3.221917808,SON,0.527153745,2.051339286,57.92876712
0.261358528,-0.263013699,OLI,0.939617065,2.140625,58.81643836
0.261488265,-12.62465753,OLI,0.756968568,1.475,46.45479452
0.261745264,16.86575342,UNI,0.893573006,0.875,61.44657534
0.262197846,5.128767123,UNI,0.704318873,1.3125,49.70958904
0.263103505,-15.02465753,PIC,0.588399501,17.65625,62.53150685
0.263239943,-7.265753425,VIK,0.723602378,1.0625,47.80273973
0.263408973,16.86575342,UNI,0.985673333,1.520833333,61.44657534
0.263738093,16.93150685,UNI,0.508716313,8.15625,61.51232877
0.264105361,-0.624657534,OLI,0.867212887,0.605902778,58.45479452
0.264525093,11.80273973,TRI,0.665714038,3.145833333,61.6109589
0.264547767,6.936986301,SON,0.934850032,3.53125,61.64383562
0.26480103,-19.10136986,PIC,0.787551326,5.6875,58.45479452
0.266241632,6.871232877,SON,0.746355669,1.59375,61.57808219
0.266463867,2.498630137,SON,0.696084365,2.565972222,57.20547945
0.266902432,16.47123288,UNI,0.746965076,6.3125,61.05205479
0.267083213,0.723287671,TRI,0.624850755,32.953125,50.53150685
0.268693517,15.97808219,UNI,0.782024235,0.753472222,60.55890411
0.269828681,16.40547945,UNI,0.73439815,2.583333333,60.98630137
0.270702275,-19.62739726,ROS,0.916279065,1.390625,46.42191781
0.27082663,11.83561644,TRI,0.720077196,7.15625,61.64383562
0.272046031,10.68493151,UNI,0.940279441,7.598863636,55.26575342
0.27253509,-19.85753425,PIC,0.542631247,3.375,57.69863014
0.276288816,-14.10410959,PIC,0.711168792,3.09375,63.45205479
0.286091117,6.246575342,TRI,0.665994673,7.5,56.05479452
0.290623316,-0.263013699,OLI,0.958781015,5.3125,58.81643836
0.299610327,16.93150685,UNI,0.916666662,0.6875,61.51232877
0.311260929,16.63561644,UNI,0.703639507,1.601190476,61.21643836
0.311304942,-15.02465753,PIC,0.595505614,0.96875,62.53150685
0.316273965,-0.263013699,OLI,0.709677417,2.375,58.81643836
0.352045927,7.397260274,VIK,0.818988678,2.385416667,62.46575342
0.360360344,-5.260273973,UNI,0.778865788,0.609375,39.32054795
0.366823336,-0.460273973,OLI,0.759889089,1.506944444,58.61917808
0.375091655,-10.78356164,SON,0.545574343,2.732638889,43.92328767
0.387478712,11.57260274,UNI,0.981035256,4.671875,56.15342466
0.392064293,-5.260273973,OLI,0.996450164,0.828125,53.81917808
0.392468384,11.57260274,UNI,0.997666678,0.546875,56.15342466
0.402908138,-11.96712329,OLI,0.917807098,1.1875,47.11232877
0.407784504,-7.232876712,VIK,0.51299649,14.6875,47.83561644
0.412851865,-24.42739726,PIC,0.645892626,2.324404762,53.12876712
0.413263762,-2.630136986,QUA,0.681578629,3.654513889,53.85205479
0.423096019,0.591780822,UNI,0.993323442,1.675,45.17260274
0.424765292,16.66849315,UNI,0.685188221,1.359375,61.24931507
0.425344638,10.91506849,UNI,0.933616679,12.78298611,55.49589041
0.430630277,-7.265753425,VIK,0.631670874,2.265625,47.80273973
0.431828264,-3.189041096,SON,0.908032428,2.821428571,51.51780822
0.432226321,0.55890411,UNI,0.814228678,1.493303571,45.13972603
0.435125408,-0.230136986,OLI,0.933896525,1.4375,58.84931507
0.436546369,-14.56438356,PIC,0.688830578,0.550347222,62.99178082
0.437241417,-12.46027397,SON,0.885855839,5.207589286,42.24657534
0.441234334,-5.391780822,UNI,0.977684169,1.5375,39.1890411
0.44184591,-10.06027397,VIK,0.592901053,3.25,45.00821918
0.44320204,16.86575342,UNI,0.920875272,10.97916667,61.44657534
0.443490917,-8.252054795,QUA,0.645888155,4.539930556,48.23013699
0.447921002,6.246575342,TRI,0.658646535,18.625,56.05479452
0.449016488,-5.161643836,UNI,0.884905729,2.004166667,39.41917808
0.449513712,-10.52054795,OLI,0.898582101,12.16840278,48.55890411
0.451802911,-10.22465753,TRI,0.828766396,2.265625,39.58356164
0.454577425,0.263013699,UNI,0.685136703,7.6875,44.84383562
0.454858412,-14.1369863,PIC,0.541439306,4.296875,63.41917808
0.456147818,-2.498630137,QUA,0.555044274,4.196428571,53.98356164
0.457754529,16.86575342,UNI,0.982526639,0.75,61.44657534
0.458414611,10.1260274,OLI,0.540801014,2.316666667,69.20547945
0.464145064,4.898630137,UNI,0.86914367,0.955357143,49.47945205
0.469025228,7.397260274,VIK,0.988159173,26.21701389,62.46575342
0.472280579,-10.55342466,OLI,0.734138066,0.5,48.5260274
0.475118426,2.104109589,SON,0.856941314,1.072916667,56.8109589
0.476059814,-24.23013699,PIC,0.964332139,1.083333333,53.3260274
0.476780431,-14.10410959,PIC,0.730872567,1.859375,63.45205479
0.48013215,-8.18630137,QUA,0.833196248,15.171875,48.29589041
0.480885471,15.97808219,UNI,0.898205386,4.4375,60.55890411
0.481977346,-8.383561644,SON,0.962301132,1.015625,46.32328767
0.482190996,-23.93424658,PIC,0.597832292,3.137152778,53.62191781
0.482271909,1.380821918,ROS,0.912824931,3.3125,67.43013699
0.483610321,-10.84931507,OLI,0.761480807,2.15625,48.23013699
0.483660622,-3.879452055,VIK,0.508618205,0.589285714,51.1890411
0.486276695,-0.493150685,OLI,0.686888364,0.625,58.58630137
0.486524057,7.561643836,SON,0.887679721,1.236111111,62.26849315
0.488003003,16.86575342,UNI,0.9335277,2.041666667,61.44657534
0.489397711,5.095890411,OLI,0.73014412,0.859375,64.17534247
0.489699073,5.293150685,OLI,0.898045344,2.130208333,64.37260274
0.490489195,6.345205479,TRI,0.778218283,3.3125,56.15342466
0.490860416,-24.39452055,PIC,0.727342421,0.921875,53.16164384
0.490931871,11.34246575,UNI,0.764675838,1.515625,55.92328767
0.492312844,7.397260274,VIK,0.974227819,1.446180556,62.46575342
0.494276053,11.80273973,TRI,0.659276893,16.58333333,61.6109589
0.498761729,-2.630136986,ROS,0.86675935,1.067708333,63.41917808
0.498896245,-10.32328767,OLI,0.748991494,4.671875,48.75616438
0.503385286,7.134246575,SON,0.524724351,0.734375,61.84109589
0.503817735,6.345205479,TRI,0.800979542,4.104166667,56.15342466
0.505507243,-2.926027397,SON,0.648470189,5.734375,51.78082192
0.507017242,-2.728767123,QUA,0.95832481,3.660714286,53.75342466
0.509070946,4.865753425,UNI,0.583500829,0.546875,49.44657534
0.510980609,16.60273973,UNI,0.583577372,15.1375,61.18356164
0.511516678,5.293150685,OLI,0.952272042,2.916666667,64.37260274
0.512938715,16.86575342,UNI,0.879528897,2.916666667,61.44657534
0.514200636,7.232876712,VIK,0.741507628,1.955109127,62.30136986
0.519544563,-14.76164384,PIC,0.862910872,6.30952381,62.79452055
0.524238888,11.37534247,TRI,0.774312338,1.875,61.18356164
0.525569485,11.57260274,UNI,0.991495556,2,56.15342466
0.526021113,-17.3260274,ROS,0.664963354,3.383928571,48.72328767
0.528135689,2.071232877,SON,0.547379048,8.880208333,56.77808219
0.528506276,-13.47945205,ROS,0.798643896,3.0375,52.56986301
0.529416878,-9.994520548,VIK,0.653278948,2.987847222,45.0739726
0.530248802,16.40547945,UNI,0.812678847,6.645833333,60.98630137
0.530491016,-19.33150685,PIC,0.757472916,13.53571429,58.22465753
0.532279339,-0.394520548,UNI,0.898442228,5.53125,44.18630137
0.538046408,7.660273973,VIK,0.835398365,1.640625,62.72876712
0.540562466,-19.36438356,ROS,0.508792445,1.178819444,46.68493151
0.540565123,15.97808219,UNI,0.598441633,12.74826389,60.55890411
0.542752303,-3.254794521,VIK,0.861883895,1.967013889,51.81369863
0.542787299,5.556164384,OLI,0.83861135,4.24702381,64.63561644
0.545863187,5.260273973,OLI,0.580104031,15.68402778,64.33972603
0.546742384,4.865753425,UNI,0.949119809,1.6875,49.44657534
0.548188012,1.084931507,ROS,0.933113624,1.368055556,67.13424658
0.54970266,6.871232877,SON,0.91169512,1.390625,61.57808219
0.550093705,10.1260274,OLI,0.676275347,7.020833333,69.20547945
0.551214168,7.857534247,SON,0.781171508,0.515625,62.56438356
0.552529189,-10.29041096,SON,0.503034718,7.296875,44.41643836
0.555028706,-2.991780822,QUA,0.79010263,1.59375,53.49041096
0.555366885,1.380821918,ROS,0.574520388,10.39583333,67.43013699
0.556458907,-5.293150685,OLI,0.962610567,1.5,53.78630137
0.557343659,-2.663013699,QUA,0.905199348,1.082589286,53.81917808
0.560852286,-5.720547945,UNI,0.87802687,0.508680556,38.86027397
0.562455502,-17.81917808,ROS,0.878012921,0.78125,48.23013699
0.563538916,-2.991780822,SON,0.508584605,1.890625,51.71506849
0.565208144,6.739726027,VIK,0.759013725,6.171875,61.80821918
0.566391906,5.030136986,OLI,0.647426522,3.421875,64.10958904
0.566993337,6.345205479,TRI,0.880654247,1.854166667,56.15342466
0.567421239,4.832876712,OLI,0.580024178,2.970833333,63.91232877
0.568891785,-14.30136986,PIC,0.845702154,1.109375,63.25479452
0.569095434,-4.997260274,UNI,0.732827849,6.984375,39.58356164
0.56917364,-3.254794521,SON,0.781257117,2.725446429,51.45205479
0.571666698,6.871232877,SON,0.912072473,7.395833333,61.57808219
0.574111557,-20.05479452,PIC,0.504015836,3.4375,57.50136986
0.57431911,11.53972603,UNI,0.61802977,0.921875,56.12054795
0.577438009,7.890410959,SON,0.704090962,2.28125,62.59726027
0.578188996,7.857534247,SON,0.570492417,10.078125,62.56438356
0.578193609,-8.61369863,ROS,0.68454327,3.520833333,57.43561644
0.579105296,11.60547945,UNI,0.875016287,13.03125,56.18630137
0.579105623,2.991780822,SON,0.728719749,4.671875,57.69863014
0.579397995,-5.063013699,OLI,0.967719769,4.296875,54.01643836
0.579752038,-0.164383562,UNI,0.858227465,0.828125,44.41643836
0.581170337,0.493150685,UNI,0.624404768,18.67410714,45.0739726
0.581170337,0.493150685,UNI,0.624404768,18.67410714,45.0739726
0.582391395,-0.263013699,OLI,0.618251663,0.6875,58.81643836
0.582663236,-5.424657534,UNI,0.972254575,9.4875,39.15616438
0.582873022,6.312328767,TRI,0.831119899,1.90625,56.12054795
0.583931589,16.86575342,UNI,0.940420697,18.9375,61.44657534
0.585854709,-0.657534247,OLI,0.71372643,1.28125,58.42191781
0.592152017,-0.394520548,UNI,0.910066401,2.00625,44.18630137
0.592302337,11.80273973,TRI,0.527508968,2.75,61.6109589
0.592335713,2.268493151,SON,0.731718783,4.138392857,56.97534247
0.593195355,6.049315068,TRI,0.996163483,5.375,55.85753425
0.594387481,-15.05753425,PIC,0.537458673,0.53125,62.49863014
0.59595964,16.86575342,UNI,0.966081343,7.145833333,61.44657534
0.595998434,-29.75342466,PIC,0.913207679,2.274305556,47.80273973
0.596200295,10.68493151,UNI,0.91961293,3.506818182,55.26575342
0.601390766,-30.01643836,PIC,0.901587435,3.604166667,47.53972603
0.602234,10.45479452,UNI,0.555795212,2.907986111,55.03561644
0.602901843,1.052054795,ROS,0.552952048,1.140625,67.10136986
0.604622553,16.60273973,UNI,0.531538864,48.39583333,61.18356164
0.605262651,-18.96986301,PIC,0.731963069,5.431547619,58.58630137
0.609090757,11.37534247,TRI,0.668844311,1.53125,61.18356164
0.611295223,0.361643836,UNI,0.838369297,4.078125,44.94246575
0.611295223,0.361643836,UNI,0.838369297,4.078125,44.94246575
0.613462572,-13.21643836,ROS,0.675781057,2.613636364,52.83287671
0.614601878,11.57260274,UNI,0.985275801,0.875,56.15342466
0.615115936,5.030136986,OLI,0.998521757,2.5625,64.10958904
0.615522826,-5.260273973,UNI,0.605073689,1.234375,39.32054795
0.616837155,-10.75068493,SON,0.770190051,0.703125,43.95616438
0.617048236,10.84931507,UNI,0.903102693,3.671875,55.43013699
0.617052208,2.136986301,SON,0.909258074,0.527777778,56.84383562
0.618201405,-10.29041096,SON,0.789092384,38.359375,44.41643836
0.618567589,-5.490410959,OLI,0.856772744,18.46875,53.5890411
0.619593613,16.60273973,UNI,0.650293211,1.958333333,61.18356164
0.620299669,-9.17260274,VIK,0.700227483,3.84375,45.89589041
0.620987119,7.397260274,SON,0.542019023,5.199652778,62.10410959
0.621038213,-3.550684932,VIK,0.559408788,7.234375,51.51780822
0.622543013,-10.45479452,VIK,0.867017066,2.96875,44.61369863
0.623126981,16.24109589,UNI,0.882633249,5.59375,60.82191781
0.624992324,12.2630137,VIK,0.639550058,3.859375,67.33150685
0.628433964,15.97808219,UNI,0.966479399,2.425347222,60.55890411
0.629123541,-6.77260274,QUA,0.616072974,1.96875,49.70958904
0.630515503,16.47123288,UNI,0.705079992,0.90625,61.05205479
0.63302395,16.43835616,UNI,0.762252744,3.745833333,61.01917808
0.634378821,-19.66027397,PIC,0.891000545,4.677083333,57.89589041
0.634985309,0.591780822,UNI,0.989693696,3.275,45.17260274
0.63633414,-18.96986301,PIC,0.757179986,1.038690476,58.58630137
0.636450905,2.991780822,SON,0.770732688,2.265625,57.69863014
0.637077121,11.86849315,TRI,0.500498501,0.578125,61.67671233
0.637943511,5.293150685,OLI,0.972978235,11.53645833,64.37260274
0.640134288,-2.728767123,QUA,0.518802537,5.328125,53.75342466
0.640704608,7.660273973,VIK,0.755544887,4.71875,62.72876712
0.645237843,-14.07123288,PIC,0.83388291,1.484375,63.48493151
0.645489015,-19.59452055,ROS,0.733800082,0.53125,46.45479452
0.645489015,-19.59452055,ROS,0.733800082,0.53125,46.45479452
0.647553206,10.1260274,OLI,0.965707243,0.55,69.20547945
0.648259807,-2.465753425,QUA,0.593688753,0.993055556,54.01643836
0.648534305,12.49315068,VIK,0.803685487,0.703125,67.56164384
0.651800123,3.221917808,SON,0.981882051,0.631696429,57.92876712
0.653599009,-3.550684932,VIK,0.63971699,6.059027778,51.51780822
0.653800649,5.326027397,OLI,0.801665321,4.5,64.40547945
0.654403957,-5.720547945,UNI,0.984605118,2.520833333,38.86027397
0.654514904,-19.10136986,PIC,0.767552556,26.09375,58.45479452
0.660339529,-5.687671233,UNI,0.646585257,11.575,38.89315068
0.661345623,-20.05479452,PIC,0.65666432,0.90625,57.50136986
0.662181059,11.11232877,TRI,0.926644891,4.390625,60.92054795
0.663599572,6.871232877,SON,0.912663994,1.104166667,61.57808219
0.664080386,-2.531506849,ROS,0.542691254,11.275,63.51780822
0.664875771,11.57260274,UNI,0.874284305,14.15625,56.15342466
0.665790746,15.97808219,UNI,0.904683678,21.63541667,60.55890411
0.665931936,-14.30136986,PIC,0.681267492,1.140625,63.25479452
0.666101014,-14.49863014,PIC,0.591799201,3.699404762,63.05753425
0.666512744,-10.55342466,OLI,0.958183559,3,48.5260274
0.668599346,11.60547945,UNI,0.900065082,1.104166667,56.18630137
0.669103996,6.871232877,SON,0.614690785,4.417410714,61.57808219
0.669587377,-3.287671233,ROS,0.719489075,2.234375,62.76164384
0.673007193,-3.254794521,SON,0.962667361,1.205357143,51.45205479
0.675783901,6.871232877,SON,0.658114,0.96875,61.57808219
0.680000453,0.493150685,UNI,0.937669563,0.96875,45.0739726
0.680000453,0.493150685,UNI,0.937669563,0.96875,45.0739726
0.681063562,11.57260274,UNI,0.979124508,4.890625,56.15342466
0.682482863,5.819178082,TRI,0.693941725,11.97916667,55.62739726
0.682497665,10.1260274,OLI,0.697719178,3.7375,69.20547945
0.683205515,-14.03835616,PIC,0.836183514,17.47083333,63.51780822
0.684521726,-17.81917808,ROS,0.609341141,2.004464286,48.23013699
0.684651747,10.32328767,OLI,0.659860447,8.333333333,69.40273973
0.684756853,16.40547945,UNI,0.814124223,0.8125,60.98630137
0.684846529,7.660273973,VIK,0.820318361,2.03125,62.72876712
0.685995483,16.83287671,UNI,0.635101082,4.3125,61.41369863
0.69011843,5.128767123,UNI,0.705568979,0.890625,49.70958904
0.691531687,6.345205479,TRI,0.924951104,16.27083333,56.15342466
0.692314924,16.24109589,UNI,0.863563656,2.96875,60.82191781
0.693786995,-5.457534247,UNI,0.932619891,1.30625,39.12328767
0.697101641,11.30958904,UNI,0.656169102,2.620535714,55.89041096
0.69714849,11.83561644,TRI,0.581880903,11.484375,61.64383562
0.697709089,11.60547945,UNI,0.61197443,17.40625,56.18630137
0.697780487,5.095890411,OLI,0.568516648,0.9375,64.17534247
0.69956732,-8.284931507,SON,0.650227116,1.9375,46.42191781
0.70005942,-15.02465753,PIC,0.86943935,1.546875,62.53150685
0.700857643,16.37260274,UNI,0.66167331,11.40625,60.95342466
0.702080641,2.728767123,SON,0.629485101,11.43055556,57.43561644
0.70383231,-2.728767123,QUA,0.955305449,1.140625,53.75342466
0.703922507,-18.9369863,PIC,0.864594144,14.71388889,58.61917808
0.707269268,-2.663013699,QUA,0.958684866,0.939732143,53.81917808
0.709713761,-5.687671233,UNI,0.92364778,5.05,38.89315068
0.710351378,5.523287671,OLI,0.903427021,0.910714286,64.60273973
0.710479401,-3.254794521,SON,0.781223531,1.5,51.45205479
0.712961172,-19.10136986,PIC,0.987657803,14.609375,58.45479452
0.713183223,11.80273973,TRI,0.779403777,1.479166667,61.6109589
0.714896905,16.40547945,UNI,0.841114569,5.854166667,60.98630137
0.717021577,10.1260274,OLI,0.713699717,1.333333333,69.20547945
0.721415291,5.556164384,OLI,0.979183891,1.473214286,64.63561644
0.723392021,0.263013699,UNI,0.596206374,0.671875,44.84383562
0.729130438,-5.556164384,OLI,0.920745948,0.682291667,53.52328767
0.732855086,-19.36438356,PIC,0.645280046,83.078125,58.19178082
0.73452499,-24,PIC,0.869042324,27.921875,53.55616438
0.734817881,-6.805479452,QUA,0.927102597,1.845833333,49.67671233
0.737313121,2.597260274,SON,0.807401664,1.086805556,57.30410959
0.737470079,-5.884931507,UNI,0.849320928,0.515625,38.69589041
0.738924306,-13.67671233,ROS,0.826607817,4.140625,52.37260274
0.739889839,-0.164383562,UNI,0.955362502,5.15625,44.41643836
0.740977131,-2.695890411,QUA,0.800028651,1.166666667,53.78630137
0.741006596,4.931506849,UNI,0.72634418,1.708333333,49.51232877
0.742438289,1.380821918,ROS,0.50490957,4.729166667,67.43013699
0.74700405,11.80273973,TRI,0.871898739,4.541666667,61.6109589
0.74876122,-14.95890411,PIC,0.737641172,0.553571429,62.59726027
0.749009051,-14.56438356,PIC,0.658580756,16.17708333,62.99178082
0.750878936,10.91506849,UNI,0.950850406,17.63888889,55.49589041
0.751967266,6.246575342,TRI,0.896662468,0.640625,56.05479452
0.752902106,5.161643836,UNI,0.751813656,12.78125,49.74246575
0.755733043,0.295890411,UNI,0.552913962,1.28125,44.87671233
0.757783868,-10.15890411,SON,0.878529817,0.836805556,44.54794521
0.759975628,-5.687671233,UNI,0.911258195,2.55,38.89315068
0.762762271,-8.18630137,TRI,0.572525973,2.725,41.62191781
0.763130874,1.282191781,ROS,0.667661605,4.899553571,67.33150685
0.767235216,1.117808219,ROS,0.530075893,5.620833333,67.16712329
0.768446788,-2.95890411,SON,0.759601084,7.520089286,51.74794521
0.769194528,-24.42739726,PIC,0.877936207,5.25,53.12876712
0.772841847,5.556164384,OLI,0.931147663,0.523809524,64.63561644
0.773957291,5.556164384,OLI,0.999165275,1.408333333,64.63561644
0.776917069,5.819178082,TRI,0.814405714,0.895833333,55.62739726
0.779404905,5.424657534,UNI,0.745886925,1.61875,50.00547945
0.779983912,7.397260274,VIK,0.639657599,0.870535714,62.46575342
0.785694379,-14.1369863,PIC,0.917370777,2.125,63.41917808
0.788889757,5.260273973,OLI,0.885892856,8.854166667,64.33972603
0.788944916,6.049315068,TRI,0.674588059,7.015625,55.85753425
0.789611801,11.53972603,TRI,0.564291272,40.296875,61.34794521
0.791136682,-3.287671233,ROS,0.812037134,3.703125,62.76164384
0.7912132,0.032876712,OLI,0.834343463,9.28125,59.11232877
0.79698208,7.890410959,SON,0.845282785,0.84375,62.59726027
0.798211995,10.15890411,OLI,0.721218635,11.78571429,69.23835616
0.800550416,-19.43013699,PIC,0.549918205,1.034722222,58.1260274
0.800934535,2.82739726,SON,0.573349578,0.513888889,57.53424658
0.801119696,5.095890411,OLI,0.528899157,5.453125,64.17534247
0.802494242,5.260273973,OLI,0.781844996,5.576388889,64.33972603
0.8074847,-3.550684932,VIK,0.928918885,1.988839286,51.51780822
0.808318594,6.049315068,TRI,0.69625799,22.765625,55.85753425
0.814772364,10.15890411,OLI,0.608705485,8.107142857,69.23835616
0.81503519,11.60547945,UNI,0.818384529,7.535714286,56.18630137
0.81732274,11.40821918,UNI,0.538709142,4.15625,55.9890411
0.819456326,-2.991780822,ROS,0.758409698,20.93055556,63.05753425
0.821983179,-19.13424658,PIC,0.865937695,20.15625,58.42191781
0.824337669,-0.197260274,UNI,0.581470171,2.821428571,44.38356164
0.828120755,-7.660273973,ROS,0.720993776,0.828125,58.3890411
0.828484723,11.30958904,UNI,0.83035797,0.71875,55.89041096
0.831999006,5.556164384,OLI,0.97220522,1.107142857,64.63561644
0.833177901,-18.87123288,PIC,0.628395499,0.5625,58.68493151
0.834276839,11.30958904,TRI,0.562692565,6.359375,61.11780822
0.835507765,-5.391780822,UNI,0.997264708,7.6,39.1890411
0.837241763,11.53972603,UNI,0.959145804,9.484375,56.12054795
0.838767717,-5.621917808,UNI,0.68168358,1.130952381,38.95890411
0.843823669,-14.56438356,PIC,0.985006284,10.90104167,62.99178082
0.84412548,11.53972603,TRI,0.873755578,16.8125,61.34794521
0.849181218,4.832876712,OLI,0.9433236,16.078125,63.91232877
0.851230856,10.91506849,UNI,0.795821972,3.954861111,55.49589041
0.852459119,11.53972603,UNI,0.959788218,22.90625,56.12054795
0.852995352,0.493150685,UNI,0.658439231,7.296875,45.0739726
0.852995352,0.493150685,UNI,0.658439231,7.296875,45.0739726
0.853020757,-19.16712329,PIC,0.925511584,8.375,58.3890411
0.854778164,-24,PIC,0.996938627,7.671875,53.55616438
0.855063441,16.86575342,UNI,0.58506328,10.6875,61.44657534
0.856044541,0.756164384,TRI,0.847871284,1.453125,50.56438356
0.856100876,11.57260274,UNI,0.984217018,7.6875,56.15342466
0.857597119,-5.457534247,OLI,0.864375008,3.125,53.62191781
0.85841639,11.53972603,TRI,0.904938686,4.984375,61.34794521
0.858552457,-18.87123288,PIC,0.847510071,7.475,58.68493151
0.859337189,11.86849315,VIK,0.666258598,5,66.9369863
0.85938425,0.493150685,TRI,0.921114797,3.239583333,50.30136986
0.859979336,-2.794520548,ROS,0.523397645,3.857142857,63.25479452
0.863544489,10.65205479,UNI,0.897683723,7.680555556,55.23287671
0.872009222,-14.76164384,PIC,0.545609958,4.390625,62.79452055
0.875989493,0.295890411,UNI,0.728296716,4.015625,44.87671233
0.875989493,0.295890411,UNI,0.728296716,4.015625,44.87671233
0.87813283,-15.05753425,PIC,0.757919434,4.921875,62.49863014
0.879580504,-5.621917808,UNI,0.816905674,0.958333333,38.95890411
0.88843275,-19.33150685,PIC,0.578449032,22.64285714,58.22465753
0.898641576,-14.56438356,PIC,0.807966724,0.864583333,62.99178082
0.90046803,5.589041096,UNI,0.819365733,2.7875,50.16986301
0.904561124,16.83287671,UNI,0.867402498,4.265625,61.41369863
0.905099509,-7.693150685,VIK,0.570604253,0.66875,47.37534247
0.905975059,0.98630137,TRI,0.863815837,0.953125,50.79452055
0.905978245,-8.18630137,TRI,0.97146794,0.645833333,41.62191781
0.910849594,6.345205479,TRI,0.946217384,1.270833333,56.15342466
0.912760489,5.589041096,OLI,0.760118167,1.642857143,64.66849315
0.915097394,2.794520548,SON,0.660187202,4.140625,57.50136986
0.915772389,11.11232877,TRI,0.694669487,5.78125,60.92054795
0.916991201,5.424657534,UNI,0.920182592,1.55,50.00547945
0.917325951,16.63561644,UNI,0.513189995,4.28125,61.21643836
0.917391107,-2.728767123,QUA,0.907458162,1.046875,53.75342466
0.918388763,11.80273973,TRI,0.687289264,8.333333333,61.6109589
0.919525728,-5.063013699,UNI,0.825362796,5.575,39.51780822
0.920482191,15.97808219,UNI,0.992301682,16.00868056,60.55890411
0.921649007,5.424657534,UNI,0.967629006,5.9,50.00547945
0.928130764,5.063013699,OLI,0.942602248,1.046875,64.14246575
0.930703866,5.063013699,OLI,0.822362582,5.3125,64.14246575
0.943515503,10.94794521,UNI,0.870734782,1.390625,55.52876712
0.944414291,-15.05753425,PIC,0.852076978,7.609375,62.49863014
0.946309965,-10.75068493,SON,0.738998267,9.9875,43.95616438
0.9482675,10.35616438,OLI,0.501124426,7.71875,69.43561644
0.95263247,11.11232877,TRI,0.985068443,1.375,60.92054795
0.957557867,-3.550684932,VIK,0.911825241,2.503472222,51.51780822
0.958376029,11.53972603,TRI,0.835378917,4.21875,61.34794521
0.959412029,12.69041096,VIK,0.67603459,2.048611111,67.75890411
0.960577542,-3.81369863,VIK,0.813978196,1.875,51.25479452
0.960919267,11.37534247,TRI,0.723389012,6.368303571,61.18356164
0.961066286,-24,PIC,0.976595656,18.15625,53.55616438
0.962202755,-10.25753425,VIK,0.888305943,1.796875,44.8109589
0.968810406,5.063013699,OLI,0.753308172,1.546875,64.14246575
0.969531607,5.424657534,UNI,0.759544886,5.3,50.00547945
0.970954403,16.66849315,UNI,0.581154819,3.763392857,61.24931507
0.978766453,11.53972603,UNI,0.916836651,6.84375,56.12054795
0.979942182,-5.687671233,UNI,0.853737238,1.3125,38.89315068
0.984389085,-3.057534247,ROS,0.903268123,6.40625,62.99178082
0.988100571,10.15890411,OLI,0.897614721,1.696428571,69.23835616
0.988734204,11.53972603,TRI,0.845041281,5.859375,61.34794521
0.996412462,16.93150685,UNI,0.766474741,26.03125,61.51232877
1.000056554,5.819178082,TRI,0.81948183,29.29166667,55.62739726
1.004691632,6.246575342,TRI,0.707176365,5.25,56.05479452
1.007279722,-0.361643836,UNI,0.953935658,1.96875,44.21917808
1.008017458,10.1260274,OLI,0.570812629,4.53125,69.20547945
1.009451927,-8.284931507,SON,0.894370982,4.75,46.42191781
1.010051606,1.347945205,ROS,0.634976264,4.661458333,67.39726027
